#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.39479 fm^-1 (group = 10)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -42.44 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-59.8732      -8.05708       22.2819            1.39479
-59.7532      -9.02137       20.3795            1.39479
-59.6332      -9.9969       18.6861            1.39479
-59.5132      -10.9682       17.1764            1.39479
-59.3932      -11.9246       15.8278            1.39479
-59.2732      -12.8585       14.6205            1.39479
-59.1532      -13.765       13.5372            1.39479
-59.0332      -14.6411       12.5629            1.39479
-58.9132      -15.4852       11.6844            1.39479
-58.7932      -16.2964       10.8903            1.39479
-58.6732      -17.0749       10.1709            1.39479
-58.5532      -17.8209       9.51747            1.39479
-58.4332      -18.5354       8.92261            1.39479
-58.3132      -19.2194       8.37982            1.39479
-58.1932      -19.8741       7.88346            1.39479
-58.0732      -20.5007       7.42855            1.39479
-57.9532      -21.1004       7.01078            1.39479
-57.8332      -21.6746       6.62633            1.39479
-57.7132      -22.2246       6.27185            1.39479
-57.5932      -22.7516       5.9444            1.39479
-57.4732      -23.2568       5.64136            1.39479
-57.3532      -23.7413       5.36043            1.39479
-57.2332      -24.2063       5.09954            1.39479
-57.1132      -24.6527       4.85688            1.39479
-56.9932      -25.0816       4.63083            1.39479
-56.8732      -25.494       4.41992            1.39479
-56.7532      -25.8906       4.22285            1.39479
-56.6332      -26.2723       4.03846            1.39479
-56.5132      -26.6399       3.86571            1.39479
-56.3932      -26.9941       3.70363            1.39479
-56.2732      -27.3357       3.55139            1.39479
-56.1532      -27.6652       3.40821            1.39479
-56.0332      -27.9832       3.27339            1.39479
-55.9132      -28.2905       3.1463            1.39479
-55.7932      -28.5873       3.02637            1.39479
-55.6732      -28.8744       2.91307            1.39479
-55.5532      -29.1522       2.80593            1.39479
-55.4332      -29.421       2.70451            1.39479
-55.3132      -29.6814       2.60841            1.39479
-55.1932      -29.9337       2.51727            1.39479
-55.0732      -30.1783       2.43076            1.39479
-54.9532      -30.4155       2.34856            1.39479
-54.8332      -30.6458       2.2704            1.39479
-54.7132      -30.8693       2.19602            1.39479
-54.5932      -31.0864       2.12518            1.39479
-54.4732      -31.2974       2.05765            1.39479
-54.3532      -31.5025       1.99323            1.39479
-54.3532       0       0


-49.7967       0       0
-49.7967      -36.5778       0.765116            1.39479
-49.6767      -36.6668       0.749477            1.39479
-49.5567      -36.7544       0.734274            1.39479
-49.4367      -36.8405       0.719491            1.39479
-49.3167      -36.9253       0.705113            1.39479
-49.1967      -37.0088       0.691124            1.39479
-49.0767      -37.0909       0.677511            1.39479
-48.9567      -37.1719       0.664258            1.39479
-48.8367      -37.2516       0.651353            1.39479
-48.7167      -37.3302       0.638784            1.39479
-48.5967      -37.4076       0.626538            1.39479
-48.4767      -37.4838       0.614604            1.39479
-48.3567      -37.559       0.602971            1.39479
-48.2367      -37.6332       0.591628            1.39479
-48.1167      -37.7062       0.580567            1.39479
-47.9967      -37.7783       0.569776            1.39479
-47.8767      -37.8494       0.559246            1.39479
-47.7567      -37.9196       0.54897            1.39479
-47.6367      -37.9888       0.538938            1.39479
-47.5167      -38.0571       0.529142            1.39479
-47.3967      -38.1245       0.519575            1.39479
-47.2767      -38.191       0.510229            1.39479
-47.1567      -38.2567       0.501097            1.39479
-47.0367      -38.3216       0.492172            1.39479
-46.9167      -38.3857       0.483448            1.39479
-46.7967      -38.449       0.474917            1.39479
-46.6767      -38.5115       0.466575            1.39479
-46.5567      -38.5732       0.458414            1.39479
-46.4367      -38.6343       0.450431            1.39479
-46.3167      -38.6946       0.442618            1.39479
-46.1967      -38.7542       0.434971            1.39479
-46.0767      -38.8132       0.427486            1.39479
-45.9567      -38.8714       0.420156            1.39479
-45.8367      -38.929       0.412977            1.39479
-45.7167      -38.986       0.405946            1.39479
-45.5967      -39.0424       0.399057            1.39479
-45.4767      -39.0981       0.392306            1.39479
-45.3567      -39.1533       0.38569            1.39479
-45.2367      -39.2079       0.379204            1.39479
-45.1167      -39.2619       0.372845            1.39479
-44.9967      -39.3153       0.36661            1.39479
-44.8767      -39.3682       0.360493            1.39479
-44.7567      -39.4206       0.354494            1.39479
-44.6367      -39.4725       0.348607            1.39479
-44.5167      -39.5238       0.34283            1.39479
-44.3967      -39.5746       0.33716            1.39479
-44.2767      -39.625       0.331594            1.39479
-44.1567      -39.6748       0.326129            1.39479
-44.0367      -39.7242       0.320762            1.39479
-43.9167      -39.7732       0.315491            1.39479
-43.7967      -39.8217       0.310314            1.39479
-43.6767      -39.8697       0.305227            1.39479
-43.5567      -39.9173       0.300228            1.39479
-43.4367      -39.9645       0.295315            1.39479
-43.3167      -40.0113       0.290486            1.39479
-43.1967      -40.0577       0.285739            1.39479
-43.0767      -40.1037       0.281071            1.39479
-42.9567      -40.1493       0.27648            1.39479
-42.8367      -40.1945       0.271964            1.39479
-42.7167      -40.2393       0.267523            1.39479
-42.5967      -40.2838       0.263152            1.39479
-42.4767      -40.3279       0.258852            1.39479
-42.3567      -40.3717       0.254619            1.39479
-42.2367      -40.4151       0.250453            1.39479
-42.1167      -40.4582       0.246351            1.39479
-41.9967      -40.5009       0.242313            1.39479
-41.8767      -40.5433       0.238336            1.39479
-41.7567      -40.5854       0.234419            1.39479
-41.6367      -40.6272       0.230561            1.39479
-41.5167      -40.6687       0.22676            1.39479
-41.3967      -40.7099       0.223014            1.39479
-41.2767      -40.7508       0.219323            1.39479
-41.1567      -40.7914       0.215685            1.39479
-41.0367      -40.8317       0.212099            1.39479
-40.9167      -40.8718       0.208563            1.39479
-40.7967      -40.9115       0.205077            1.39479
-40.6767      -40.951       0.201639            1.39479
-40.5567      -40.9903       0.198248            1.39479
-40.4367      -41.0293       0.194903            1.39479
-40.3167      -41.068       0.191603            1.39479
-40.1967      -41.1065       0.188346            1.39479
-40.0767      -41.1447       0.185133            1.39479
-39.9567      -41.1827       0.181961            1.39479
