#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 1.80067 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-232.832       8.43843e-06       1.80067
-232.132       8.66371e-06       1.80067
-231.432       9.0339e-06       1.80067
-230.732       9.70357e-06       1.80067
-230.032       1.05668e-05       1.80067
-229.332       1.05459e-05       1.80067
-228.632       9.94661e-06       1.80067
-227.932       9.67432e-06       1.80067
-227.232       9.73747e-06       1.80067
-226.532       1.00597e-05       1.80067
-225.832       1.04433e-05       1.80067
-225.132       1.07411e-05       1.80067
-224.432       1.1214e-05       1.80067
-223.732       1.18623e-05       1.80067
-223.032       1.25197e-05       1.80067
-222.332       1.39329e-05       1.80067
-221.632       1.61128e-05       1.80067
-220.932       1.74268e-05       1.80067
-220.232       1.74572e-05       1.80067
-219.532       1.6735e-05       1.80067
-218.832       1.64162e-05       1.80067
-218.132       1.66102e-05       1.80067
-217.432       1.61754e-05       1.80067
-216.732       1.56559e-05       1.80067
-216.032       1.51048e-05       1.80067
-215.332       1.4344e-05       1.80067
-214.632       1.39761e-05       1.80067
-213.932       1.43048e-05       1.80067
-213.232       1.55063e-05       1.80067
-212.532       1.73154e-05       1.80067
-211.832       1.83586e-05       1.80067
-211.132       1.88703e-05       1.80067
-210.432       2.08711e-05       1.80067
-209.732       2.49674e-05       1.80067
-209.032       2.71499e-05       1.80067
-208.332       2.39381e-05       1.80067
-207.632       1.97375e-05       1.80067
-206.932       1.71648e-05       1.80067
-206.232       1.54474e-05       1.80067
-205.532       1.3959e-05       1.80067
-204.832       1.30937e-05       1.80067
-204.132       1.26974e-05       1.80067
-203.432       1.26221e-05       1.80067
-202.732       1.26516e-05       1.80067
-202.032       1.25031e-05       1.80067
-201.332       1.23797e-05       1.80067
-200.632       1.24285e-05       1.80067
-199.932       1.26712e-05       1.80067
-199.232       1.31984e-05       1.80067
-198.532       1.40991e-05       1.80067
-197.832       1.46074e-05       1.80067
-197.132       1.39984e-05       1.80067
-196.432       1.34738e-05       1.80067
-195.732       1.33304e-05       1.80067
-195.032       1.3392e-05       1.80067
-194.332       1.34696e-05       1.80067
-193.632       1.35985e-05       1.80067
-192.932       1.38316e-05       1.80067
-192.232       1.41684e-05       1.80067
-191.532       1.46404e-05       1.80067
-190.832       1.53239e-05       1.80067
-190.132       1.63786e-05       1.80067
-189.432       1.80172e-05       1.80067
-188.732       1.99472e-05       1.80067
-188.032       2.17669e-05       1.80067
-187.332       2.32852e-05       1.80067
-186.632       2.48962e-05       1.80067
-185.932       2.83885e-05       1.80067
-185.232       3.59927e-05       1.80067
-184.532       4.59439e-05       1.80067
-183.832       4.65605e-05       1.80067
-183.132       4.32967e-05       1.80067
-182.432       4.59778e-05       1.80067
-181.732       5.45084e-05       1.80067
-181.032       6.38733e-05       1.80067
-180.332       6.27805e-05       1.80067
-179.632       5.65285e-05       1.80067
-178.932       5.76191e-05       1.80067
-178.232       6.21508e-05       1.80067
-177.532       5.49264e-05       1.80067
-176.832       4.61295e-05       1.80067
-176.132       4.02672e-05       1.80067
-175.432       3.53695e-05       1.80067
-174.732       3.2627e-05       1.80067
-174.032       3.10065e-05       1.80067
-173.332       2.84581e-05       1.80067
-172.632       2.69114e-05       1.80067
-171.932       2.70921e-05       1.80067
-171.232       2.80652e-05       1.80067
-170.532       2.81383e-05       1.80067
-169.832       2.66466e-05       1.80067
-169.132       2.60722e-05       1.80067
-168.432       2.79468e-05       1.80067
-167.732       3.17207e-05       1.80067
-167.032       3.2853e-05       1.80067
-166.332       2.94945e-05       1.80067
-165.632       2.73594e-05       1.80067
-164.932       2.78001e-05       1.80067
-164.232       3.02519e-05       1.80067
-163.532       3.31614e-05       1.80067
-162.832       3.59069e-05       1.80067
-162.132       3.80603e-05       1.80067
-161.432       4.01733e-05       1.80067
-160.732       4.2539e-05       1.80067
-160.032       4.35067e-05       1.80067
-159.332       4.53742e-05       1.80067
-158.632       5.08909e-05       1.80067
-157.932       5.75988e-05       1.80067
-157.232       6.34916e-05       1.80067
-156.532       6.52424e-05       1.80067
-155.832       6.09082e-05       1.80067
-155.132       5.68651e-05       1.80067
-154.432       5.92894e-05       1.80067
-153.732       6.78936e-05       1.80067
-153.032       7.05909e-05       1.80067
-152.332       6.18297e-05       1.80067
-151.632       5.49878e-05       1.80067
-150.932       5.22323e-05       1.80067
-150.232       5.32856e-05       1.80067
-149.532       5.17329e-05       1.80067
-148.832       4.69164e-05       1.80067
-148.132       4.11562e-05       1.80067
-147.432       3.67441e-05       1.80067
-146.732       3.52667e-05       1.80067
-146.032       3.64537e-05       1.80067
-145.332       4.04906e-05       1.80067
-144.632       4.55068e-05       1.80067
-143.932       4.46998e-05       1.80067
-143.232       4.27968e-05       1.80067
-142.532       4.51862e-05       1.80067
-141.832       5.43533e-05       1.80067
-141.132       7.09496e-05       1.80067
-140.432       7.62752e-05       1.80067
-139.732       6.12156e-05       1.80067
-139.032       5.03718e-05       1.80067
-138.332       4.63322e-05       1.80067
-137.632       4.21882e-05       1.80067
-136.932       3.80768e-05       1.80067
-136.232       3.59347e-05       1.80067
-135.532       3.51661e-05       1.80067
-134.832       3.52386e-05       1.80067
-134.132       3.59601e-05       1.80067
-133.432       3.73752e-05       1.80067
-132.732       3.97905e-05       1.80067
-132.032       4.39893e-05       1.80067
-131.332       5.15422e-05       1.80067
-130.632       6.23825e-05       1.80067
-129.932       6.59103e-05       1.80067
-129.232       6.19591e-05       1.80067
-128.532       6.01246e-05       1.80067
-127.832       6.20994e-05       1.80067
-127.132       6.91743e-05       1.80067
-126.432       8.47536e-05       1.80067
-125.732       0.000109335       1.80067
-125.032       0.000127662       1.80067
-124.332       0.000143585       1.80067
-123.632       0.000165164       1.80067
-122.932       0.000196283       1.80067
-122.232       0.000233228       1.80067
-121.532       0.000236819       1.80067
-120.832       0.000216318       1.80067
-120.132       0.000195941       1.80067
-119.432       0.000186155       1.80067
-118.732       0.000175761       1.80067
-118.032       0.000164099       1.80067
-117.332       0.000161147       1.80067
-116.632       0.00016107       1.80067
-115.932       0.000152844       1.80067
-115.232       0.000142727       1.80067
-114.532       0.00012855       1.80067
-113.832       0.000112677       1.80067
-113.132       0.00010378       1.80067
-112.432       0.000101883       1.80067
-111.732       0.000100342       1.80067
-111.032       0.000100672       1.80067
-110.332       0.000108323       1.80067
-109.632       0.000116536       1.80067
-108.932       0.000114556       1.80067
-108.232       0.000108134       1.80067
-107.532       0.000101708       1.80067
-106.832       0.000102535       1.80067
-106.132       0.000115857       1.80067
-105.432       0.000147898       1.80067
-104.732       0.000211125       1.80067
-104.032       0.000290213       1.80067
-103.332       0.000277599       1.80067
-102.632       0.000218435       1.80067
-101.932       0.000205461       1.80067
-101.232       0.000235708       1.80067
-100.532       0.000261441       1.80067
-99.832       0.000285215       1.80067
-99.132       0.000276031       1.80067
-98.432       0.000199395       1.80067
-97.732       0.000141518       1.80067
-97.032       0.000111162       1.80067
-96.332       9.51257e-05       1.80067
-95.632       8.61413e-05       1.80067
-94.932       8.0892e-05       1.80067
-94.232       7.77987e-05       1.80067
-93.532       7.60534e-05       1.80067
-92.832       7.52157e-05       1.80067
-92.132       7.50356e-05       1.80067
-91.432       7.53697e-05       1.80067
-90.732       7.61417e-05       1.80067
-90.032       7.73246e-05       1.80067
-89.332       7.89378e-05       1.80067
-88.632       8.10589e-05       1.80067
-87.932       8.38366e-05       1.80067
-87.232       8.73657e-05       1.80067
-86.532       9.178e-05       1.80067
-85.832       9.81664e-05       1.80067
-85.132       0.000108133       1.80067
-84.432       0.000122367       1.80067
-83.732       0.000138267       1.80067
-83.032       0.00015714       1.80067
-82.332       0.000192483       1.80067
-81.632       0.000241281       1.80067
-80.932       0.000295654       1.80067
-80.232       0.000308249       1.80067
-79.532       0.000254629       1.80067
-78.832       0.000214904       1.80067
-78.712       0.000212144       1.80067
-78.592       0.000210508       1.80067
-78.472       0.000209906       1.80067
-78.352       0.000210218       1.80067
-78.232       0.000211285       1.80067
-78.112       0.000212911       1.80067
-77.992       0.00021486       1.80067
-77.872       0.000216869       1.80067
-77.752       0.000218673       1.80067
-77.632       0.000220036       1.80067
-77.512       0.000220787       1.80067
-77.392       0.000220846       1.80067
-77.272       0.000220231       1.80067
-77.152       0.000219027       1.80067
-77.032       0.000217351       1.80067
-76.912       0.0002153       1.80067
-76.792       0.000212926       1.80067
-76.672       0.000210236       1.80067
-76.552       0.000207217       1.80067
-76.432       0.000203872       1.80067
-76.312       0.000200244       1.80067
-76.192       0.00019642       1.80067
-76.072       0.000192516       1.80067
-75.952       0.00018864       1.80067
-75.832       0.000184876       1.80067
-75.712       0.000181269       1.80067
-75.592       0.000177825       1.80067
-75.472       0.000174532       1.80067
-75.352       0.000171372       1.80067
-75.232       0.000168339       1.80067
-75.112       0.000165444       1.80067
-74.992       0.000162708       1.80067
-74.872       0.000160159       1.80067
-74.752       0.000157824       1.80067
-74.632       0.000155718       1.80067
-74.512       0.000153849       1.80067
-74.392       0.000152215       1.80067
-74.272       0.000150807       1.80067
-74.152       0.000149613       1.80067
-74.032       0.000148617       1.80067
-73.912       0.000147804       1.80067
-73.792       0.000147157       1.80067
-73.672       0.000146661       1.80067
-73.552       0.000146304       1.80067
-73.432       0.000146072       1.80067
-73.312       0.000145954       1.80067
-73.192       0.000145942       1.80067
-73.072       0.000146026       1.80067
-72.952       0.000146199       1.80067
-72.832       0.000146456       1.80067
-72.712       0.00014679       1.80067
-72.592       0.000147198       1.80067
-72.472       0.000147674       1.80067
-72.352       0.000148216       1.80067
-72.232       0.000148821       1.80067
-72.112       0.000149487       1.80067
-71.992       0.000150212       1.80067
-71.872       0.000150994       1.80067
-71.752       0.000151832       1.80067
-71.632       0.000152725       1.80067
-71.512       0.000153673       1.80067
-71.392       0.000154675       1.80067
-71.272       0.000155732       1.80067
-71.152       0.000156844       1.80067
-71.032       0.00015801       1.80067
-70.912       0.000159233       1.80067
-70.792       0.000160512       1.80067
-70.672       0.000161848       1.80067
-70.552       0.000163244       1.80067
-70.432       0.000164701       1.80067
-70.312       0.00016622       1.80067
-70.192       0.000167803       1.80067
-70.072       0.000169453       1.80067
-69.952       0.000171172       1.80067
-69.832       0.000172963       1.80067
-69.712       0.000174829       1.80067
-69.592       0.000176773       1.80067
-69.472       0.000178798       1.80067
-69.352       0.000180909       1.80067
-69.232       0.00018311       1.80067
-69.112       0.000185405       1.80067
-68.992       0.0001878       1.80067
-68.872       0.000190299       1.80067
-68.752       0.000192909       1.80067
-68.632       0.000195636       1.80067
-68.512       0.000198488       1.80067
-68.392       0.000201471       1.80067
-68.272       0.000204595       1.80067
-68.152       0.000207867       1.80067
-68.032       0.000211298       1.80067
-67.912       0.000214899       1.80067
-67.792       0.000218681       1.80067
-67.672       0.000222658       1.80067
-67.552       0.000226842       1.80067
-67.432       0.00023125       1.80067
-67.312       0.000235899       1.80067
-67.192       0.000240806       1.80067
-67.072       0.000245992       1.80067
-66.952       0.00025148       1.80067
-66.832       0.000257294       1.80067
-66.712       0.000263462       1.80067
-66.592       0.000270014       1.80067
-66.472       0.000276984       1.80067
-66.352       0.00028441       1.80067
-66.232       0.000292332       1.80067
-66.112       0.000300798       1.80067
-65.992       0.00030986       1.80067
-65.872       0.000319576       1.80067
-65.752       0.000330011       1.80067
-65.632       0.000341239       1.80067
-65.512       0.000353344       1.80067
-65.392       0.000366419       1.80067
-65.272       0.000380571       1.80067
-65.152       0.000395921       1.80067
-65.032       0.000412606       1.80067
-64.912       0.000430782       1.80067
-64.792       0.00045063       1.80067
-64.672       0.000472355       1.80067
-64.552       0.000496191       1.80067
-64.432       0.000522409       1.80067
-64.312       0.000551322       1.80067
-64.192       0.000583286       1.80067
-64.072       0.000618716       1.80067
-63.952       0.000658088       1.80067
-63.832       0.000701948       1.80067
-63.712       0.000750924       1.80067
-63.592       0.000805732       1.80067
-63.472       0.000867184       1.80067
-63.352       0.000936185       1.80067
-63.232       0.00101373       1.80067
-63.112       0.00110089       1.80067
-62.992       0.00119875       1.80067
-62.872       0.00130833       1.80067
-62.752       0.00143045       1.80067
-62.632       0.00156553       1.80067
-62.512       0.00171326       1.80067
-62.392       0.00187214       1.80067
-62.272       0.00203904       1.80067
-62.152       0.00220864       1.80067
-62.032       0.00237309       1.80067
-61.912       0.00252217       1.80067
-61.792       0.00264413       1.80067
-61.672       0.00272751       1.80067
-61.552       0.00276344       1.80067
-61.432       0.0027479       1.80067
-61.312       0.00268279       1.80067
-61.192       0.00257541       1.80067
-61.072       0.00243654       1.80067
-60.952       0.00227808       1.80067
-60.832       0.00211096       1.80067
-60.712       0.00194396       1.80067
-60.592       0.00178329       1.80067
-60.472       0.00163286       1.80067
-60.352       0.00149468       1.80067
-60.232       0.00136945       1.80067
-60.112       0.00125698       1.80067
-59.992       0.00115657       1.80067
-59.872       0.00106725       1.80067
-59.752       0.000987947       1.80067
-59.632       0.000917574       1.80067
-59.512       0.00085511       1.80067
-59.392       0.000799613       1.80067
-59.272       0.000750239       1.80067
-59.152       0.000706236       1.80067
-59.032       0.000666945       1.80067
-58.912       0.000631791       1.80067
-58.792       0.000600272       1.80067
-58.672       0.000571955       1.80067
-58.552       0.00054646       1.80067
-58.432       0.00052346       1.80067
-58.312       0.000502671       1.80067
-58.192       0.000483845       1.80067
-58.072       0.000466766       1.80067
-57.952       0.000451246       1.80067
-57.832       0.000437121       1.80067
-57.712       0.000424246       1.80067
-57.592       0.000412495       1.80067
-57.472       0.000401756       1.80067
-57.352       0.000391932       1.80067
-57.232       0.000382935       1.80067
-57.112       0.000374688       1.80067
-56.992       0.000367124       1.80067
-56.872       0.000360181       1.80067
-56.752       0.000353806       1.80067
-56.632       0.00034795       1.80067
-56.512       0.000342569       1.80067
-56.392       0.000337625       1.80067
-56.272       0.000333084       1.80067
-56.152       0.000328912       1.80067
-56.032       0.000325083       1.80067
-55.912       0.000321571       1.80067
-55.792       0.000318352       1.80067
-55.672       0.000315406       1.80067
-55.552       0.000312712       1.80067
-55.432       0.000310255       1.80067
-55.312       0.000308019       1.80067
-55.192       0.000305988       1.80067
-55.072       0.00030415       1.80067
-54.952       0.000302493       1.80067
-54.832       0.000301005       1.80067
-54.712       0.000299677       1.80067
-54.592       0.0002985       1.80067
-54.472       0.000297465       1.80067
-54.352       0.000296563       1.80067
-54.232       0.000295789       1.80067
-54.112       0.000295135       1.80067
-53.992       0.000294596       1.80067
-53.872       0.000294165       1.80067
-53.752       0.000293838       1.80067
-53.632       0.000293609       1.80067
-53.512       0.000293474       1.80067
-53.392       0.00029343       1.80067
-53.272       0.000293472       1.80067
-53.152       0.000293597       1.80067
-53.032       0.000293801       1.80067
-52.912       0.000294082       1.80067
-52.792       0.000294437       1.80067
-52.672       0.000294862       1.80067
-52.552       0.000295357       1.80067
-52.432       0.000295918       1.80067
-52.312       0.000296544       1.80067
-52.192       0.000297232       1.80067
-52.072       0.000297981       1.80067
-52.072       0       0


-49.7967       0       0
-49.7967       0.000322137       1.80067
-49.6767       0.000323885       1.80067
-49.5567       0.000325678       1.80067
-49.4367       0.000327515       1.80067
-49.3167       0.000329398       1.80067
-49.1967       0.000331325       1.80067
-49.0767       0.000333297       1.80067
-48.9567       0.000335313       1.80067
-48.8367       0.000337375       1.80067
-48.7167       0.000339481       1.80067
-48.5967       0.000341633       1.80067
-48.4767       0.00034383       1.80067
-48.3567       0.000346073       1.80067
-48.2367       0.000348361       1.80067
-48.1167       0.000350696       1.80067
-47.9967       0.000353077       1.80067
-47.8767       0.000355505       1.80067
-47.7567       0.000357981       1.80067
-47.6367       0.000360504       1.80067
-47.5167       0.000363075       1.80067
-47.3967       0.000365695       1.80067
-47.2767       0.000368364       1.80067
-47.1567       0.000371083       1.80067
-47.0367       0.000373852       1.80067
-46.9167       0.000376673       1.80067
-46.7967       0.000379545       1.80067
-46.6767       0.000382469       1.80067
-46.5567       0.000385447       1.80067
-46.4367       0.000388478       1.80067
-46.3167       0.000391564       1.80067
-46.1967       0.000394705       1.80067
-46.0767       0.000397903       1.80067
-45.9567       0.000401158       1.80067
-45.8367       0.000404471       1.80067
-45.7167       0.000407843       1.80067
-45.5967       0.000411275       1.80067
-45.4767       0.000414769       1.80067
-45.3567       0.000418325       1.80067
-45.2367       0.000421944       1.80067
-45.1167       0.000425628       1.80067
-44.9967       0.000429377       1.80067
-44.8767       0.000433194       1.80067
-44.7567       0.000437079       1.80067
-44.6367       0.000441034       1.80067
-44.5167       0.00044506       1.80067
-44.3967       0.000449159       1.80067
-44.2767       0.000453332       1.80067
-44.1567       0.00045758       1.80067
-44.0367       0.000461906       1.80067
-43.9167       0.00046631       1.80067
-43.7967       0.000470796       1.80067
-43.6767       0.000475364       1.80067
-43.5567       0.000480016       1.80067
-43.4367       0.000484754       1.80067
-43.3167       0.000489581       1.80067
-43.1967       0.000494498       1.80067
-43.0767       0.000499507       1.80067
-42.9567       0.000504612       1.80067
-42.8367       0.000509813       1.80067
-42.7167       0.000515113       1.80067
-42.5967       0.000520515       1.80067
-42.4767       0.000526022       1.80067
-42.3567       0.000531635       1.80067
-42.2367       0.000537358       1.80067
-42.1167       0.000543194       1.80067
-41.9967       0.000549145       1.80067
-41.8767       0.000555214       1.80067
-41.7567       0.000561405       1.80067
-41.6367       0.000567722       1.80067
-41.5167       0.000574166       1.80067
-41.3967       0.000580743       1.80067
-41.2767       0.000587454       1.80067
-41.1567       0.000594306       1.80067
-41.0367       0.0006013       1.80067
-40.9167       0.000608442       1.80067
-40.7967       0.000615736       1.80067
-40.6767       0.000623186       1.80067
-40.5567       0.000630797       1.80067
-40.4367       0.000638573       1.80067
-40.3167       0.00064652       1.80067
-40.1967       0.000654643       1.80067
-40.0767       0.000662947       1.80067
-39.9567       0.000671438       1.80067
-39.8367       0.000680122       1.80067
-39.7167       0.000689005       1.80067
-39.5967       0.000698093       1.80067
-39.4767       0.000707393       1.80067
-39.3567       0.000716913       1.80067
-39.2367       0.000726659       1.80067
-39.1167       0.000736638       1.80067
-38.9967       0.00074686       1.80067
-38.8767       0.000757332       1.80067
-38.7567       0.000768063       1.80067
-38.6367       0.000779062       1.80067
-38.5167       0.000790339       1.80067
-38.3967       0.000801903       1.80067
-38.2767       0.000813766       1.80067
-38.1567       0.000825938       1.80067
-38.0367       0.00083843       1.80067
-37.9167       0.000851255       1.80067
-37.7967       0.000864426       1.80067
-37.6767       0.000877955       1.80067
-37.5567       0.000891857       1.80067
-37.4367       0.000906146       1.80067
-37.3167       0.000920839       1.80067
-37.1967       0.000935951       1.80067
-37.0767       0.000951499       1.80067
-36.9567       0.000967503       1.80067
-36.8367       0.00098398       1.80067
-36.7167       0.00100095       1.80067
-36.5967       0.00101844       1.80067
-36.4767       0.00103646       1.80067
-36.3567       0.00105505       1.80067
-36.2367       0.00107422       1.80067
-36.1167       0.00109401       1.80067
-35.9967       0.00111444       1.80067
-35.8767       0.00113554       1.80067
-35.7567       0.00115734       1.80067
-35.6367       0.00117989       1.80067
-35.5167       0.0012032       1.80067
-35.3967       0.00122733       1.80067
-35.2767       0.00125232       1.80067
-35.1567       0.00127819       1.80067
-35.0367       0.00130502       1.80067
-34.9167       0.00133283       1.80067
-34.7967       0.00136169       1.80067
-34.6767       0.00139165       1.80067
-34.5567       0.00142278       1.80067
-34.4367       0.00145513       1.80067
-34.3167       0.00148878       1.80067
-34.1967       0.0015238       1.80067
-34.0767       0.00156027       1.80067
-33.9567       0.00159828       1.80067
-33.8367       0.00163793       1.80067
-33.7167       0.00167931       1.80067
-33.5967       0.00172253       1.80067
-33.4767       0.00176771       1.80067
-33.3567       0.00181497       1.80067
-33.2367       0.00186447       1.80067
-33.1167       0.00191633       1.80067
-32.9967       0.00197074       1.80067
-32.8767       0.00202786       1.80067
-32.7567       0.00208789       1.80067
-32.6367       0.00215104       1.80067
-32.5167       0.00221754       1.80067
-32.3967       0.00228764       1.80067
-32.2767       0.00236163       1.80067
-32.1567       0.00243981       1.80067
-32.0367       0.0025225       1.80067
-31.9167       0.00261009       1.80067
-31.7967       0.00270299       1.80067
-31.6767       0.00280164       1.80067
-31.5567       0.00290655       1.80067
-31.4367       0.00301828       1.80067
-31.3167       0.00313745       1.80067
-31.1967       0.00326475       1.80067
-31.0767       0.00340096       1.80067
-30.9567       0.00354695       1.80067
-30.8367       0.0037037       1.80067
-30.7167       0.00387231       1.80067
-30.5967       0.00405402       1.80067
-30.4767       0.00425022       1.80067
-30.3567       0.00446252       1.80067
-30.2367       0.00469272       1.80067
-30.1167       0.00494288       1.80067
-29.9967       0.00521535       1.80067
-29.8767       0.0055128       1.80067
-29.7567       0.00583833       1.80067
-29.6367       0.00619545       1.80067
-29.5167       0.00658824       1.80067
-29.3967       0.00702136       1.80067
-29.2767       0.00750019       1.80067
-29.1567       0.00803091       1.80067
-29.0367       0.00862064       1.80067
-28.9167       0.00927752       1.80067
-28.7967       0.0100109       1.80067
-28.6767       0.0108312       1.80067
-28.5567       0.0117502       1.80067
-28.4367       0.012781       1.80067
-28.3167       0.0139372       1.80067
-28.1967       0.0152331       1.80067
-28.0767       0.0166821       1.80067
-27.9567       0.0182951       1.80067
-27.8367       0.0200778       1.80067
-27.7167       0.0220265       1.80067
-27.5967       0.024123       1.80067
-27.4767       0.0263276       1.80067
-27.3567       0.0285729       1.80067
-27.2367       0.0307591       1.80067
-27.1167       0.0327554       1.80067
-26.9967       0.0344114       1.80067
-26.8767       0.0355793       1.80067
-26.7567       0.0361443       1.80067
-26.6367       0.0360535       1.80067
-26.5167       0.0353299       1.80067
-26.3967       0.0340667       1.80067
-26.2767       0.0324031       1.80067
-26.1567       0.0304931       1.80067
-26.0367       0.0284791       1.80067
-25.9167       0.0264761       1.80067
-25.7967       0.0245665       1.80067
-25.6767       0.0228026       1.80067
-25.5567       0.0212127       1.80067
-25.4367       0.0198081       1.80067
-25.3167       0.018589       1.80067
-25.1967       0.0175491       1.80067
-25.0767       0.0166791       1.80067
-24.9567       0.0159686       1.80067
-24.8367       0.0154077       1.80067
-24.7167       0.014988       1.80067
-24.5967       0.0147026       1.80067
-24.4767       0.0145468       1.80067
-24.3567       0.0145178       1.80067
-24.2367       0.0146153       1.80067
-24.1167       0.0148406       1.80067
-23.9967       0.0151971       1.80067
-23.8767       0.0156898       1.80067
-23.7567       0.0163244       1.80067
-23.6367       0.0171072       1.80067
-23.5167       0.0180429       1.80067
-23.3967       0.0191329       1.80067
-23.2767       0.0203721       1.80067
-23.1567       0.0217447       1.80067
-23.0367       0.0232194       1.80067
-22.9167       0.0247436       1.80067
-22.7967       0.0262405       1.80067
-22.6767       0.027609       1.80067
-22.5567       0.0287325       1.80067
-22.4367       0.0294947       1.80067
-22.3167       0.0298035       1.80067
-21.6167       0.0233994       1.80067
-20.9167       0.0148004       1.80067
-20.2167       0.01014       1.80067
-19.5167       0.00795061       1.80067
-18.8167       0.00703045       1.80067
-18.1167       0.00686058       1.80067
-17.4167       0.00726095       1.80067
-16.7167       0.00823852       1.80067
-16.0167       0.00996239       1.80067
-15.3167       0.0128348       1.80067
-14.6167       0.0177108       1.80067
-13.9167       0.0264589       1.80067
-13.2167       0.0432677       1.80067
-12.5167       0.0757409       1.80067
-11.8167       0.116984       1.80067
-11.1167       0.107088       1.80067
-10.4167       0.0654716       1.80067
-9.71675       0.0401878       1.80067
-9.01675       0.0290398       1.80067
-8.31675       0.0248616       1.80067
-7.61675       0.021876       1.80067
-6.91675       0.0203948       1.80067
-6.21675       0.0210924       1.80067
-5.51675       0.0203135       1.80067
-4.81675       0.0193606       1.80067
-4.11675       0.0163147       1.80067
-3.41675       0.0120988       1.80067
-2.71675       0.00894895       1.80067
-2.01675       0.00696779       1.80067
-1.31675       0.0054423       1.80067
-0.616747       0.00452152       1.80067
0.0832526       0.00379655       1.80067
0.783253       0.00311421       1.80067
1.48325       0.00264704       1.80067
2.18325       0.00234902       1.80067
2.88325       0.00216291       1.80067
3.58325       0.00206097       1.80067
4.28325       0.00203336       1.80067
4.98325       0.00208461       1.80067
5.68325       0.00223638       1.80067
6.38325       0.00253788       1.80067
7.08325       0.00309374       1.80067
