#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.80067 fm^-1 (group = 5)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -7.06795 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-217.26      -10.2889       0.937504            1.80067
-216.56      -10.2822       0.861803            1.80067
-215.86      -10.2836       0.762628            1.80067
-215.16      -10.3675       0.652718            1.80067
-214.46      -10.5227       0.609844            1.80067
-213.76      -10.6992       0.661875            1.80067
-213.06      -10.8347       0.829101            1.80067
-212.36      -10.8242       1.03946            1.80067
-211.66      -10.7511       1.12258            1.80067
-210.96      -10.8132       1.19248            1.80067
-210.26      -10.8997       1.495            1.80067
-209.56      -10.6234       2.01068            1.80067
-208.86      -9.85016       2.10723            1.80067
-208.16      -9.35791       1.61789            1.80067
-207.46      -9.31394       1.11667            1.80067
-206.76      -9.41803       0.827786            1.80067
-206.06      -9.51261       0.605555            1.80067
-205.36      -9.66258       0.42778            1.80067
-204.66      -9.82527       0.326113            1.80067
-203.96      -9.97221       0.276301            1.80067
-203.26      -10.0916       0.26133            1.80067
-202.56      -10.1749       0.248814            1.80067
-201.86      -10.26       0.216979            1.80067
-201.16      -10.3628       0.195152            1.80067
-200.46      -10.4706       0.193664            1.80067
-199.76      -10.5779       0.215299            1.80067
-199.06      -10.6733       0.272289            1.80067
-198.36      -10.7052       0.364075            1.80067
-197.66      -10.6498       0.374759            1.80067
-196.96      -10.6698       0.287043            1.80067
-196.26      -10.7635       0.228464            1.80067
-195.56      -10.8703       0.207836            1.80067
-194.86      -10.9711       0.203598            1.80067
-194.16      -11.0754       0.19942            1.80067
-193.46      -11.192       0.202697            1.80067
-192.76      -11.3179       0.216361            1.80067
-192.06      -11.4549       0.240455            1.80067
-191.36      -11.6067       0.278798            1.80067
-190.66      -11.7763       0.34015            1.80067
-189.96      -11.9601       0.442331            1.80067
-189.26      -12.1257       0.600938            1.80067
-188.56      -12.242       0.769614            1.80067
-187.86      -12.3452       0.925146            1.80067
-187.16      -12.4734       1.04062            1.80067
-186.46      -12.7285       1.19567            1.80067
-185.76      -13.0818       1.56875            1.80067
-185.06      -13.2599       2.35334            1.80067
-184.36      -12.662       3.15833            1.80067
-183.66      -11.9597       2.99123            1.80067
-182.96      -12.0761       2.75285            1.80067
-182.26      -12.3872       3.09557            1.80067
-181.56      -12.3134       3.92109            1.80067
-180.86      -11.3993       4.63509            1.80067
-180.16      -10.3613       4.31101            1.80067
-179.46      -10.2167       3.8102            1.80067
-178.76      -10.2053       4.05492            1.80067
-178.06      -9.26626       4.28707            1.80067
-177.36      -8.50542       3.46973            1.80067
-176.66      -8.453       2.73799            1.80067
-175.96      -8.52158       2.2067            1.80067
-175.26      -8.72522       1.77672            1.80067
-174.56      -8.96419       1.55451            1.80067
-173.86      -9.08148       1.36987            1.80067
-173.16      -9.27413       1.12951            1.80067
-172.46      -9.55333       1.00972            1.80067
-171.76      -9.78056       1.02513            1.80067
-171.06      -9.88091       1.07799            1.80067
-170.36      -9.90243       1.02713            1.80067
-169.66      -10.0429       0.879639            1.80067
-168.96      -10.3159       0.851619            1.80067
-168.26      -10.5492       1.02226            1.80067
-167.56      -10.5227       1.29078            1.80067
-166.86      -10.274       1.25458            1.80067
-166.16      -10.3156       0.964085            1.80067
-165.46      -10.5908       0.824561            1.80067
-164.76      -10.8908       0.873387            1.80067
-164.06      -11.0989       1.04965            1.80067
-163.36      -11.2021       1.23322            1.80067
-162.66      -11.2465       1.40074            1.80067
-161.96      -11.2741       1.52115            1.80067
-161.26      -11.3125       1.65025            1.80067
-160.56      -11.299       1.77794            1.80067
-159.86      -11.338       1.79721            1.80067
-159.16      -11.5409       1.95041            1.80067
-158.46      -11.6267       2.32942            1.80067
-157.76      -11.4865       2.75234            1.80067
-157.06      -11.0952       3.08518            1.80067
-156.36      -10.5572       3.09388            1.80067
-155.66      -10.278       2.72086            1.80067
-154.96      -10.4584       2.49644            1.80067
-154.26      -10.6881       2.72251            1.80067
-153.56      -10.4089       3.26712            1.80067
-152.86      -9.57517       3.21799            1.80067
-152.16      -9.26441       2.60282            1.80067
-151.46      -9.35765       2.18765            1.80067
-150.76      -9.54409       2.04448            1.80067
-150.06      -9.50468       2.08098            1.80067
-149.36      -9.31164       1.89088            1.80067
-148.66      -9.26487       1.54787            1.80067
-147.96      -9.40396       1.16802            1.80067
-147.26      -9.72399       0.911863            1.80067
-146.56      -10.0884       0.831806            1.80067
-145.86      -10.4271       0.906457            1.80067
-145.16      -10.6485       1.14553            1.80067
-144.46      -10.569       1.35158            1.80067
-143.76      -10.5312       1.21824            1.80067
-143.06      -10.795       1.1214            1.80067
-142.36      -11.1797       1.28876            1.80067
-141.66      -11.4592       1.84961            1.80067
-140.96      -11.0551       2.72145            1.80067
-140.26      -9.8825       2.68488            1.80067
-139.56      -9.52181       1.82865            1.80067
-138.86      -9.74099       1.32843            1.80067
-138.16      -9.91165       1.11335            1.80067
-137.46      -10.053       0.85322            1.80067
-136.76      -10.3116       0.638347            1.80067
-136.06      -10.5983       0.523008            1.80067
-135.36      -10.8765       0.469532            1.80067
-134.66      -11.1476       0.454075            1.80067
-133.96      -11.4206       0.468606            1.80067
-133.26      -11.7053       0.516074            1.80067
-132.56      -12.0099       0.612592            1.80067
-131.86      -12.3304       0.79872            1.80067
-131.16      -12.5921       1.14657            1.80067
-130.46      -12.5387       1.57476            1.80067
-129.76      -12.2976       1.57882            1.80067
-129.06      -12.4133       1.37363            1.80067
-128.36      -12.7655       1.28453            1.80067
-127.66      -13.2509       1.35883            1.80067
-126.96      -13.8293       1.65346            1.80067
-126.26      -14.371       2.30767            1.80067
-125.56      -14.4763       3.22029            1.80067
-124.86      -14.3229       3.79504            1.80067
-124.16      -14.3565       4.38861            1.80067
-123.46      -14.3603       5.19168            1.80067
-122.76      -14.1266       6.42475            1.80067
-122.06      -12.787       7.75086            1.80067
-121.36      -10.9181       7.73087            1.80067
-120.66      -9.78419       6.91979            1.80067
-119.96      -9.41576       6.19188            1.80067
-119.26      -9.11143       5.78651            1.80067
-118.56      -8.82258       5.31042            1.80067
-117.86      -8.79462       4.82492            1.80067
-117.16      -8.84472       4.73344            1.80067
-116.46      -8.49708       4.59761            1.80067
-115.76      -8.24109       4.23424            1.80067
-115.06      -8.03025       3.78437            1.80067
-114.36      -7.95786       3.17803            1.80067
-113.66      -8.22726       2.58157            1.80067
-112.96      -8.65958       2.26225            1.80067
-112.26      -9.00427       2.15458            1.80067
-111.56      -9.2952       2.02897            1.80067
-110.86      -9.68139       2.02163            1.80067
-110.16      -9.93665       2.24625            1.80067
-109.46      -9.86984       2.39141            1.80067
-108.76      -9.82829       2.22119            1.80067
-108.06      -10.0134       1.95695            1.80067
-107.36      -10.4687       1.71886            1.80067
-106.66      -11.1664       1.73553            1.80067
-105.96      -11.9751       2.11648            1.80067
-105.26      -12.7817       3.04643            1.80067
-104.56      -13.0674       4.86055            1.80067
-103.86      -11.3654       6.83408            1.80067
-103.16      -8.93765       6.0697            1.80067
-102.46      -8.84239       4.54436            1.80067
-101.76      -9.61671       4.35646            1.80067
-101.06      -9.72114       5.17004            1.80067
-100.36      -9.08222       5.72764            1.80067
-99.66      -8.02409       6.45313            1.80067
-98.96      -5.75517       5.85662            1.80067
-98.26      -5.01758       3.71258            1.80067
-97.56      -5.5375       2.247            1.80067
-96.86      -6.22258       1.47201            1.80067
-96.16      -6.81861       1.04529            1.80067
-95.46      -7.31152       0.790735            1.80067
-94.76      -7.72333       0.627959            1.80067
-94.06      -8.0753       0.518223            1.80067
-93.36      -8.3834       0.441432            1.80067
-92.66      -8.65923       0.386461            1.80067
-91.96      -8.91135       0.346846            1.80067
-91.26      -9.14626       0.31874            1.80067
-90.56      -9.36919       0.299911            1.80067
-89.86      -9.58454       0.289268            1.80067
-89.16      -9.7963       0.286738            1.80067
-88.46      -10.0081       0.293444            1.80067
-87.76      -10.2223       0.311568            1.80067
-87.06      -10.4413       0.341035            1.80067
-86.36      -10.6766       0.385985            1.80067
-85.66      -10.933       0.467405            1.80067
-84.96      -11.1946       0.610459            1.80067
-84.26      -11.4206       0.811625            1.80067
-84.14      -11.4547       0.848056            1.80067
-84.02      -11.488       0.88418            1.80067
-83.9      -11.5212       0.91975            1.80067
-83.78      -11.5551       0.954712            1.80067
-83.66      -11.5907       0.989356            1.80067
-83.54      -11.6288       1.02441            1.80067
-83.42      -11.6703       1.06106            1.80067
-83.3      -11.7154       1.10079            1.80067
-83.18      -11.7638       1.14524            1.80067
-83.06      -11.8149       1.19599            1.80067
-82.94      -11.8675       1.25441            1.80067
-82.82      -11.92       1.32155            1.80067
-82.7      -11.9705       1.39807            1.80067
-82.58      -12.0171       1.48416            1.80067
-82.46      -12.0575       1.57944            1.80067
-82.34      -12.0898       1.68293            1.80067
-82.22      -12.1126       1.7931            1.80067
-82.1      -12.1248       1.90804            1.80067
-81.98      -12.1265       2.02591            1.80067
-81.86      -12.1183       2.1454            1.80067
-81.74      -12.1014       2.26624            1.80067
-81.62      -12.0762       2.38931            1.80067
-81.5      -12.0423       2.51627            1.80067
-81.38      -11.9971       2.64876            1.80067
-81.26      -11.9366       2.78733            1.80067
-81.14      -11.8555       2.93042            1.80067
-81.02      -11.7487       3.0737            1.80067
-80.9      -11.6121       3.20995            1.80067
-80.78      -11.4446       3.32974            1.80067
-80.66      -11.2493       3.42287            1.80067
-80.54      -11.0329       3.48029            1.80067
-80.42      -10.8056       3.49588            1.80067
-80.3      -10.5794       3.46763            1.80067
-80.18      -10.3657       3.39764            1.80067
-80.06      -10.1742       3.29139            1.80067
-79.94      -10.0122       3.15665            1.80067
-79.82      -9.88395       3.00237            1.80067
-79.7      -9.79099       2.83771            1.80067
-79.58      -9.73228       2.67118            1.80067
-79.46      -9.70484       2.50999            1.80067
-79.34      -9.70435       2.35974            1.80067
-79.22      -9.72591       2.22432            1.80067
-79.1      -9.76451       2.1061            1.80067
-78.98      -9.81541       2.00627            1.80067
-78.86      -9.87428       1.9251            1.80067
-78.74      -9.9372       1.86224            1.80067
-78.62      -10.0007       1.81687            1.80067
-78.5      -10.0614       1.78774            1.80067
-78.38      -10.1165       1.77321            1.80067
-78.26      -10.1633       1.77112            1.80067
-78.14      -10.1994       1.77878            1.80067
-78.02      -10.2231       1.79294            1.80067
-77.9      -10.2336       1.80989            1.80067
-77.78      -10.2312       1.82575            1.80067
-77.66      -10.2173       1.8369            1.80067
-77.54      -10.1945       1.84046            1.80067
-77.42      -10.1659       1.83475            1.80067
-77.3      -10.135       1.81946            1.80067
-77.18      -10.1044       1.79546            1.80067
-77.06      -10.0758       1.76428            1.80067
-76.94      -10.05       1.72742            1.80067
-76.82      -10.027       1.68581            1.80067
-76.7      -10.0067       1.63975            1.80067
-76.58      -9.98953       1.58908            1.80067
-76.46      -9.97627       1.53374            1.80067
-76.34      -9.96818       1.47415            1.80067
-76.22      -9.96638       1.41136            1.80067
-76.1      -9.97149       1.34692            1.80067
-75.98      -9.98341       1.28245            1.80067
-75.86      -10.0015       1.21928            1.80067
-75.74      -10.0247       1.15822            1.80067
-75.62      -10.0521       1.09954            1.80067
-75.5      -10.0829       1.04317            1.80067
-75.38      -10.1169       0.988854            1.80067
-75.26      -10.1538       0.936473            1.80067
-75.14      -10.1938       0.886084            1.80067
-75.02      -10.2367       0.837943            1.80067
-74.9      -10.2825       0.792397            1.80067
-74.78      -10.3309       0.749784            1.80067
-74.66      -10.3815       0.710342            1.80067
-74.54      -10.4336       0.674182            1.80067
-74.42      -10.487       0.641287            1.80067
-74.3      -10.5411       0.611543            1.80067
-74.18      -10.5957       0.584768            1.80067
-74.06      -10.6504       0.560743            1.80067
-73.94      -10.7051       0.539237            1.80067
-73.82      -10.7596       0.520017            1.80067
-73.7      -10.8138       0.502866            1.80067
-73.58      -10.8676       0.487579            1.80067
-73.46      -10.921       0.473975            1.80067
-73.34      -10.9741       0.461888            1.80067
-73.22      -11.0267       0.451174            1.80067
-73.1      -11.079       0.441704            1.80067
-72.98      -11.1309       0.433368            1.80067
-72.86      -11.1825       0.426065            1.80067
-72.74      -11.2339       0.419712            1.80067
-72.62      -11.2849       0.414233            1.80067
-72.5      -11.3358       0.409563            1.80067
-72.38      -11.3865       0.405645            1.80067
-72.26      -11.4371       0.402432            1.80067
-72.14      -11.4876       0.399879            1.80067
-72.02      -11.538       0.39795            1.80067
-71.9      -11.5885       0.396615            1.80067
-71.78      -11.639       0.395844            1.80067
-71.66      -11.6895       0.395616            1.80067
-71.54      -11.7402       0.39591            1.80067
-71.42      -11.791       0.396712            1.80067
-71.3      -11.8421       0.398006            1.80067
-71.18      -11.8933       0.399784            1.80067
-71.06      -11.9449       0.402037            1.80067
-70.94      -11.9967       0.404759            1.80067
-70.82      -12.0489       0.407948            1.80067
-70.7      -12.1015       0.411601            1.80067
-70.58      -12.1545       0.41572            1.80067
-70.46      -12.208       0.420308            1.80067
-70.34      -12.262       0.425368            1.80067
-70.22      -12.3166       0.430908            1.80067
-70.1      -12.3717       0.436935            1.80067
-69.98      -12.4275       0.44346            1.80067
-69.86      -12.484       0.450494            1.80067
-69.74      -12.5411       0.458052            1.80067
-69.62      -12.5991       0.466149            1.80067
-69.5      -12.6579       0.474803            1.80067
-69.38      -12.7175       0.484034            1.80067
-69.26      -12.7781       0.493864            1.80067
-69.14      -12.8396       0.504317            1.80067
-69.02      -12.9022       0.515421            1.80067
-68.9      -12.9658       0.527204            1.80067
-68.78      -13.0306       0.539699            1.80067
-68.66      -13.0966       0.552942            1.80067
-68.54      -13.1639       0.566971            1.80067
-68.42      -13.2325       0.581828            1.80067
-68.3      -13.3026       0.597558            1.80067
-68.18      -13.3741       0.614211            1.80067
-68.06      -13.4471       0.631843            1.80067
-67.94      -13.5219       0.650511            1.80067
-67.82      -13.5983       0.67028            1.80067
-67.7      -13.6766       0.691221            1.80067
-67.58      -13.7568       0.713411            1.80067
-67.46      -13.839       0.736932            1.80067
-67.34      -13.9234       0.761877            1.80067
-67.22      -14.01       0.788345            1.80067
-67.1      -14.099       0.816446            1.80067
-66.98      -14.1904       0.8463            1.80067
-66.86      -14.2846       0.87804            1.80067
-66.74      -14.3814       0.911809            1.80067
-66.62      -14.4813       0.947767            1.80067
-66.5      -14.5842       0.986091            1.80067
-66.38      -14.6903       1.02697            1.80067
-66.26      -14.8       1.07063            1.80067
-66.14      -14.9132       1.11729            1.80067
-66.02      -15.0303       1.16723            1.80067
-65.9      -15.1515       1.22074            1.80067
-65.78      -15.277       1.27813            1.80067
-65.66      -15.4071       1.33979            1.80067
-65.54      -15.5419       1.4061            1.80067
-65.42      -15.6819       1.47753            1.80067
-65.3      -15.8272       1.55458            1.80067
-65.18      -15.9783       1.63783            1.80067
-65.06      -16.1353       1.72793            1.80067
-64.94      -16.2988       1.8256            1.80067
-64.82      -16.4689       1.93167            1.80067
-64.7      -16.646       2.04708            1.80067
-64.58      -16.8306       2.17289            1.80067
-64.46      -17.023       2.31032            1.80067
-64.34      -17.2235       2.46075            1.80067
-64.22      -17.4325       2.62576            1.80067
-64.1      -17.6502       2.80717            1.80067
-63.98      -17.8769       3.00708            1.80067
-63.86      -18.1126       3.22788            1.80067
-63.74      -18.3575       3.47233            1.80067
-63.62      -18.6113       3.74362            1.80067
-63.5      -18.8734       4.04541            1.80067
-63.38      -19.1431       4.38194            1.80067
-63.26      -19.419       4.75804            1.80067
-63.14      -19.6989       5.17928            1.80067
-63.02      -19.9798       5.65194            1.80067
-62.9      -20.2574       6.18313            1.80067
-62.78      -20.5257       6.78072            1.80067
-62.66      -20.7762       7.4532            1.80067
-62.54      -20.9978       8.20949            1.80067
-62.42      -21.1754       9.05831            1.80067
-62.3      -21.2895       10.0073            1.80067
-62.18      -21.3149       11.0617            1.80067
-62.06      -21.2204       12.2217            1.80067
-61.94      -20.9685       13.4799            1.80067
-61.82      -20.5171       14.8171            1.80067
-61.7      -19.8225       16.1978            1.80067
-61.58      -18.8463       17.5671            1.80067
-61.46      -17.5644       18.8489            1.80067
-61.34      -15.9789       19.9512            1.80067
-61.22      -14.1279       20.7766            1.80067
-61.1      -12.0892       21.2407            1.80067
-60.98      -9.97317       21.2913            1.80067
-60.86      -7.90469       20.9225            1.80067
-60.74      -5.99963       20.1761            1.80067
-60.62      -4.34479       19.1305            1.80067
-60.5      -2.98793       17.8816            1.80067
-60.38      -1.93905       16.5242            1.80067
-60.26      -1.17938       15.1388            1.80067
-60.14      -0.672945       13.7855            1.80067
-60.02      -0.376668       12.5042            1.80067
-59.9      -0.247598       11.3177            1.80067
-59.78      -0.246986       10.2359            1.80067
-59.66      -0.342033       9.26004            1.80067
-59.54      -0.506163       8.38594            1.80067
-59.42      -0.718499       7.60636            1.80067
-59.3      -0.96302       6.91273            1.80067
-59.18      -1.22765       6.29614            1.80067
-59.06      -1.50344       5.74794            1.80067
-58.94      -1.78383       5.26009            1.80067
-58.82      -2.06412       4.82532            1.80067
-58.7      -2.34097       4.43711            1.80067
-58.58      -2.61208       4.08976            1.80067
-58.46      -2.87591       3.77824            1.80067
-58.34      -3.13148       3.49819            1.80067
-58.22      -3.37825       3.2458            1.80067
-58.1      -3.61593       3.01779            1.80067
-57.98      -3.84449       2.8113            1.80067
-57.86      -4.06401       2.62383            1.80067
-57.74      -4.27471       2.45323            1.80067
-57.62      -4.47685       2.29762            1.80067
-57.5      -4.67076       2.15536            1.80067
-57.38      -4.85677       2.02502            1.80067
-57.26      -5.03526       1.90535            1.80067
-57.14      -5.20657       1.79524            1.80067
-57.02      -5.37107       1.69373            1.80067
-56.9      -5.5291       1.59997            1.80067
-56.78      -5.681       1.5132            1.80067
-56.66      -5.82711       1.43277            1.80067
-56.54      -5.96772       1.35807            1.80067
-56.42      -6.10314       1.28858            1.80067
-56.3      -6.23364       1.22383            1.80067
-56.18      -6.35948       1.16342            1.80067
-56.06      -6.48093       1.10695            1.80067
-55.94      -6.59821       1.0541            1.80067
-55.82      -6.71154       1.00457            1.80067
-55.7      -6.82113       0.958083            1.80067
-55.58      -6.92719       0.914394            1.80067
-55.46      -7.02988       0.873284            1.80067
-55.34      -7.1294       0.834554            1.80067
-55.22      -7.22589       0.798021            1.80067
-55.1      -7.31951       0.763521            1.80067
-54.98      -7.41041       0.730904            1.80067
-54.86      -7.49872       0.700034            1.80067
-54.74      -7.58457       0.670787            1.80067
-54.62      -7.66808       0.643049            1.80067
-54.5      -7.74936       0.616715            1.80067
-54.38      -7.82852       0.59169            1.80067
-54.26      -7.90565       0.567886            1.80067
-54.26       0       0


-49.7967       0       0
-49.7967      -9.91409       0.123899            1.80067
-49.6767      -9.95454       0.117846            1.80067
-49.5567      -9.9946       0.111939            1.80067
-49.4367      -10.0343       0.106171            1.80067
-49.3167      -10.0736       0.100536            1.80067
-49.1967      -10.1125       0.0950279            1.80067
-49.0767      -10.1512       0.0896414            1.80067
-48.9567      -10.1894       0.0843711            1.80067
-48.8367      -10.2274       0.079212            1.80067
-48.7167      -10.2651       0.0741592            1.80067
-48.5967      -10.3025       0.0692081            1.80067
-48.4767      -10.3396       0.0643542            1.80067
-48.3567      -10.3764       0.0595934            1.80067
-48.2367      -10.413       0.0549216            1.80067
-48.1167      -10.4494       0.0503349            1.80067
-47.9967      -10.4855       0.0458295            1.80067
-47.8767      -10.5214       0.0414019            1.80067
-47.7567      -10.5571       0.0370487            1.80067
-47.6367      -10.5925       0.0327665            1.80067
-47.5167      -10.6278       0.0285523            1.80067
-47.3967      -10.6629       0.0244028            1.80067
-47.2767      -10.6978       0.0203153            1.80067
-47.1567      -10.7326       0.0162868            1.80067
-47.0367      -10.7671       0.0123147            1.80067
-46.9167      -10.8016       0.00839624            1.80067
-46.7967      -10.8358       0.00452896            1.80067
-46.6767      -10.87       0.000710383            1.80067
-46.5567      -10.904       -0.00306187            1.80067
-46.4367      -10.9379       -0.00679011            1.80067
-46.3167      -10.9717       -0.0104766            1.80067
-46.1967      -11.0053       -0.0141234            1.80067
-46.0767      -11.0389       -0.0177327            1.80067
-45.9567      -11.0724       -0.0213064            1.80067
-45.8367      -11.1058       -0.0248467            1.80067
-45.7167      -11.1391       -0.0283554            1.80067
-45.5967      -11.1723       -0.0318344            1.80067
-45.4767      -11.2055       -0.0352854            1.80067
-45.3567      -11.2386       -0.0387104            1.80067
-45.2367      -11.2716       -0.042111            1.80067
-45.1167      -11.3046       -0.045489            1.80067
-44.9967      -11.3376       -0.0488459            1.80067
-44.8767      -11.3705       -0.0521835            1.80067
-44.7567      -11.4034       -0.0555034            1.80067
-44.6367      -11.4363       -0.058807            1.80067
-44.5167      -11.4691       -0.062096            1.80067
-44.3967      -11.5019       -0.0653719            1.80067
-44.2767      -11.5348       -0.0686361            1.80067
-44.1567      -11.5676       -0.0718901            1.80067
-44.0367      -11.6004       -0.0751355            1.80067
-43.9167      -11.6332       -0.0783735            1.80067
-43.7967      -11.6661       -0.0816057            1.80067
-43.6767      -11.6989       -0.0848335            1.80067
-43.5567      -11.7318       -0.0880582            1.80067
-43.4367      -11.7647       -0.0912812            1.80067
-43.3167      -11.7977       -0.094504            1.80067
-43.1967      -11.8307       -0.0977278            1.80067
-43.0767      -11.8637       -0.100954            1.80067
-42.9567      -11.8968       -0.104184            1.80067
-42.8367      -11.93       -0.107419            1.80067
-42.7167      -11.9632       -0.110661            1.80067
-42.5967      -11.9965       -0.113911            1.80067
-42.4767      -12.0298       -0.11717            1.80067
-42.3567      -12.0633       -0.120439            1.80067
-42.2367      -12.0968       -0.12372            1.80067
-42.1167      -12.1304       -0.127015            1.80067
-41.9967      -12.1641       -0.130325            1.80067
-41.8767      -12.1979       -0.13365            1.80067
-41.7567      -12.2318       -0.136994            1.80067
-41.6367      -12.2658       -0.140356            1.80067
-41.5167      -12.3       -0.143739            1.80067
-41.3967      -12.3343       -0.147143            1.80067
-41.2767      -12.3687       -0.150572            1.80067
-41.1567      -12.4032       -0.154025            1.80067
-41.0367      -12.4379       -0.157504            1.80067
-40.9167      -12.4727       -0.161011            1.80067
-40.7967      -12.5077       -0.164548            1.80067
-40.6767      -12.5428       -0.168116            1.80067
-40.5567      -12.5781       -0.171717            1.80067
-40.4367      -12.6136       -0.175353            1.80067
-40.3167      -12.6492       -0.179025            1.80067
-40.1967      -12.6851       -0.182734            1.80067
-40.0767      -12.7211       -0.186484            1.80067
-39.9567      -12.7574       -0.190275            1.80067
-39.8367      -12.7938       -0.19411            1.80067
-39.7167      -12.8304       -0.19799            1.80067
-39.5967      -12.8673       -0.201917            1.80067
-39.4767      -12.9044       -0.205895            1.80067
-39.3567      -12.9417       -0.209923            1.80067
-39.2367      -12.9793       -0.214006            1.80067
-39.1167      -13.0171       -0.218144            1.80067
-38.9967      -13.0552       -0.222341            1.80067
-38.8767      -13.0935       -0.226598            1.80067
-38.7567      -13.1321       -0.230919            1.80067
-38.6367      -13.171       -0.235305            1.80067
-38.5167      -13.2102       -0.239759            1.80067
-38.3967      -13.2497       -0.244285            1.80067
-38.2767      -13.2895       -0.248884            1.80067
-38.1567      -13.3296       -0.25356            1.80067
-38.0367      -13.37       -0.258315            1.80067
-37.9167      -13.4108       -0.263154            1.80067
-37.7967      -13.4519       -0.268079            1.80067
-37.6767      -13.4934       -0.273093            1.80067
-37.5567      -13.5353       -0.2782            1.80067
-37.4367      -13.5775       -0.283404            1.80067
-37.3167      -13.6201       -0.288708            1.80067
-37.1967      -13.6631       -0.294116            1.80067
-37.0767      -13.7065       -0.299634            1.80067
-36.9567      -13.7504       -0.305264            1.80067
-36.8367      -13.7946       -0.311011            1.80067
