#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.97253 fm^-1 (group = 11)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 9.14623 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-100.36      6.10098       2.03216            1.97253
-99.66      6.11247       2.06154            1.97253
-98.96      6.3789       2.06185            1.97253
-98.26      6.53686       1.94868            1.97253
-97.56      6.8248       1.85597            1.97253
-96.86      7.03193       1.40082            1.97253
-96.16      6.85617       0.999924            1.97253
-95.46      6.62462       0.837513            1.97253
-94.76      6.49947       0.738322            1.97253
-94.06      6.35032       0.572781            1.97253
-93.36      6.12196       0.456363            1.97253
-92.66      5.88554       0.413463            1.97253
-91.96      5.67904       0.411444            1.97253
-91.26      5.48634       0.39602            1.97253
-90.56      5.25718       0.383242            1.97253
-89.86      4.99954       0.399534            1.97253
-89.16      4.71719       0.444598            1.97253
-88.46      4.40155       0.520797            1.97253
-87.76      4.03815       0.638332            1.97253
-87.06      3.60677       0.81843            1.97253
-86.36      3.07942       1.10228            1.97253
-85.66      2.4199       1.57285            1.97253
-84.96      1.59837       2.40843            1.97253
-84.26      0.693863       4.00764            1.97253
-84.14      0.561352       4.40938            1.97253
-84.02      0.449964       4.86075            1.97253
-83.9      0.36959       5.36628            1.97253
-83.78      0.33301       5.92944            1.97253
-83.66      0.356314       6.55157            1.97253
-83.54      0.459054       7.23031            1.97253
-83.42      0.663827       7.95762            1.97253
-83.3      0.994839       8.7174            1.97253
-83.18      1.475       9.48319            1.97253
-83.06      2.12125       10.217            1.97253
-82.94      2.93841       10.8705            1.97253
-82.82      3.91308       11.3897            1.97253
-82.7      5.00994       11.7239            1.97253
-82.58      6.17345       11.8366            1.97253
-82.46      7.33581       11.7147            1.97253
-82.34      8.42943       11.3721            1.97253
-82.22      9.39936       10.846            1.97253
-82.1      10.211       10.1875            1.97253
-81.98      10.8517       9.45049            1.97253
-81.86      11.3268       8.68292            1.97253
-81.74      11.6535       7.92245            1.97253
-81.62      11.8549       7.19515            1.97253
-81.5      11.9551       6.5168            1.97253
-81.38      11.9766       5.89522            1.97253
-81.26      11.9388       5.3326            1.97253
-81.14      11.8579       4.82752            1.97253
-81.02      11.7463       4.37645            1.97253
-80.9      11.614       3.97483            1.97253
-80.78      11.4684       3.61772            1.97253
-80.66      11.3149       3.30027            1.97253
-80.54      11.1577       3.01786            1.97253
-80.42      10.9998       2.76631            1.97253
-80.3      10.8432       2.54186            1.97253
-80.18      10.6894       2.34116            1.97253
-80.06      10.5393       2.16131            1.97253
-79.94      10.3937       1.99976            1.97253
-79.82      10.253       1.85428            1.97253
-79.7      10.1172       1.72296            1.97253
-79.58      9.98649       1.60413            1.97253
-79.46      9.86085       1.49633            1.97253
-79.34      9.74016       1.39831            1.97253
-79.22      9.6243       1.30896            1.97253
-79.1      9.51308       1.22734            1.97253
-78.98      9.40633       1.15261            1.97253
-78.86      9.30384       1.08404            1.97253
-78.74      9.20541       1.02099            1.97253
-78.62      9.11085       0.962897            1.97253
-78.5      9.01996       0.90927            1.97253
-78.38      8.93255       0.85967            1.97253
-78.26      8.84843       0.813713            1.97253
-78.14      8.76743       0.771055            1.97253
-78.02      8.68939       0.731392            1.97253
-77.9      8.61414       0.694453            1.97253
-77.78      8.54153       0.659998            1.97253
-77.66      8.47143       0.62781            1.97253
-77.54      8.4037       0.597695            1.97253
-77.42      8.33821       0.56948            1.97253
-77.3      8.27485       0.543009            1.97253
-77.18      8.2135       0.51814            1.97253
-77.06      8.15407       0.494747            1.97253
-76.94      8.09644       0.472714            1.97253
-76.82      8.04053       0.451938            1.97253
-76.7      7.98626       0.432324            1.97253
-76.58      7.93353       0.413786            1.97253
-76.46      7.88228       0.396245            1.97253
-76.34      7.83243       0.37963            1.97253
-76.22      7.78392       0.363877            1.97253
-76.1      7.73667       0.348924            1.97253
-75.98      7.69063       0.334719            1.97253
-75.86      7.64574       0.321209            1.97253
-75.74      7.60195       0.308351            1.97253
-75.62      7.55921       0.2961            1.97253
-75.5      7.51747       0.284419            1.97253
-75.38      7.47668       0.273271            1.97253
-75.26      7.43681       0.262623            1.97253
-75.14      7.3978       0.252444            1.97253
-75.02      7.35963       0.242705            1.97253
-74.9      7.32226       0.233382            1.97253
-74.78      7.28565       0.224448            1.97253
-74.66      7.24977       0.215881            1.97253
-74.54      7.21459       0.207661            1.97253
-74.42      7.18008       0.199768            1.97253
-74.3      7.14621       0.192183            1.97253
-74.18      7.11296       0.184889            1.97253
-74.06      7.0803       0.177871            1.97253
-73.94      7.0482       0.171113            1.97253
-73.82      7.01665       0.164602            1.97253
-73.7      6.98563       0.158325            1.97253
-73.58      6.9551       0.15227            1.97253
-73.46      6.92506       0.146425            1.97253
-73.34      6.89549       0.140779            1.97253
-73.22      6.86635       0.135322            1.97253
-73.1      6.83765       0.130046            1.97253
-72.98      6.80936       0.124941            1.97253
-72.86      6.78147       0.119998            1.97253
-72.74      6.75396       0.115211            1.97253
-72.62      6.72681       0.110571            1.97253
-72.5      6.70002       0.106071            1.97253
-72.38      6.67357       0.101706            1.97253
-72.26      6.64745       0.0974681            1.97253
-72.14      6.62164       0.093352            1.97253
-72.02      6.59614       0.0893521            1.97253
-71.9      6.57093       0.0854632            1.97253
-71.78      6.546       0.0816803            1.97253
-71.66      6.52135       0.0779985            1.97253
-71.54      6.49695       0.0744135            1.97253
-71.42      6.47281       0.0709209            1.97253
-71.3      6.44892       0.0675167            1.97253
-71.18      6.42525       0.0641971            1.97253
-71.06      6.40182       0.0609585            1.97253
-70.94      6.3786       0.0577972            1.97253
-70.82      6.35559       0.0547101            1.97253
-70.7      6.33278       0.051694            1.97253
-70.58      6.31017       0.0487458            1.97253
-70.46      6.28775       0.0458628            1.97253
-70.34      6.26551       0.0430422            1.97253
-70.22      6.24344       0.0402813            1.97253
-70.1      6.22154       0.0375777            1.97253
-69.98      6.1998       0.034929            1.97253
-69.86      6.17821       0.0323329            1.97253
-69.74      6.15678       0.0297872            1.97253
-69.62      6.13549       0.0272899            1.97253
-69.5      6.11433       0.024839            1.97253
-69.38      6.09331       0.0224325            1.97253
-69.26      6.07242       0.0200686            1.97253
-69.14      6.05165       0.0177456            1.97253
-69.02      6.031       0.0154617            1.97253
-68.9      6.01046       0.0132153            1.97253
-68.78      5.99003       0.0110048            1.97253
-68.66      5.96971       0.00882885            1.97253
-68.54      5.94948       0.00668586            1.97253
-68.42      5.92935       0.00457447            1.97253
-68.3      5.90931       0.00249334            1.97253
-68.18      5.88935       0.00044117            1.97253
-68.06      5.86948       -0.00158329            1.97253
-67.94      5.84969       -0.00358125            1.97253
-67.82      5.82997       -0.00555387            1.97253
-67.7      5.81032       -0.00750229            1.97253
-67.58      5.79075       -0.0094276            1.97253
-67.46      5.77123       -0.0113308            1.97253
-67.34      5.75178       -0.0132131            1.97253
-67.22      5.73238       -0.0150753            1.97253
-67.1      5.71304       -0.0169184            1.97253
-66.98      5.69375       -0.0187433            1.97253
-66.86      5.67451       -0.0205511            1.97253
-66.74      5.65531       -0.0223425            1.97253
-66.62      5.63615       -0.0241184            1.97253
-66.5      5.61703       -0.0258797            1.97253
-66.38      5.59794       -0.0276271            1.97253
-66.26      5.57889       -0.0293616            1.97253
-66.14      5.55986       -0.0310837            1.97253
-66.02      5.54086       -0.0327944            1.97253
-65.9      5.52189       -0.0344943            1.97253
-65.78      5.50293       -0.0361842            1.97253
-65.66      5.484       -0.0378648            1.97253
-65.54      5.46507       -0.0395368            1.97253
-65.42      5.44616       -0.0412009            1.97253
-65.3      5.42726       -0.0428577            1.97253
-65.18      5.40837       -0.0445079            1.97253
-65.06      5.38948       -0.0461522            1.97253
-64.94      5.37059       -0.0477912            1.97253
-64.82      5.3517       -0.0494255            1.97253
-64.7      5.33281       -0.0510558            1.97253
-64.58      5.31391       -0.0526827            1.97253
-64.46      5.29501       -0.0543068            1.97253
-64.34      5.27609       -0.0559287            1.97253
-64.22      5.25715       -0.057549            1.97253
-64.1      5.23821       -0.0591682            1.97253
-63.98      5.21924       -0.0607871            1.97253
-63.86      5.20025       -0.0624062            1.97253
-63.74      5.18124       -0.0640259            1.97253
-63.62      5.1622       -0.0656471            1.97253
-63.5      5.14313       -0.0672701            1.97253
-63.38      5.12403       -0.0688957            1.97253
-63.26      5.1049       -0.0705243            1.97253
-63.14      5.08573       -0.0721566            1.97253
-63.02      5.06652       -0.0737931            1.97253
-62.9      5.04727       -0.0754345            1.97253
-62.78      5.02798       -0.0770812            1.97253
-62.66      5.00864       -0.0787339            1.97253
-62.54      4.98925       -0.0803932            1.97253
-62.42      4.96981       -0.0820597            1.97253
-62.3      4.95031       -0.0837339            1.97253
-62.18      4.93076       -0.0854165            1.97253
-62.06      4.91115       -0.087108            1.97253
-61.94      4.89148       -0.0888092            1.97253
-61.82      4.87174       -0.0905205            1.97253
-61.7      4.85194       -0.0922427            1.97253
-61.58      4.83207       -0.0939763            1.97253
-61.46      4.81212       -0.0957221            1.97253
-61.34      4.7921       -0.0974806            1.97253
-61.22      4.772       -0.0992526            1.97253
-61.1      4.75182       -0.101039            1.97253
-60.98      4.73155       -0.102839            1.97253
-60.86      4.7112       -0.104656            1.97253
-60.74      4.69076       -0.106488            1.97253
-60.62      4.67022       -0.108338            1.97253
-60.5      4.64959       -0.110205            1.97253
-60.38      4.62887       -0.11209            1.97253
-60.26      4.60804       -0.113995            1.97253
-60.14      4.5871       -0.11592            1.97253
-60.02      4.56606       -0.117865            1.97253
-59.9      4.5449       -0.119832            1.97253
-59.78      4.52363       -0.121822            1.97253
-59.66      4.50225       -0.123835            1.97253
-59.54      4.48074       -0.125872            1.97253
-59.42      4.4591       -0.127934            1.97253
-59.3      4.43734       -0.130023            1.97253
-59.18      4.41545       -0.132138            1.97253
-59.06      4.39342       -0.134282            1.97253
-58.94      4.37125       -0.136454            1.97253
-58.82      4.34893       -0.138657            1.97253
-58.7      4.32647       -0.140891            1.97253
-58.58      4.30386       -0.143157            1.97253
-58.46      4.28109       -0.145456            1.97253
-58.34      4.25817       -0.147791            1.97253
-58.22      4.23507       -0.150161            1.97253
-58.1      4.21181       -0.152568            1.97253
-57.98      4.18838       -0.155014            1.97253
-57.86      4.16477       -0.1575            1.97253
-57.74      4.14098       -0.160027            1.97253
-57.62      4.117       -0.162597            1.97253
-57.5      4.09282       -0.16521            1.97253
-57.38      4.06845       -0.16787            1.97253
-57.26      4.04388       -0.170577            1.97253
-57.14      4.0191       -0.173333            1.97253
-57.02      3.99411       -0.176139            1.97253
-56.9      3.96889       -0.178999            1.97253
-56.78      3.94346       -0.181912            1.97253
-56.66      3.91779       -0.184882            1.97253
-56.54      3.89188       -0.187911            1.97253
-56.42      3.86573       -0.191            1.97253
-56.3      3.83933       -0.194151            1.97253
-56.18      3.81268       -0.197368            1.97253
-56.06      3.78575       -0.200652            1.97253
-55.94      3.75856       -0.204005            1.97253
-55.82      3.73109       -0.207431            1.97253
-55.7      3.70334       -0.210932            1.97253
-55.58      3.67529       -0.214511            1.97253
-55.46      3.64694       -0.21817            1.97253
-55.34      3.61828       -0.221913            1.97253
-55.22      3.5893       -0.225743            1.97253
-55.1      3.55999       -0.229663            1.97253
-54.98      3.53034       -0.233677            1.97253
-54.86      3.50035       -0.237788            1.97253
-54.74      3.47001       -0.242            1.97253
-54.62      3.43929       -0.246318            1.97253
-54.5      3.4082       -0.250744            1.97253
-54.38      3.37672       -0.255284            1.97253
-54.26      3.34484       -0.259942            1.97253
-54.26       0       0


-49.7967       0       0
-49.7967      1.71139       -0.595391            1.97253
-49.6767      1.64853       -0.612638            1.97253
-49.5567      1.5841       -0.630685            1.97253
-49.4367      1.51805       -0.649585            1.97253
-49.3167      1.4503       -0.669392            1.97253
-49.1967      1.38076       -0.690167            1.97253
-49.0767      1.30937       -0.711975            1.97253
-48.9567      1.23603       -0.734886            1.97253
-48.8367      1.16065       -0.758979            1.97253
-48.7167      1.08314       -0.784335            1.97253
-48.5967      1.00339       -0.811047            1.97253
-48.4767      0.9213       -0.839212            1.97253
-48.3567      0.836747       -0.868941            1.97253
-48.2367      0.749611       -0.90035            1.97253
-48.1167      0.659761       -0.93357            1.97253
-47.9967      0.567059       -0.968742            1.97253
-47.8767      0.471357       -1.00602            1.97253
-47.7567      0.3725       -1.04559            1.97253
-47.6367      0.270318       -1.08762            1.97253
-47.5167      0.164637       -1.13234            1.97253
-47.3967      0.0552654       -1.17996            1.97253
-47.2767      -0.0579962       -1.23075            1.97253
-47.1567      -0.175362       -1.285            1.97253
-47.0367      -0.297058       -1.34301            1.97253
-46.9167      -0.423326       -1.40515            1.97253
-46.7967      -0.554421       -1.4718            1.97253
-46.6767      -0.690614       -1.54341            1.97253
-46.5567      -0.832191       -1.62047            1.97253
-46.4367      -0.979451       -1.70353            1.97253
-46.3167      -1.13271       -1.79323            1.97253
-46.1967      -1.2923       -1.89026            1.97253
-46.0767      -1.45856       -1.99542            1.97253
-45.9567      -1.63184       -2.10963            1.97253
-45.8367      -1.81251       -2.2339            1.97253
-45.7167      -2.00091       -2.36941            1.97253
-45.5967      -2.19739       -2.5175            1.97253
-45.4767      -2.4023       -2.67968            1.97253
-45.3567      -2.61591       -2.85772            1.97253
-45.2367      -2.83846       -3.05361            1.97253
-45.1167      -3.07012       -3.26968            1.97253
-44.9967      -3.3109       -3.50858            1.97253
-44.8767      -3.56064       -3.77337            1.97253
-44.7567      -3.81894       -4.06759            1.97253
-44.6367      -4.08503       -4.39529            1.97253
-44.5167      -4.35766       -4.76116            1.97253
-44.3967      -4.63493       -5.17052            1.97253
-44.2767      -4.91404       -5.62949            1.97253
-44.1567      -5.19098       -6.14491            1.97253
-44.0367      -5.46017       -6.72443            1.97253
-43.9167      -5.71388       -7.37638            1.97253
-43.7967      -5.94166       -8.10952            1.97253
-43.6767      -6.12951       -8.93263            1.97253
-43.5567      -6.25904       -9.85361            1.97253
-43.4367      -6.30658       -10.8783            1.97253
-43.3167      -6.24245       -12.0082            1.97253
-43.1967      -6.03081       -13.2379            1.97253
-43.0767      -5.63062       -14.5513            1.97253
-42.9567      -4.99854       -15.917            1.97253
-42.8367      -4.09459       -17.2847            1.97253
-42.7167      -2.89093       -18.5836            1.97253
-42.5967      -1.38309       -19.7251            1.97253
-42.4767      0.399441       -20.6123            1.97253
-42.3567      2.38777       -21.1571            1.97253
-42.2367      4.4782       -21.2995            1.97253
-42.1167      6.54808       -21.023            1.97253
-41.9967      8.47864       -20.3596            1.97253
-41.8767      10.1764       -19.3806            1.97253
-41.7567      11.5853       -18.179            1.97253
-41.6367      12.6881       -16.8505            1.97253
-41.5167      13.4982       -15.4786            1.97253
-41.3967      14.0485       -14.1275            1.97253
-41.2767      14.3809       -12.8409            1.97253
-41.1567      14.5385       -11.6447            1.97253
-41.0367      14.5608       -10.5511            1.97253
-40.9167      14.4817       -9.56286            1.97253
-40.7967      14.3288       -8.67675            1.97253
-40.6767      14.124       -7.88609            1.97253
-40.5567      13.8841       -7.18256            1.97253
-40.4367      13.6219       -6.55734            1.97253
-40.3167      13.3469       -6.00176            1.97253
-40.1967      13.066       -5.5077            1.97253
-40.0767      12.7842       -5.06778            1.97253
-39.9567      12.5051       -4.67538            1.97253
-39.8367      12.2312       -4.32466            1.97253
-39.7167      11.9641       -4.01051            1.97253
-39.5967      11.705       -3.72847            1.97253
-39.4767      11.4544       -3.47465            1.97253
-39.3567      11.2126       -3.24569            1.97253
-39.2367      10.9798       -3.03865            1.97253
-39.1167      10.7559       -2.85101            1.97253
-38.9967      10.5407       -2.68055            1.97253
-38.8767      10.334       -2.52537            1.97253
-38.7567      10.1353       -2.38377            1.97253
-38.6367      9.94448       -2.25431            1.97253
-38.5167      9.76106       -2.13571            1.97253
-38.3967      9.58473       -2.02684            1.97253
-38.2767      9.41511       -1.92672            1.97253
-38.1567      9.25185       -1.83449            1.97253
-38.0367      9.09463       -1.74937            1.97253
-37.9167      8.9431       -1.6707            1.97253
-37.7967      8.79697       -1.59786            1.97253
-37.6767      8.65592       -1.53033            1.97253
-37.5567      8.51968       -1.46764            1.97253
-37.4367      8.38797       -1.40935            1.97253
-37.3167      8.26055       -1.3551            1.97253
-37.1967      8.13718       -1.30453            1.97253
-37.0767      8.01763       -1.25736            1.97253
-36.9567      7.90169       -1.21329            1.97253
-36.8367      7.78916       -1.1721            1.97253
-36.7167      7.67984       -1.13355            1.97253
-36.5967      7.57358       -1.09744            1.97253
-36.4767      7.47018       -1.06359            1.97253
-36.3567      7.36951       -1.03185            1.97253
-36.2367      7.27141       -1.00205            1.97253
-36.1167      7.17574       -0.974058            1.97253
-35.9967      7.08238       -0.947757            1.97253
-35.8767      6.99118       -0.923032            1.97253
-35.7567      6.90205       -0.899778            1.97253
-35.6367      6.81486       -0.877902            1.97253
-35.5167      6.72951       -0.857319            1.97253
-35.3967      6.64591       -0.837949            1.97253
-35.2767      6.56395       -0.819721            1.97253
-35.1567      6.48355       -0.802569            1.97253
-35.0367      6.40462       -0.786433            1.97253
-34.9167      6.32708       -0.771257            1.97253
-34.7967      6.25086       -0.756992            1.97253
