#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 2.41585 fm^-1 (group = 3)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 54.2637 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-183.66      52.733       1.4565            2.41585
-182.96      52.882       0.921343            2.41585
-182.26      52.7283       0.621138            2.41585
-181.56      52.5392       0.504735            2.41585
-180.86      52.372       0.478706            2.41585
-180.16      52.2073       0.510539            2.41585
-179.46      52.0571       0.613375            2.41585
-178.76      51.9166       0.787353            2.41585
-178.06      51.8646       1.12766            2.41585
-177.36      52.1318       1.43605            2.41585
-176.66      52.3838       1.47156            2.41585
-175.96      52.5686       1.54576            2.41585
-175.26      52.8858       1.64158            2.41585
-174.56      53.3505       1.41263            2.41585
-173.86      53.4504       0.971124            2.41585
-173.16      53.3599       0.703678            2.41585
-172.46      53.263       0.52245            2.41585
-171.76      53.1294       0.393798            2.41585
-171.06      52.9997       0.338816            2.41585
-170.36      52.901       0.310137            2.41585
-169.66      52.7924       0.295049            2.41585
-168.96      52.6792       0.337987            2.41585
-168.26      52.6258       0.464249            2.41585
-167.56      52.7512       0.572401            2.41585
-166.86      52.8862       0.455326            2.41585
-166.16      52.854       0.309536            2.41585
-165.46      52.7658       0.233273            2.41585
-164.76      52.6765       0.208447            2.41585
-164.06      52.6109       0.208751            2.41585
-163.36      52.5573       0.199498            2.41585
-162.66      52.4884       0.188345            2.41585
-161.96      52.4021       0.191904            2.41585
-161.26      52.3042       0.22437            2.41585
-160.56      52.2118       0.295784            2.41585
-159.86      52.1415       0.389329            2.41585
-159.16      52.0566       0.521633            2.41585
-158.46      52.0423       0.788925            2.41585
-157.76      52.3126       1.02448            2.41585
-157.06      52.5843       0.949237            2.41585
-156.36      52.7306       0.859439            2.41585
-155.66      52.8646       0.676564            2.41585
-154.96      52.8376       0.460823            2.41585
-154.26      52.7246       0.327237            2.41585
-153.56      52.5926       0.264406            2.41585
-152.86      52.4598       0.248075            2.41585
-152.16      52.3227       0.26783            2.41585
-151.46      52.1735       0.330967            2.41585
-150.76      52.0075       0.465817            2.41585
-150.06      51.8465       0.742527            2.41585
-149.36      51.8572       1.27241            2.41585
-148.66      52.4976       1.79773            2.41585
-147.96      53.3184       1.44733            2.41585
-147.26      53.4592       0.842573            2.41585
-146.56      53.3273       0.495733            2.41585
-145.86      53.1741       0.319638            2.41585
-145.16      53.0453       0.226763            2.41585
-144.46      52.9447       0.175255            2.41585
-143.76      52.8661       0.138512            2.41585
-143.06      52.7946       0.109584            2.41585
-142.36      52.7284       0.0908087            2.41585
-141.66      52.6678       0.0798052            2.41585
-140.96      52.6111       0.074992            2.41585
-140.26      52.5565       0.0768067            2.41585
-139.56      52.5029       0.0885057            2.41585
-138.86      52.4535       0.11847            2.41585
-138.16      52.4315       0.177028            2.41585
-137.46      52.4833       0.218665            2.41585
-136.76      52.5298       0.165021            2.41585
-136.06      52.5072       0.103354            2.41585
-135.36      52.4641       0.0694744            2.41585
-134.66      52.4209       0.0518151            2.41585
-133.96      52.3805       0.0420276            2.41585
-133.26      52.3425       0.0363172            2.41585
-132.56      52.3062       0.0329557            2.41585
-131.86      52.2709       0.0311105            2.41585
-131.16      52.236       0.0303654            2.41585
-130.46      52.201       0.030519            2.41585
-129.76      52.1655       0.0314979            2.41585
-129.06      52.1291       0.0333216            2.41585
-128.36      52.0913       0.0360998            2.41585
-127.66      52.0515       0.0400585            2.41585
-126.96      52.0092       0.0456151            2.41585
-126.26      51.9637       0.053561            2.41585
-125.56      51.9145       0.0654654            2.41585
-124.86      51.8629       0.0839479            2.41585
-124.16      51.8156       0.107179            2.41585
-123.46      51.7665       0.120629            2.41585
-122.76      51.6954       0.13434            2.41585
-122.06      51.6048       0.164289            2.41585
-121.36      51.4969       0.218282            2.41585
-120.66      51.3745       0.310826            2.41585
-119.96      51.2572       0.452351            2.41585
-119.26      51.1365       0.62587            2.41585
-118.56      50.9706       0.902415            2.41585
-117.86      50.8426       1.45779            2.41585
-117.16      51.2465       2.37828            2.41585
-116.46      52.5928       2.62492            2.41585
-115.76      53.3567       1.76545            2.41585
-115.06      53.3574       1.05148            2.41585
-114.36      53.1551       0.662808            2.41585
-113.66      52.9541       0.487721            2.41585
-112.96      52.8325       0.427398            2.41585
-112.26      52.7939       0.354316            2.41585
-111.56      52.7246       0.251575            2.41585
-110.86      52.6328       0.189619            2.41585
-110.16      52.5611       0.160415            2.41585
-109.46      52.5092       0.12828            2.41585
-108.76      52.4514       0.0970639            2.41585
-108.06      52.3967       0.0792764            2.41585
-107.36      52.3524       0.0643575            2.41585
-106.66      52.3086       0.0478119            2.41585
-105.96      52.2647       0.0356            2.41585
-105.26      52.2235       0.0271973            2.41585
-104.56      52.1851       0.0210531            2.41585
-103.86      52.1492       0.0163036            2.41585
-103.16      52.1152       0.0124912            2.41585
-102.46      52.0829       0.00935321            2.41585
-101.76      52.0518       0.00672527            2.41585
-101.06      52.0218       0.00449819            2.41585
-100.36      51.9927       0.00259596            2.41585
-99.6599      51.9642       0.000964174            2.41585
-98.9599      51.9363       -0.000436693            2.41585
-98.2599      51.9087       -0.00163533            2.41585
-97.5599      51.8815       -0.0026521            2.41585
-96.8599      51.8545       -0.00350062            2.41585
-96.1599      51.8276       -0.00418865            2.41585
-95.4599      51.8006       -0.00471847            2.41585
-94.7599      51.7736       -0.00508695            2.41585
-94.0599      51.7464       -0.00528498            2.41585
-93.3599      51.7188       -0.00529665            2.41585
-92.6599      51.6909       -0.00509757            2.41585
-91.9599      51.6624       -0.0046525            2.41585
-91.2599      51.6331       -0.00391151            2.41585
-90.5599      51.603       -0.0028043            2.41585
-89.8599      51.5717       -0.00123119            2.41585
-89.1599      51.539       0.000951021            2.41585
-88.4599      51.5045       0.00395223            2.41585
-87.7599      51.4678       0.00808816            2.41585
-87.0599      51.4281       0.013849            2.41585
-86.3599      51.3845       0.0220258            2.41585
-85.6599      51.3357       0.0339549            2.41585
-84.9599      51.2799       0.0520228            2.41585
-84.2599      51.2146       0.0807761            2.41585
-84.1399      51.2022       0.0873402            2.41585
-84.0199      51.1894       0.0945363            2.41585
-83.8999      51.1762       0.102443            2.41585
-83.7799      51.1626       0.111148            2.41585
-83.6599      51.1486       0.120756            2.41585
-83.5399      51.1342       0.131385            2.41585
-83.4199      51.1193       0.143171            2.41585
-83.2999      51.104       0.156271            2.41585
-83.1799      51.0884       0.170866            2.41585
-83.0599      51.0724       0.187163            2.41585
-82.9399      51.0562       0.205402            2.41585
-82.8199      51.0399       0.225852            2.41585
-82.6999      51.0237       0.24882            2.41585
-82.5799      51.0077       0.274647            2.41585
-82.4599      50.9924       0.303707            2.41585
-82.3399      50.9782       0.336394            2.41585
-82.2199      50.9657       0.373105            2.41585
-82.0999      50.9556       0.414205            2.41585
-81.9799      50.9491       0.459971            2.41585
-81.8599      50.9475       0.510501            2.41585
-81.7399      50.9523       0.565596            2.41585
-81.6199      50.9654       0.624588            2.41585
-81.4999      50.9886       0.686153            2.41585
-81.3799      51.0239       0.748129            2.41585
-81.2599      51.0726       0.807422            2.41585
-81.1399      51.135       0.860112            2.41585
-81.0199      51.21       0.901848            2.41585
-80.8999      51.2947       0.928574            2.41585
-80.7799      51.3845       0.937401            2.41585
-80.6599      51.474       0.927355            2.41585
-80.5399      51.5577       0.899644            2.41585
-80.4199      51.6312       0.857325            2.41585
-80.2999      51.6919       0.804535            2.41585
-80.1799      51.7388       0.745615            2.41585
-80.0599      51.7722       0.684417            2.41585
-79.9399      51.7937       0.623945            2.41585
-79.8199      51.8051       0.566274            2.41585
-79.6999      51.8084       0.512658            2.41585
-79.5799      51.8053       0.463717            2.41585
-79.4599      51.7974       0.419623            2.41585
-79.3399      51.786       0.380266            2.41585
-79.2199      51.7721       0.34537            2.41585
-79.0999      51.7565       0.314582            2.41585
-78.9799      51.7397       0.287521            2.41585
-78.8599      51.7222       0.263815            2.41585
-78.7399      51.7044       0.243118            2.41585
-78.6199      51.6864       0.22512            2.41585
-78.4999      51.6684       0.209549            2.41585
-78.3799      51.6507       0.196174            2.41585
-78.2599      51.6331       0.184801            2.41585
-78.1399      51.6159       0.175272            2.41585
-78.0199      51.5991       0.167462            2.41585
-77.8999      51.5827       0.161277            2.41585
-77.7799      51.5668       0.156647            2.41585
-77.6599      51.5514       0.153526            2.41585
-77.5399      51.5367       0.151886            2.41585
-77.4199      51.5228       0.151709            2.41585
-77.2999      51.5097       0.152979            2.41585
-77.1799      51.4978       0.155665            2.41585
-77.0599      51.4873       0.159701            2.41585
-76.9399      51.4784       0.16496            2.41585
-76.8199      51.4715       0.171218            2.41585
-76.6999      51.467       0.178118            2.41585
-76.5799      51.4651       0.185144            2.41585
-76.4599      51.4659       0.191618            2.41585
-76.3399      51.4694       0.196742            2.41585
-76.2199      51.4753       0.199706            2.41585
-76.0999      51.4827       0.199837            2.41585
-75.9799      51.4908       0.196754            2.41585
-75.8599      51.4985       0.190466            2.41585
-75.7399      51.5049       0.181365            2.41585
-75.6199      51.5093       0.170115            2.41585
-75.4999      51.5114       0.157495            2.41585
-75.3799      51.5112       0.144252            2.41585
-75.2599      51.5088       0.131003            2.41585
-75.1399      51.5045       0.118197            2.41585
-75.0199      51.4987       0.106124            2.41585
-74.8999      51.4918       0.0949382            2.41585
-74.7799      51.4839       0.0846996            2.41585
-74.6599      51.4755       0.0754012            2.41585
-74.5399      51.4666       0.0669972            2.41585
-74.4199      51.4574       0.0594206            2.41585
-74.2999      51.4481       0.0525955            2.41585
-74.1799      51.4388       0.046445            2.41585
-74.0599      51.4294       0.0408953            2.41585
-73.9399      51.4201       0.0358783            2.41585
-73.8199      51.4109       0.0313322            2.41585
-73.6999      51.4017       0.0272022            2.41585
-73.5799      51.3927       0.0234398            2.41585
-73.4599      51.3839       0.0200024            2.41585
-73.3399      51.3751       0.0168529            2.41585
-73.2199      51.3665       0.0139588            2.41585
-73.0999      51.358       0.0112918            2.41585
-72.9799      51.3497       0.00882713            2.41585
-72.8599      51.3414       0.00654334            2.41585
-72.7399      51.3333       0.00442153            2.41585
-72.6199      51.3253       0.00244518            2.41585
-72.4999      51.3174       0.00059979            2.41585
-72.3799      51.3096       -0.00112741            2.41585
