#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.13884 fm^-1 (group = 4)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -62.0276 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-102.673      -70.873       4.57055            1.13884
-101.973      -71.5133       5.58787            1.13884
-101.273      -71.8589       6.83501            1.13884
-100.573      -72.2142       8.89461            1.13884
-99.8732      -70.2147       11.9048            1.13884
-99.1732      -66.1706       11.8154            1.13884
-98.4732      -64.0022       9.09106            1.13884
-97.7732      -64.4332       6.29974            1.13884
-97.0732      -66.0466       4.99165            1.13884
-96.3732      -67.553       5.02819            1.13884
-95.6732      -67.9653       5.74496            1.13884
-94.9732      -67.6344       5.40879            1.13884
-94.2732      -68.1618       4.62603            1.13884
-93.5732      -68.9848       4.03228            1.13884
-92.8732      -70.1743       3.5441            1.13884
-92.1732      -71.5922       3.30532            1.13884
-91.4732      -73.242       3.28592            1.13884
-90.7732      -75.1061       3.53536            1.13884
-90.0732      -77.2109       4.05593            1.13884
-89.3732      -79.6556       4.9037            1.13884
-88.6732      -82.5885       6.22901            1.13884
-87.9732      -86.2117       8.34301            1.13884
-87.2732      -90.7714       11.891            1.13884
-86.5732      -96.3879       18.2841            1.13884
-85.8732      -101.982       30.6303            1.13884
-85.1732      -100.19       53.4331            1.13884
-84.4732      -72.562       74.4849            1.13884
-84.3532      -65.6828       74.6467            1.13884
-84.2332      -59.0366       73.4396            1.13884
-84.1132      -52.9996       71.0296            1.13884
-83.9932      -47.8426       67.6961            1.13884
-83.8732      -43.7036       63.7678            1.13884
-83.7532      -40.5972       59.5612            1.13884
-83.6332      -38.4472       55.341            1.13884
-83.5132      -37.1243       51.3037            1.13884
-83.3932      -36.4794       47.5799            1.13884
-83.2732      -36.3645       44.2458            1.13884
-83.1532      -36.645       41.3374            1.13884
-83.0332      -37.204       38.8643            1.13884
-82.9132      -37.9417       36.8192            1.13884
-82.7932      -38.7724       35.1849            1.13884
-82.6732      -39.621       33.9383            1.13884
-82.5532      -40.419       33.0513            1.13884
-82.4332      -41.1016       32.4898            1.13884
-82.3132      -41.6068       32.2111            1.13884
-82.1932      -41.8757       32.1599            1.13884
-82.0732      -41.8574       32.2645            1.13884
-81.9532      -41.5161       32.4348            1.13884
-81.8332      -40.8422       32.5649            1.13884
-81.7132      -39.8617       32.543            1.13884
-81.5932      -38.642       32.2672            1.13884
-81.4732      -37.2867       31.6655            1.13884
-81.3532      -35.9194       30.7113            1.13884
-81.2332      -34.6607       29.4278            1.13884
-81.1132      -33.6063       27.8797            1.13884
-80.9932      -32.8144       26.1545            1.13884
-80.8732      -32.3039       24.3436            1.13884
-80.7532      -32.0631       22.5269            1.13884
-80.6332      -32.06       20.7656            1.13884
-80.5132      -32.2536       19.1003            1.13884
-80.3932      -32.6015       17.5544            1.13884
-80.2732      -33.0648       16.1375            1.13884
-80.1532      -33.6105       14.8502            1.13884
-80.0332      -34.2115       13.6869            1.13884
-79.9132      -34.8468       12.6391            1.13884
-79.7932      -35.5001       11.6967            1.13884
-79.6732      -36.1596       10.8491            1.13884
-79.5532      -36.8165       10.0863            1.13884
-79.4332      -37.4645       9.39882            1.13884
-79.3132      -38.0994       8.77807            1.13884
-79.1932      -38.7181       8.21638            1.13884
-79.0732      -39.319       7.70694            1.13884
-78.9532      -39.9009       7.24377            1.13884
-78.8332      -40.4634       6.82162            1.13884
-78.7132      -41.0064       6.4359            1.13884
-78.5932      -41.5302       6.0826            1.13884
-78.4732      -42.035       5.75823            1.13884
-78.3532      -42.5215       5.45971            1.13884
-78.2332      -42.9903       5.18437            1.13884
-78.1132      -43.4422       4.92984            1.13884
-77.9932      -43.8777       4.69407            1.13884
-77.8732      -44.2976       4.47521            1.13884
-77.7532      -44.7026       4.27168            1.13884
-77.6332      -45.0934       4.08203            1.13884
-77.5132      -45.4707       3.90502            1.13884
-77.3932      -45.8351       3.73951            1.13884
-77.2732      -46.1873       3.58451            1.13884
-77.1532      -46.5278       3.43911            1.13884
-77.0332      -46.8572       3.30253            1.13884
-76.9132      -47.176       3.17403            1.13884
-76.7932      -47.4848       3.05298            1.13884
-76.6732      -47.784       2.9388            1.13884
-76.5532      -48.0741       2.83095            1.13884
-76.4332      -48.3554       2.72896            1.13884
-76.3132      -48.6285       2.63241            1.13884
-76.1932      -48.8936       2.54089            1.13884
-76.0732      -49.1512       2.45405            1.13884
-75.9532      -49.4016       2.37156            1.13884
-75.8332      -49.645       2.29314            1.13884
-75.7132      -49.8819       2.2185            1.13884
-75.5932      -50.1125       2.1474            1.13884
-75.4732      -50.337       2.0796            1.13884
-75.3532      -50.5558       2.01491            1.13884
-75.2332      -50.769       1.95312            1.13884
-75.1132      -50.9769       1.89405            1.13884
-74.9932      -51.1798       1.83755            1.13884
-74.8732      -51.3777       1.78345            1.13884
-74.7532      -51.571       1.73163            1.13884
-74.6332      -51.7598       1.68194            1.13884
-74.5132      -51.9443       1.63426            1.13884
-74.3932      -52.1246       1.58849            1.13884
-74.2732      -52.3009       1.54451            1.13884
-74.1532      -52.4734       1.50224            1.13884
-74.0332      -52.6421       1.46158            1.13884
-73.9132      -52.8074       1.42244            1.13884
-73.7932      -52.9692       1.38474            1.13884
-73.6732      -53.1276       1.34842            1.13884
-73.5532      -53.2829       1.31339            1.13884
-73.4332      -53.4352       1.27961            1.13884
-73.3132      -53.5844       1.24699            1.13884
-73.1932      -53.7308       1.2155            1.13884
-73.0732      -53.8745       1.18507            1.13884
-72.9532      -54.0154       1.15565            1.13884
-72.8332      -54.1538       1.1272            1.13884
-72.7132      -54.2898       1.09967            1.13884
-72.5932      -54.4233       1.07302            1.13884
-72.4732      -54.5544       1.04721            1.13884
-72.3532      -54.6834       1.02219            1.13884
-72.2332      -54.8101       0.997946            1.13884
-72.1132      -54.9348       0.974431            1.13884
-71.9932      -55.0574       0.951615            1.13884
-71.8732      -55.178       0.92947            1.13884
-71.7532      -55.2967       0.907966            1.13884
-71.6332      -55.4135       0.887076            1.13884
-71.5132      -55.5286       0.866776            1.13884
-71.3932      -55.6419       0.847039            1.13884
-71.2732      -55.7535       0.827844            1.13884
-71.1532      -55.8635       0.809168            1.13884
-71.0332      -55.9719       0.79099            1.13884
-70.9132      -56.0788       0.773291            1.13884
-70.7932      -56.1842       0.756052            1.13884
-70.6732      -56.2881       0.739254            1.13884
-70.5532      -56.3906       0.722881            1.13884
-70.4332      -56.4917       0.706916            1.13884
-70.3132      -56.5915       0.691343            1.13884
-70.1932      -56.6901       0.676148            1.13884
-70.0732      -56.7873       0.661316            1.13884
-69.9532      -56.8834       0.646834            1.13884
-69.8332      -56.9783       0.632689            1.13884
-69.7132      -57.072       0.618868            1.13884
-69.5932      -57.1646       0.60536            1.13884
-69.4732      -57.2561       0.592152            1.13884
-69.3532      -57.3466       0.579235            1.13884
-69.2332      -57.436       0.566598            1.13884
-69.1132      -57.5245       0.55423            1.13884
-68.9932      -57.612       0.542122            1.13884
-68.8732      -57.6985       0.530265            1.13884
-68.7532      -57.7841       0.51865            1.13884
-68.6332      -57.8689       0.507268            1.13884
-68.5132      -57.9528       0.496111            1.13884
-68.3932      -58.0358       0.485172            1.13884
-68.2732      -58.118       0.474443            1.13884
-68.1532      -58.1994       0.463916            1.13884
-68.0332      -58.2801       0.453584            1.13884
-67.9132      -58.36       0.443441            1.13884
-67.7932      -58.4391       0.433481            1.13884
-67.6732      -58.5176       0.423696            1.13884
-67.5532      -58.5954       0.414081            1.13884
-67.4332      -58.6725       0.404631            1.13884
-67.3132      -58.7489       0.395338            1.13884
-67.1932      -58.8247       0.386199            1.13884
-67.0732      -58.8999       0.377207            1.13884
-66.9532      -58.9745       0.368357            1.13884
-66.8332      -59.0485       0.359645            1.13884
-66.7132      -59.1219       0.351066            1.13884
-66.5932      -59.1948       0.342615            1.13884
-66.4732      -59.2672       0.334288            1.13884
-66.3532      -59.3391       0.32608            1.13884
-66.2332      -59.4104       0.317987            1.13884
-66.1132      -59.4813       0.310005            1.13884
-65.9932      -59.5516       0.30213            1.13884
-65.8732      -59.6216       0.294359            1.13884
-65.7532      -59.691       0.286686            1.13884
-65.6332      -59.7601       0.27911            1.13884
-65.5132      -59.8287       0.271625            1.13884
-65.3932      -59.897       0.26423            1.13884
-65.2732      -59.9648       0.256919            1.13884
-65.1532      -60.0323       0.249691            1.13884
-65.0332      -60.0994       0.242542            1.13884
-64.9132      -60.1661       0.235468            1.13884
-64.7932      -60.2325       0.228467            1.13884
-64.6732      -60.2986       0.221535            1.13884
-64.5532      -60.3643       0.21467            1.13884
-64.4332      -60.4298       0.207869            1.13884
-64.3132      -60.4949       0.201129            1.13884
-64.1932      -60.5598       0.194447            1.13884
-64.0732      -60.6244       0.18782            1.13884
-63.9532      -60.6888       0.181247            1.13884
-63.8332      -60.7529       0.174723            1.13884
-63.7132      -60.8167       0.168248            1.13884
-63.5932      -60.8803       0.161817            1.13884
-63.4732      -60.9437       0.155429            1.13884
-63.3532      -61.0069       0.149081            1.13884
-63.2332      -61.0699       0.142771            1.13884
-63.1132      -61.1328       0.136496            1.13884
-62.9932      -61.1954       0.130254            1.13884
-62.8732      -61.2579       0.124042            1.13884
-62.7532      -61.3202       0.117859            1.13884
-62.6332      -61.3824       0.111702            1.13884
-62.5132      -61.4444       0.105569            1.13884
-62.3932      -61.5063       0.0994563            1.13884
-62.2732      -61.5681       0.0933631            1.13884
-62.1532      -61.6298       0.0872868            1.13884
-62.0332      -61.6913       0.0812251            1.13884
-61.9132      -61.7528       0.0751758            1.13884
-61.7932      -61.8142       0.0691366            1.13884
-61.6732      -61.8756       0.0631052            1.13884
-61.5532      -61.9369       0.0570795            1.13884
-61.4332      -61.9981       0.0510572            1.13884
-61.3132      -62.0593       0.0450361            1.13884
-61.1932      -62.1205       0.0390138            1.13884
-61.0732      -62.1816       0.0329882            1.13884
-60.9532      -62.2428       0.026957            1.13884
-60.8332      -62.3039       0.0209179            1.13884
-60.7132      -62.365       0.0148685            1.13884
-60.5932      -62.4262       0.00880658            1.13884
-60.4732      -62.4874       0.00272977            1.13884
-60.3532      -62.5486       -0.00336432            1.13884
-60.2332      -62.6099       -0.00947808            1.13884
-60.1132      -62.6712       -0.0156139            1.13884
-59.9932      -62.7326       -0.0217744            1.13884
-59.8732      -62.7941       -0.0279618            1.13884
-59.7532      -62.8557       -0.0341789            1.13884
-59.6332      -62.9173       -0.0404281            1.13884
-59.5132      -62.9791       -0.0467122            1.13884
-59.3932      -63.041       -0.0530337            1.13884
-59.2732      -63.103       -0.0593953            1.13884
-59.1532      -63.1652       -0.0658            1.13884
-59.0332      -63.2275       -0.0722504            1.13884
-58.9132      -63.29       -0.0787495            1.13884
-58.7932      -63.3527       -0.0853002            1.13884
-58.6732      -63.4155       -0.0919056            1.13884
-58.5532      -63.4786       -0.0985688            1.13884
-58.4332      -63.5418       -0.105293            1.13884
-58.3132      -63.6053       -0.112081            1.13884
-58.1932      -63.669       -0.118937            1.13884
-58.0732      -63.733       -0.125864            1.13884
-57.9532      -63.7972       -0.132865            1.13884
-57.8332      -63.8617       -0.139945            1.13884
-57.7132      -63.9264       -0.147106            1.13884
-57.5932      -63.9915       -0.154353            1.13884
-57.4732      -64.0569       -0.16169            1.13884
-57.3532      -64.1226       -0.169121            1.13884
-57.2332      -64.1886       -0.17665            1.13884
-57.1132      -64.255       -0.184281            1.13884
-56.9932      -64.3218       -0.19202            1.13884
-56.8732      -64.389       -0.19987            1.13884
-56.7532      -64.4565       -0.207837            1.13884
-56.6332      -64.5245       -0.215925            1.13884
-56.5132      -64.5929       -0.22414            1.13884
-56.3932      -64.6618       -0.232487            1.13884
-56.2732      -64.7311       -0.240972            1.13884
-56.1532      -64.8009       -0.2496            1.13884
-56.0332      -64.8712       -0.258378            1.13884
-55.9132      -64.9421       -0.267313            1.13884
-55.7932      -65.0134       -0.276409            1.13884
-55.6732      -65.0854       -0.285675            1.13884
-55.5532      -65.1579       -0.295117            1.13884
-55.4332      -65.231       -0.304743            1.13884
-55.3132      -65.3047       -0.314561            1.13884
-55.1932      -65.3791       -0.324577            1.13884
-55.0732      -65.4542       -0.334802            1.13884
-54.9532      -65.5299       -0.345243            1.13884
-54.8332      -65.6064       -0.35591            1.13884
-54.7132      -65.6836       -0.366813            1.13884
-54.5932      -65.7616       -0.37796            1.13884
-54.4732      -65.8403       -0.389364            1.13884
-54.3532      -65.9199       -0.401034            1.13884
-54.3532       0       0


-49.7967       0       0
-49.7967      -69.9741       -1.24289            1.13884
-49.6767      -70.1256       -1.28542            1.13884
-49.5567      -70.2808       -1.32994            1.13884
-49.4367      -70.4399       -1.37657            1.13884
-49.3167      -70.6031       -1.42545            1.13884
-49.1967      -70.7706       -1.47673            1.13884
-49.0767      -70.9425       -1.53059            1.13884
-48.9567      -71.1191       -1.58719            1.13884
-48.8367      -71.3005       -1.64673            1.13884
-48.7167      -71.4872       -1.70943            1.13884
-48.5967      -71.6792       -1.77551            1.13884
-48.4767      -71.8769       -1.84523            1.13884
-48.3567      -72.0805       -1.91887            1.13884
-48.2367      -72.2904       -1.99671            1.13884
-48.1167      -72.5069       -2.07911            1.13884
-47.9967      -72.7303       -2.16642            1.13884
-47.8767      -72.961       -2.25903            1.13884
-47.7567      -73.1994       -2.3574            1.13884
-47.6367      -73.4459       -2.462            1.13884
-47.5167      -73.7009       -2.57338            1.13884
-47.3967      -73.9649       -2.69212            1.13884
-47.2767      -74.2385       -2.81891            1.13884
-47.1567      -74.522       -2.95446            1.13884
-47.0367      -74.8162       -3.09959            1.13884
-46.9167      -75.1216       -3.25523            1.13884
-46.7967      -75.4388       -3.4224            1.13884
-46.6767      -75.7685       -3.60223            1.13884
-46.5567      -76.1114       -3.79603            1.13884
-46.4367      -76.4682       -4.00523            1.13884
-46.3167      -76.8398       -4.23149            1.13884
-46.1967      -77.2269       -4.47664            1.13884
-46.0767      -77.6303       -4.74278            1.13884
-45.9567      -78.0508       -5.03231            1.13884
-45.8367      -78.4894       -5.34792            1.13884
-45.7167      -78.9469       -5.69271            1.13884
-45.5967      -79.4239       -6.07022            1.13884
-45.4767      -79.9213       -6.48451            1.13884
-45.3567      -80.4396       -6.94022            1.13884
-45.2367      -80.9792       -7.4427            1.13884
-45.1167      -81.5402       -7.9981            1.13884
-44.9967      -82.1222       -8.61352            1.13884
-44.8767      -82.7244       -9.29711            1.13884
-44.7567      -83.3451       -10.0583            1.13884
-44.6367      -83.9815       -10.9079            1.13884
-44.5167      -84.6294       -11.8582            1.13884
-44.3967      -85.2823       -12.9235            1.13884
-44.2767      -85.9313       -14.1196            1.13884
-44.1567      -86.5637       -15.4643            1.13884
-44.0367      -87.162       -16.977            1.13884
-43.9167      -87.7024       -18.6782            1.13884
-43.7967      -88.153       -20.5887            1.13884
-43.6767      -88.4718       -22.7274            1.13884
-43.5567      -88.6047       -25.1086            1.13884
-43.4367      -88.4836       -27.7376            1.13884
-43.3167      -88.0258       -30.6038            1.13884
-43.1967      -87.1358       -33.6724            1.13884
-43.0767      -85.712       -36.8744            1.13884
-42.9567      -83.6585       -40.0968            1.13884
-42.8367      -80.9055       -43.1784            1.13884
-42.7167      -77.4349       -45.9147            1.13884
-42.5967      -73.3061       -48.0786            1.13884
-42.4767      -68.6708       -49.4584            1.13884
-42.3567      -63.7649       -49.9033            1.13884
-42.2367      -58.8744       -49.3621            1.13884
-42.1167      -54.2823       -47.8976            1.13884
-41.9967      -50.2169       -45.6687            1.13884
-41.8767      -46.8202       -42.8912            1.13884
-41.7567      -44.1427       -39.7909            1.13884
-41.6367      -42.1598       -36.5688            1.13884
-41.5167      -40.7976       -33.3811            1.13884
-41.3967      -39.959       -30.3358            1.13884
-41.2767      -39.5425       -27.498            1.13884
-41.1567      -39.4537       -24.8994            1.13884
-41.0367      -39.6115       -22.5487            1.13884
-40.9167      -39.9493       -20.4393            1.13884
-40.7967      -40.4141       -18.5564            1.13884
-40.6767      -40.9653       -16.8807            1.13884
-40.5567      -41.5719       -15.3913            1.13884
-40.4367      -42.2108       -14.068            1.13884
-40.3167      -42.865       -12.8913            1.13884
-40.1967      -43.5224       -11.8438            1.13884
-40.0767      -44.1742       -10.9096            1.13884
-39.9567      -44.8143       -10.0749            1.13884
-39.8367      -45.4386       -9.32743            1.13884
-39.7167      -46.0445       -8.65656            1.13884
-39.5967      -46.6304       -8.05302            1.13884
-39.4767      -47.1954       -7.50875            1.13884
-39.3567      -47.7394       -7.01677            1.13884
-39.2367      -48.2624       -6.57102            1.13884
-39.1167      -48.7649       -6.16624            1.13884
-38.9967      -49.2474       -5.79784            1.13884
-38.8767      -49.7107       -5.46183            1.13884
-38.7567      -50.1556       -5.15472            1.13884
-38.6367      -50.5828       -4.87346            1.13884
-38.5167      -50.9933       -4.61539            1.13884
-38.3967      -51.3879       -4.37815            1.13884
-38.2767      -51.7673       -4.15968            1.13884
-38.1567      -52.1326       -3.95816            1.13884
-38.0367      -52.4843       -3.77197            1.13884
-37.9167      -52.8232       -3.59968            1.13884
-37.7967      -53.1501       -3.44003            1.13884
-37.6767      -53.4656       -3.29188            1.13884
-37.5567      -53.7703       -3.15424            1.13884
-37.4367      -54.0649       -3.0262            1.13884
-37.3167      -54.3499       -2.90695            1.13884
-37.1967      -54.6259       -2.79577            1.13884
-37.0767      -54.8934       -2.69202            1.13884
-36.9567      -55.1528       -2.59511            1.13884
-36.8367      -55.4045       -2.50451            1.13884
-36.7167      -55.6491       -2.41975            1.13884
-36.5967      -55.8869       -2.34039            1.13884
-36.4767      -56.1183       -2.26606            1.13884
-36.3567      -56.3436       -2.19639            1.13884
-36.2367      -56.5632       -2.13107            1.13884
-36.1167      -56.7774       -2.06981            1.13884
-35.9967      -56.9865       -2.01233            1.13884
-35.8767      -57.1908       -1.95841            1.13884
-35.7567      -57.3905       -1.90782            1.13884
-35.6367      -57.586       -1.86036            1.13884
-35.5167      -57.7773       -1.81585            1.13884
-35.3967      -57.9649       -1.77412            1.13884
-35.2767      -58.1488       -1.73503            1.13884
-35.1567      -58.3294       -1.69844            1.13884
-35.0367      -58.5067       -1.66422            1.13884
-34.9167      -58.6811       -1.63226            1.13884
-34.7967      -58.8526       -1.60245            1.13884
-34.6767      -59.0215       -1.57471            1.13884
-34.5567      -59.188       -1.54895            1.13884
-34.4367      -59.3521       -1.5251            1.13884
-34.3167      -59.5141       -1.50309            1.13884
