#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 1.13884 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-181.732       6.4426e-05       1.13884
-181.032       7.22321e-05       1.13884
-180.332       7.42626e-05       1.13884
-179.632       6.79316e-05       1.13884
-178.932       6.4863e-05       1.13884
-178.232       6.9301e-05       1.13884
-177.532       8.25268e-05       1.13884
-176.832       9.59719e-05       1.13884
-176.132       8.9103e-05       1.13884
-175.432       7.97948e-05       1.13884
-174.732       8.00814e-05       1.13884
-174.032       8.72026e-05       1.13884
-173.332       8.60765e-05       1.13884
-172.632       7.88785e-05       1.13884
-171.932       7.66063e-05       1.13884
-171.232       8.09845e-05       1.13884
-170.532       9.01001e-05       1.13884
-169.832       9.49786e-05       1.13884
-169.132       9.9527e-05       1.13884
-168.432       0.000114467       1.13884
-167.732       0.000142215       1.13884
-167.032       0.000167938       1.13884
-166.332       0.000194931       1.13884
-165.632       0.000264232       1.13884
-164.932       0.000382638       1.13884
-164.232       0.000424295       1.13884
-163.532       0.000345629       1.13884
-162.832       0.000274543       1.13884
-162.132       0.000258092       1.13884
-161.432       0.000268688       1.13884
-160.732       0.000287813       1.13884
-160.032       0.000276391       1.13884
-159.332       0.000258147       1.13884
-158.632       0.000206773       1.13884
-157.932       0.000159145       1.13884
-157.232       0.000134227       1.13884
-156.532       0.000122999       1.13884
-155.832       0.000119244       1.13884
-155.132       0.000120373       1.13884
-154.432       0.000125763       1.13884
-153.732       0.000136321       1.13884
-153.032       0.000154845       1.13884
-152.332       0.000183359       1.13884
-151.632       0.000206587       1.13884
-150.932       0.0002215       1.13884
-150.232       0.000259267       1.13884
-149.532       0.000328389       1.13884
-148.832       0.000387157       1.13884
-148.132       0.000441381       1.13884
-147.432       0.000578063       1.13884
-146.732       0.000800775       1.13884
-146.032       0.00106723       1.13884
-145.332       0.00129421       1.13884
-144.632       0.00116614       1.13884
-143.932       0.000990538       1.13884
-143.232       0.000983515       1.13884
-142.532       0.00103291       1.13884
-141.832       0.00104992       1.13884
-141.132       0.00105097       1.13884
-140.432       0.000989302       1.13884
-139.732       0.00102367       1.13884
-139.032       0.0011128       1.13884
-138.332       0.00103934       1.13884
-137.632       0.00098773       1.13884
-136.932       0.00107226       1.13884
-136.232       0.0011887       1.13884
-135.532       0.00122966       1.13884
-134.832       0.00114684       1.13884
-134.132       0.00109225       1.13884
-133.432       0.00113491       1.13884
-132.732       0.00110535       1.13884
-132.032       0.00102765       1.13884
-131.332       0.00101989       1.13884
-130.632       0.00109346       1.13884
-129.932       0.00120055       1.13884
-129.232       0.00116008       1.13884
-128.532       0.0010307       1.13884
-127.832       0.000986714       1.13884
-127.132       0.000929057       1.13884
-126.432       0.000792469       1.13884
-125.732       0.000736907       1.13884
-125.032       0.000730882       1.13884
-124.332       0.000679658       1.13884
-123.632       0.000701276       1.13884
-122.932       0.000872189       1.13884
-122.232       0.00127899       1.13884
-121.532       0.0019711       1.13884
-120.832       0.00222373       1.13884
-120.132       0.00155558       1.13884
-119.432       0.000992273       1.13884
-118.732       0.000713996       1.13884
-118.032       0.00060445       1.13884
-117.332       0.000603036       1.13884
-116.632       0.000614868       1.13884
-115.932       0.000516173       1.13884
-115.232       0.00041705       1.13884
-114.532       0.000363277       1.13884
-113.832       0.000336923       1.13884
-113.132       0.000325283       1.13884
-112.432       0.000322471       1.13884
-111.732       0.000325816       1.13884
-111.032       0.000334167       1.13884
-110.332       0.000347225       1.13884
-109.632       0.000365324       1.13884
-108.932       0.000389389       1.13884
-108.232       0.000421109       1.13884
-107.532       0.000464025       1.13884
-106.832       0.000523363       1.13884
-106.132       0.00060298       1.13884
-105.432       0.00071983       1.13884
-104.732       0.000917856       1.13884
-104.032       0.00123605       1.13884
-103.332       0.00154316       1.13884
-102.632       0.00180892       1.13884
-101.932       0.0022807       1.13884
-101.232       0.00281804       1.13884
-100.532       0.00362787       1.13884
-99.832       0.00397072       1.13884
-99.132       0.00326508       1.13884
-98.432       0.00251596       1.13884
-97.732       0.00205756       1.13884
-97.032       0.0020121       1.13884
-96.332       0.00234894       1.13884
-95.632       0.00276336       1.13884
-94.932       0.00269451       1.13884
-94.232       0.00264471       1.13884
-93.532       0.00270012       1.13884
-92.832       0.00289882       1.13884
-92.132       0.00335451       1.13884
-91.432       0.00422995       1.13884
-90.732       0.00589556       1.13884
-90.032       0.00908645       1.13884
-89.332       0.0154029       1.13884
-88.632       0.0262237       1.13884
-87.932       0.0315795       1.13884
-87.232       0.0217771       1.13884
-86.532       0.0125647       1.13884
-85.832       0.00773618       1.13884
-85.132       0.00529964       1.13884
-84.432       0.00404291       1.13884
-83.732       0.00346958       1.13884
-83.032       0.00344409       1.13884
-82.332       0.00383007       1.13884
-81.632       0.00364038       1.13884
-80.932       0.00277669       1.13884
-80.232       0.00217533       1.13884
-79.532       0.00186115       1.13884
-78.832       0.0017017       1.13884
-78.712       0.00168414       1.13884
-78.592       0.0016688       1.13884
-78.472       0.00165551       1.13884
-78.352       0.00164411       1.13884
-78.232       0.00163446       1.13884
-78.112       0.00162645       1.13884
-77.992       0.00161997       1.13884
-77.872       0.00161493       1.13884
-77.752       0.00161124       1.13884
-77.632       0.00160884       1.13884
-77.512       0.00160766       1.13884
-77.392       0.00160765       1.13884
-77.272       0.00160875       1.13884
-77.152       0.00161094       1.13884
-77.032       0.00161416       1.13884
-76.912       0.0016184       1.13884
-76.792       0.00162361       1.13884
-76.672       0.00162978       1.13884
-76.552       0.00163689       1.13884
-76.432       0.00164492       1.13884
-76.312       0.00165386       1.13884
-76.192       0.00166369       1.13884
-76.072       0.00167442       1.13884
-75.952       0.00168603       1.13884
-75.832       0.00169852       1.13884
-75.712       0.00171189       1.13884
-75.592       0.00172614       1.13884
-75.472       0.00174128       1.13884
-75.352       0.00175731       1.13884
-75.232       0.00177424       1.13884
-75.112       0.00179208       1.13884
-74.992       0.00181083       1.13884
-74.872       0.00183052       1.13884
-74.752       0.00185116       1.13884
-74.632       0.00187276       1.13884
-74.512       0.00189534       1.13884
-74.392       0.00191893       1.13884
-74.272       0.00194354       1.13884
-74.152       0.00196921       1.13884
-74.032       0.00199595       1.13884
-73.912       0.0020238       1.13884
-73.792       0.00205278       1.13884
-73.672       0.00208293       1.13884
-73.552       0.00211429       1.13884
-73.432       0.00214689       1.13884
-73.312       0.00218077       1.13884
-73.192       0.00221598       1.13884
-73.072       0.00225256       1.13884
-72.952       0.00229056       1.13884
-72.832       0.00233004       1.13884
-72.712       0.00237103       1.13884
-72.592       0.00241361       1.13884
-72.472       0.00245784       1.13884
-72.352       0.00250378       1.13884
-72.232       0.0025515       1.13884
-72.112       0.00260108       1.13884
-71.992       0.00265259       1.13884
-71.872       0.00270612       1.13884
-71.752       0.00276175       1.13884
-71.632       0.00281959       1.13884
-71.512       0.00287973       1.13884
-71.392       0.00294227       1.13884
-71.272       0.00300734       1.13884
-71.152       0.00307505       1.13884
-71.032       0.00314553       1.13884
-70.912       0.00321891       1.13884
-70.792       0.00329536       1.13884
-70.672       0.00337501       1.13884
-70.552       0.00345804       1.13884
-70.432       0.00354463       1.13884
-70.312       0.00363496       1.13884
-70.192       0.00372925       1.13884
-70.072       0.0038277       1.13884
-69.952       0.00393055       1.13884
-69.832       0.00403807       1.13884
-69.712       0.0041505       1.13884
-69.592       0.00426815       1.13884
-69.472       0.00439132       1.13884
-69.352       0.00452036       1.13884
-69.232       0.00465562       1.13884
-69.112       0.00479749       1.13884
-68.992       0.00494639       1.13884
-68.872       0.00510279       1.13884
-68.752       0.00526717       1.13884
-68.632       0.00544007       1.13884
-68.512       0.00562207       1.13884
-68.392       0.00581379       1.13884
-68.272       0.00601593       1.13884
-68.152       0.00622923       1.13884
-68.032       0.0064545       1.13884
-67.912       0.00669263       1.13884
-67.792       0.00694459       1.13884
-67.672       0.00721146       1.13884
-67.552       0.00749439       1.13884
-67.432       0.00779467       1.13884
-67.312       0.00811371       1.13884
-67.192       0.00845306       1.13884
-67.072       0.00881445       1.13884
-66.952       0.00919977       1.13884
-66.832       0.00961112       1.13884
-66.712       0.0100509       1.13884
-66.592       0.0105215       1.13884
-66.472       0.0110261       1.13884
-66.352       0.0115678       1.13884
-66.232       0.0121501       1.13884
-66.112       0.0127773       1.13884
-65.992       0.0134537       1.13884
-65.872       0.0141847       1.13884
-65.752       0.0149758       1.13884
-65.632       0.0158337       1.13884
-65.512       0.0167658       1.13884
-65.392       0.0177806       1.13884
-65.272       0.0188876       1.13884
-65.152       0.0200977       1.13884
-65.032       0.0214236       1.13884
-64.912       0.0228795       1.13884
-64.792       0.0244818       1.13884
-64.672       0.0262497       1.13884
-64.552       0.0282047       1.13884
-64.432       0.0303721       1.13884
-64.312       0.0327807       1.13884
-64.192       0.0354639       1.13884
-64.072       0.0384599       1.13884
-63.952       0.0418126       1.13884
-63.832       0.0455719       1.13884
-63.712       0.0497941       1.13884
-63.592       0.054542       1.13884
-63.472       0.0598842       1.13884
-63.352       0.0658928       1.13884
-63.232       0.0726405       1.13884
-63.112       0.0801934       1.13884
-62.992       0.0886006       1.13884
-62.872       0.0978779       1.13884
-62.752       0.107985       1.13884
-62.632       0.118793       1.13884
-62.512       0.130052       1.13884
-62.392       0.141356       1.13884
-62.272       0.15213       1.13884
-62.152       0.161648       1.13884
-62.032       0.169111       1.13884
-61.912       0.173782       1.13884
-61.792       0.175149       1.13884
-61.672       0.173052       1.13884
-61.552       0.167733       1.13884
-61.432       0.159767       1.13884
-61.312       0.149916       1.13884
-61.192       0.138973       1.13884
-61.072       0.127635       1.13884
-60.952       0.116444       1.13884
-60.832       0.105769       1.13884
-60.712       0.095832       1.13884
-60.592       0.0867389       1.13884
-60.472       0.0785165       1.13884
-60.352       0.07114       1.13884
-60.232       0.0645557       1.13884
-60.112       0.0586952       1.13884
-59.992       0.0534857       1.13884
-59.872       0.0488553       1.13884
-59.752       0.0447369       1.13884
-59.632       0.0410688       1.13884
-59.512       0.0377961       1.13884
-59.392       0.0348704       1.13884
-59.272       0.0322488       1.13884
-59.152       0.0298943       1.13884
-59.032       0.0277746       1.13884
-58.912       0.0258615       1.13884
-58.792       0.0241308       1.13884
-58.672       0.0225613       1.13884
-58.552       0.0211346       1.13884
-58.432       0.0198347       1.13884
-58.312       0.0186477       1.13884
-58.192       0.0175614       1.13884
-58.072       0.0165652       1.13884
-57.952       0.0156497       1.13884
-57.832       0.0148068       1.13884
-57.712       0.0140292       1.13884
-57.592       0.0133106       1.13884
-57.472       0.0126453       1.13884
-57.352       0.0120283       1.13884
-57.232       0.0114551       1.13884
-57.112       0.0109219       1.13884
-56.992       0.0104251       1.13884
-56.872       0.00996151       1.13884
-56.752       0.00952832       1.13884
-56.632       0.00912299       1.13884
-56.512       0.00874324       1.13884
-56.392       0.00838702       1.13884
-56.272       0.00805246       1.13884
-56.152       0.00773788       1.13884
-56.032       0.00744177       1.13884
-55.912       0.00716273       1.13884
-55.792       0.00689952       1.13884
-55.672       0.00665098       1.13884
-55.552       0.00641608       1.13884
-55.432       0.00619386       1.13884
-55.312       0.00598345       1.13884
-55.192       0.00578405       1.13884
-55.072       0.00559493       1.13884
-54.952       0.00541542       1.13884
-54.832       0.0052449       1.13884
-54.712       0.0050828       1.13884
-54.592       0.0049286       1.13884
-54.472       0.00478181       1.13884
-54.352       0.00464198       1.13884
-54.232       0.00450871       1.13884
-54.112       0.0043816       1.13884
-53.992       0.00426031       1.13884
-53.872       0.0041445       1.13884
-53.752       0.00403387       1.13884
-53.632       0.00392813       1.13884
-53.512       0.00382703       1.13884
-53.392       0.00373031       1.13884
-53.272       0.00363774       1.13884
-53.152       0.00354912       1.13884
-53.032       0.00346423       1.13884
-52.912       0.00338291       1.13884
-52.792       0.00330496       1.13884
-52.672       0.00323023       1.13884
-52.552       0.00315857       1.13884
-52.432       0.00308983       1.13884
-52.312       0.00302388       1.13884
-52.192       0.0029606       1.13884
-52.072       0.00289987       1.13884
-52.072       0       0


-49.7967       0       0
-49.7967       0.00211961       1.13884
-49.6767       0.00209394       1.13884
-49.5567       0.00206955       1.13884
-49.4367       0.00204642       1.13884
-49.3167       0.00202453       1.13884
-49.1967       0.00200386       1.13884
-49.0767       0.00198441       1.13884
-48.9567       0.00196615       1.13884
-48.8367       0.00194908       1.13884
-48.7167       0.00193319       1.13884
-48.5967       0.00191848       1.13884
-48.4767       0.00190495       1.13884
-48.3567       0.0018926       1.13884
-48.2367       0.00188143       1.13884
-48.1167       0.00187147       1.13884
-47.9967       0.0018627       1.13884
-47.8767       0.00185516       1.13884
-47.7567       0.00184886       1.13884
-47.6367       0.00184381       1.13884
-47.5167       0.00184006       1.13884
-47.3967       0.00183761       1.13884
-47.2767       0.00183652       1.13884
-47.1567       0.00183681       1.13884
-47.0367       0.00183854       1.13884
-46.9167       0.00184175       1.13884
-46.7967       0.0018465       1.13884
-46.6767       0.00185284       1.13884
-46.5567       0.00186085       1.13884
-46.4367       0.0018706       1.13884
-46.3167       0.00188218       1.13884
-46.1967       0.00189568       1.13884
-46.0767       0.00191121       1.13884
-45.9567       0.00192887       1.13884
-45.8367       0.00194881       1.13884
-45.7167       0.00197115       1.13884
-45.5967       0.00199605       1.13884
-45.4767       0.00202369       1.13884
-45.3567       0.00205426       1.13884
-45.2367       0.00208797       1.13884
-45.1167       0.00212506       1.13884
-44.9967       0.00216578       1.13884
-44.8767       0.00221045       1.13884
-44.7567       0.00225937       1.13884
-44.6367       0.00231292       1.13884
-44.5167       0.00237151       1.13884
-44.3967       0.0024356       1.13884
-44.2767       0.00250569       1.13884
-44.1567       0.00258237       1.13884
-44.0367       0.0026663       1.13884
-43.9167       0.0027582       1.13884
-43.7967       0.00285892       1.13884
-43.6767       0.0029694       1.13884
-43.5567       0.00309072       1.13884
-43.4367       0.0032241       1.13884
-43.3167       0.00337095       1.13884
-43.1967       0.00353286       1.13884
-43.0767       0.00371167       1.13884
-42.9567       0.00390948       1.13884
-42.8367       0.00412871       1.13884
-42.7167       0.00437215       1.13884
-42.5967       0.00464302       1.13884
-42.4767       0.004945       1.13884
-42.3567       0.00528236       1.13884
-42.2367       0.00566001       1.13884
-42.1167       0.00608355       1.13884
-41.9967       0.0065594       1.13884
-41.8767       0.0070948       1.13884
-41.7567       0.00769783       1.13884
-41.6367       0.00837735       1.13884
-41.5167       0.00914279       1.13884
-41.3967       0.0100037       1.13884
-41.2767       0.0109689       1.13884
-41.1567       0.0120454       1.13884
-41.0367       0.0132361       1.13884
-40.9167       0.0145371       1.13884
-40.7967       0.0159339       1.13884
-40.6767       0.0173965       1.13884
-40.5567       0.0188753       1.13884
-40.4367       0.0202985       1.13884
-40.3167       0.0215737       1.13884
-40.1967       0.0225968       1.13884
-40.0767       0.0232685       1.13884
-39.9567       0.0235153       1.13884
-39.8367       0.0233082       1.13884
-39.7167       0.0226705       1.13884
-39.5967       0.0216714       1.13884
-39.4767       0.0204084       1.13884
-39.3567       0.018986       1.13884
-39.2367       0.0174985       1.13884
-39.1167       0.0160202       1.13884
-38.9967       0.0146031       1.13884
-38.8767       0.0132793       1.13884
-38.7567       0.0120647       1.13884
-38.6367       0.0109642       1.13884
-38.5167       0.00997559       1.13884
-38.3967       0.00909214       1.13884
-38.2767       0.00830516       1.13884
-38.1567       0.00760512       1.13884
-38.0367       0.00698257       1.13884
-37.9167       0.00642855       1.13884
-37.7967       0.00593489       1.13884
-37.6767       0.00549424       1.13884
-37.5567       0.0051001       1.13884
-37.4367       0.00474677       1.13884
-37.3167       0.00442926       1.13884
-37.1967       0.00414323       1.13884
-37.0767       0.00388494       1.13884
-36.9567       0.0036511       1.13884
-36.8367       0.00343889       1.13884
-36.7167       0.00324584       1.13884
-36.5967       0.00306981       1.13884
-36.4767       0.00290893       1.13884
-36.3567       0.00276157       1.13884
-36.2367       0.00262631       1.13884
-36.1167       0.0025019       1.13884
-35.9967       0.00238724       1.13884
-35.8767       0.00228137       1.13884
-35.7567       0.00218343       1.13884
-35.6367       0.00209267       1.13884
-35.5167       0.00200843       1.13884
-35.3967       0.00193011       1.13884
-35.2767       0.00185719       1.13884
-35.1567       0.0017892       1.13884
-35.0367       0.00172571       1.13884
-34.9167       0.00166636       1.13884
-34.7967       0.0016108       1.13884
-34.6767       0.00155874       1.13884
-34.5567       0.0015099       1.13884
-34.4367       0.00146403       1.13884
-34.3167       0.00142093       1.13884
-34.1967       0.00138038       1.13884
-34.0767       0.00134222       1.13884
-33.9567       0.00130626       1.13884
-33.8367       0.00127238       1.13884
-33.7167       0.00124043       1.13884
-33.5967       0.0012103       1.13884
-33.4767       0.00118187       1.13884
-33.3567       0.00115505       1.13884
-33.2367       0.00112975       1.13884
-33.1167       0.00110588       1.13884
-32.9967       0.00108338       1.13884
-32.8767       0.00106218       1.13884
-32.7567       0.00104222       1.13884
-32.6367       0.00102346       1.13884
-32.5167       0.00100585       1.13884
-32.3967       0.000989342       1.13884
-32.2767       0.000973917       1.13884
-32.1567       0.000959547       1.13884
-32.0367       0.00094621       1.13884
-31.9167       0.000933895       1.13884
-31.7967       0.000922594       1.13884
-31.6767       0.000912306       1.13884
-31.5567       0.000903039       1.13884
-31.4367       0.000894806       1.13884
-31.3167       0.00088763       1.13884
-31.1967       0.000881542       1.13884
-31.0767       0.000876584       1.13884
-30.9567       0.000872809       1.13884
-30.8367       0.00087028       1.13884
-30.7167       0.000869078       1.13884
-30.5967       0.000869296       1.13884
-30.4767       0.000871048       1.13884
-30.3567       0.000874464       1.13884
-30.2367       0.000879698       1.13884
-30.1167       0.000886924       1.13884
-29.9967       0.000896341       1.13884
-29.8767       0.000908167       1.13884
-29.7567       0.000922639       1.13884
-29.6367       0.000939995       1.13884
-29.5167       0.000960466       1.13884
-29.3967       0.000984237       1.13884
-29.2767       0.00101141       1.13884
-29.1567       0.00104192       1.13884
-29.0367       0.00107548       1.13884
-28.9167       0.00111145       1.13884
-28.7967       0.00114879       1.13884
-28.6767       0.00118598       1.13884
-28.5567       0.00122112       1.13884
-28.4367       0.00125212       1.13884
-28.3167       0.00127709       1.13884
-28.1967       0.00129473       1.13884
-28.0767       0.00130468       1.13884
-27.9567       0.00130762       1.13884
-27.8367       0.00130506       1.13884
-27.7167       0.00129897       1.13884
-27.5967       0.00129132       1.13884
-27.4767       0.00128377       1.13884
-27.3567       0.00127743       1.13884
-27.2367       0.00127284       1.13884
-27.1167       0.00127011       1.13884
-26.9967       0.00126917       1.13884
-26.8767       0.00126995       1.13884
-26.7567       0.00127262       1.13884
-26.6367       0.0012776       1.13884
-26.5167       0.00128546       1.13884
-26.3967       0.00129683       1.13884
-26.2767       0.00131219       1.13884
-26.1567       0.00133184       1.13884
-26.0367       0.00135596       1.13884
-25.9167       0.00138473       1.13884
-25.7967       0.0014185       1.13884
-25.6767       0.00145797       1.13884
-25.5567       0.0015042       1.13884
-25.4367       0.00155854       1.13884
-25.3167       0.00162249       1.13884
-25.1967       0.00169744       1.13884
-25.0767       0.00178448       1.13884
-24.9567       0.00188407       1.13884
-24.8367       0.00199583       1.13884
-24.7167       0.00211807       1.13884
-24.5967       0.00224744       1.13884
-24.4767       0.00237852       1.13884
-24.3567       0.00250372       1.13884
-24.2367       0.00261362       1.13884
-24.1167       0.00269802       1.13884
-23.9967       0.00274771       1.13884
-23.8767       0.00275642       1.13884
-23.7567       0.00272239       1.13884
-23.6367       0.00264878       1.13884
-23.5167       0.00254277       1.13884
-23.3967       0.00241376       1.13884
-23.2767       0.00227153       1.13884
-23.1567       0.0021247       1.13884
-23.0367       0.00198003       1.13884
-22.9167       0.00184221       1.13884
-22.7967       0.00171413       1.13884
-22.6767       0.00159726       1.13884
-22.5567       0.00149211       1.13884
-22.4367       0.00139855       1.13884
-22.3167       0.0013161       1.13884
-21.6167       0.00102063       1.13884
-20.9167       0.00093532       1.13884
-20.2167       0.000835503       1.13884
-19.5167       0.000654576       1.13884
-18.8167       0.000528676       1.13884
-18.1167       0.000459042       1.13884
-17.4167       0.000414787       1.13884
-16.7167       0.00038256       1.13884
-16.0167       0.000362763       1.13884
-15.3167       0.0003529       1.13884
-14.6167       0.000351162       1.13884
-13.9167       0.000357326       1.13884
-13.2167       0.000372531       1.13884
-12.5167       0.000399503       1.13884
-11.8167       0.000443407       1.13884
-11.1167       0.000513864       1.13884
-10.4167       0.000629516       1.13884
-9.71675       0.00082886       1.13884
-9.01675       0.00119663       1.13884
-8.31675       0.00191631       1.13884
-7.61675       0.00319247       1.13884
-6.91675       0.00404091       1.13884
-6.21675       0.00299936       1.13884
-5.51675       0.00188243       1.13884
-4.81675       0.0013538       1.13884
-4.11675       0.00122085       1.13884
-3.41675       0.00136495       1.13884
-2.71675       0.00174343       1.13884
-2.01675       0.00205009       1.13884
-1.31675       0.00157124       1.13884
-0.616747       0.000995163       1.13884
0.0832526       0.00067346       1.13884
0.783253       0.000505644       1.13884
1.48325       0.000414384       1.13884
2.18325       0.000365294       1.13884
2.88325       0.000345169       1.13884
3.58325       0.000353252       1.13884
4.28325       0.00040111       1.13884
4.98325       0.000504207       1.13884
5.68325       0.000589465       1.13884
6.38325       0.000570041       1.13884
7.08325       0.00054796       1.13884
7.78325       0.000538718       1.13884
8.48325       0.000577109       1.13884
9.18325       0.000699186       1.13884
9.88325       0.000874679       1.13884
10.5833       0.000991854       1.13884
11.2833       0.000950038       1.13884
11.9833       0.000738039       1.13884
12.6833       0.000590416       1.13884
13.3833       0.00052662       1.13884
14.0833       0.0005565       1.13884
14.7833       0.000675317       1.13884
