#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 2.41585 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-260.132       3.95017e-06       2.41585
-259.432       3.96441e-06       2.41585
-258.732       3.98004e-06       2.41585
-258.032       3.99661e-06       2.41585
-257.332       4.01383e-06       2.41585
-256.632       4.03156e-06       2.41585
-255.932       4.04969e-06       2.41585
-255.232       4.06817e-06       2.41585
-254.532       4.08694e-06       2.41585
-253.832       4.10598e-06       2.41585
-253.132       4.12526e-06       2.41585
-252.432       4.14479e-06       2.41585
-251.732       4.16454e-06       2.41585
-251.032       4.18451e-06       2.41585
-250.332       4.20471e-06       2.41585
-249.632       4.22513e-06       2.41585
-248.932       4.24577e-06       2.41585
-248.232       4.26664e-06       2.41585
-247.532       4.28775e-06       2.41585
-246.832       4.30909e-06       2.41585
-246.132       4.33068e-06       2.41585
-245.432       4.35253e-06       2.41585
-244.732       4.37464e-06       2.41585
-244.032       4.39704e-06       2.41585
-243.332       4.41973e-06       2.41585
-242.632       4.44274e-06       2.41585
-241.932       4.46609e-06       2.41585
-241.232       4.4898e-06       2.41585
-240.532       4.51391e-06       2.41585
-239.832       4.53846e-06       2.41585
-239.132       4.5635e-06       2.41585
-238.432       4.58908e-06       2.41585
-237.732       4.6153e-06       2.41585
-237.032       4.64226e-06       2.41585
-236.332       4.6701e-06       2.41585
-235.632       4.69904e-06       2.41585
-234.932       4.72939e-06       2.41585
-234.232       4.76167e-06       2.41585
-233.532       4.79673e-06       2.41585
-232.832       4.83595e-06       2.41585
-232.132       4.88022e-06       2.41585
-231.432       4.93154e-06       2.41585
-230.732       5.00052e-06       2.41585
-230.032       5.10389e-06       2.41585
-229.332       5.23822e-06       2.41585
-228.632       5.30478e-06       2.41585
-227.932       5.33618e-06       2.41585
-227.232       5.43997e-06       2.41585
-226.532       5.62745e-06       2.41585
-225.832       5.85163e-06       2.41585
-225.132       5.83422e-06       2.41585
-224.432       5.72481e-06       2.41585
-223.732       5.7114e-06       2.41585
-223.032       5.82097e-06       2.41585
-222.332       6.07456e-06       2.41585
-221.632       6.52568e-06       2.41585
-220.932       6.98527e-06       2.41585
-220.232       7.28731e-06       2.41585
-219.532       7.78811e-06       2.41585
-218.832       8.14662e-06       2.41585
-218.132       7.98769e-06       2.41585
-217.432       7.74298e-06       2.41585
-216.732       7.60783e-06       2.41585
-216.032       7.44521e-06       2.41585
-215.332       7.36705e-06       2.41585
-214.632       7.66251e-06       2.41585
-213.932       8.35066e-06       2.41585
-213.232       8.87969e-06       2.41585
-212.532       9.60255e-06       2.41585
-211.832       1.00993e-05       2.41585
-211.132       9.3813e-06       2.41585
-210.432       8.7844e-06       2.41585
-209.732       8.99557e-06       2.41585
-209.032       1.01523e-05       2.41585
-208.332       1.11743e-05       2.41585
-207.632       1.05956e-05       2.41585
-206.932       8.89889e-06       2.41585
-206.232       7.7041e-06       2.41585
-205.532       7.09769e-06       2.41585
-204.832       6.80403e-06       2.41585
-204.132       6.67583e-06       2.41585
-203.432       6.6052e-06       2.41585
-202.732       6.53801e-06       2.41585
-202.032       6.5147e-06       2.41585
-201.332       6.53164e-06       2.41585
-200.632       6.59531e-06       2.41585
-199.932       6.73941e-06       2.41585
-199.232       7.02019e-06       2.41585
-198.532       7.3828e-06       2.41585
-197.832       7.35946e-06       2.41585
-197.132       7.10762e-06       2.41585
-196.432       7.02092e-06       2.41585
-195.732       7.09719e-06       2.41585
-195.032       7.25085e-06       2.41585
-194.332       7.47911e-06       2.41585
-193.632       7.57479e-06       2.41585
-192.932       7.36544e-06       2.41585
-192.232       7.21777e-06       2.41585
-191.532       7.19131e-06       2.41585
-190.832       7.2418e-06       2.41585
-190.132       7.35209e-06       2.41585
-189.432       7.53191e-06       2.41585
-188.732       7.80695e-06       2.41585
-188.032       8.13241e-06       2.41585
-187.332       8.44937e-06       2.41585
-186.632       8.99315e-06       2.41585
-185.932       1.00342e-05       2.41585
-185.232       1.15938e-05       2.41585
-184.532       1.23635e-05       2.41585
-183.832       1.26257e-05       2.41585
-183.132       1.33599e-05       2.41585
-182.432       1.44723e-05       2.41585
-181.732       1.66135e-05       2.41585
-181.032       1.82629e-05       2.41585
-180.332       1.85359e-05       2.41585
-179.632       1.71875e-05       2.41585
-178.932       1.61311e-05       2.41585
-178.232       1.76112e-05       2.41585
-177.532       2.13063e-05       2.41585
-176.832       2.26293e-05       2.41585
-176.132       2.0444e-05       2.41585
-175.432       1.87077e-05       2.41585
-174.732       1.70005e-05       2.41585
-174.032       1.59396e-05       2.41585
-173.332       1.4763e-05       2.41585
-172.632       1.2708e-05       2.41585
-171.932       1.11631e-05       2.41585
-171.232       1.03454e-05       2.41585
-170.532       9.75576e-06       2.41585
-169.832       9.34478e-06       2.41585
-169.132       9.11181e-06       2.41585
-168.432       8.98977e-06       2.41585
-167.732       8.93873e-06       2.41585
-167.032       8.94238e-06       2.41585
-166.332       8.98886e-06       2.41585
-165.632       9.03863e-06       2.41585
-164.932       9.09838e-06       2.41585
-164.232       9.19456e-06       2.41585
-163.532       9.33782e-06       2.41585
-162.832       9.56244e-06       2.41585
-162.132       9.91625e-06       2.41585
-161.432       1.0532e-05       2.41585
-160.732       1.15659e-05       2.41585
-160.032       1.25862e-05       2.41585
-159.332       1.28335e-05       2.41585
-158.632       1.30331e-05       2.41585
-157.932       1.39053e-05       2.41585
-157.232       1.48435e-05       2.41585
-156.532       1.50564e-05       2.41585
-155.832       1.49999e-05       2.41585
-155.132       1.528e-05       2.41585
-154.432       1.6323e-05       2.41585
-153.732       1.78922e-05       2.41585
-153.032       1.87384e-05       2.41585
-152.332       1.92557e-05       2.41585
-151.632       1.93606e-05       2.41585
-150.932       2.17722e-05       2.41585
-150.232       2.53754e-05       2.41585
-149.532       2.40477e-05       2.41585
-148.832       1.95852e-05       2.41585
-148.132       1.66081e-05       2.41585
-147.432       1.55703e-05       2.41585
-146.732       1.4936e-05       2.41585
-146.032       1.35584e-05       2.41585
-145.332       1.24649e-05       2.41585
-144.632       1.19292e-05       2.41585
-143.932       1.17444e-05       2.41585
-143.232       1.16306e-05       2.41585
-142.532       1.1405e-05       2.41585
-141.832       1.12165e-05       2.41585
-141.132       1.11241e-05       2.41585
-140.432       1.10933e-05       2.41585
-139.732       1.10984e-05       2.41585
-139.032       1.11262e-05       2.41585
-138.332       1.11698e-05       2.41585
-137.632       1.12257e-05       2.41585
-136.932       1.12917e-05       2.41585
-136.232       1.13665e-05       2.41585
-135.532       1.14498e-05       2.41585
-134.832       1.15418e-05       2.41585
-134.132       1.1643e-05       2.41585
-133.432       1.17554e-05       2.41585
-132.732       1.1882e-05       2.41585
-132.032       1.20289e-05       2.41585
-131.332       1.22084e-05       2.41585
-130.632       1.24448e-05       2.41585
-129.932       1.27651e-05       2.41585
-129.232       1.30971e-05       2.41585
-128.532       1.34164e-05       2.41585
-127.832       1.37432e-05       2.41585
-127.132       1.38775e-05       2.41585
-126.432       1.41351e-05       2.41585
-125.732       1.47338e-05       2.41585
-125.032       1.58538e-05       2.41585
-124.332       1.76561e-05       2.41585
-123.632       1.95306e-05       2.41585
-122.932       2.09297e-05       2.41585
-122.232       2.20624e-05       2.41585
-121.532       2.39103e-05       2.41585
-120.832       2.61515e-05       2.41585
-120.132       2.57783e-05       2.41585
-119.432       2.57641e-05       2.41585
-118.732       2.57948e-05       2.41585
-118.032       2.58391e-05       2.41585
-117.332       2.79202e-05       2.41585
-116.632       3.01132e-05       2.41585
-115.932       2.87045e-05       2.41585
-115.232       2.65217e-05       2.41585
-114.532       2.3851e-05       2.41585
-113.832       2.09609e-05       2.41585
-113.132       1.87727e-05       2.41585
-112.432       1.75301e-05       2.41585
-111.732       1.68755e-05       2.41585
-111.032       1.6538e-05       2.41585
-110.332       1.64117e-05       2.41585
-109.632       1.64139e-05       2.41585
-108.932       1.64065e-05       2.41585
-108.232       1.63566e-05       2.41585
-107.532       1.63806e-05       2.41585
-106.832       1.6479e-05       2.41585
-106.132       1.66345e-05       2.41585
-105.432       1.68435e-05       2.41585
-104.732       1.71142e-05       2.41585
-104.032       1.74675e-05       2.41585
-103.332       1.79441e-05       2.41585
-102.632       1.86226e-05       2.41585
-101.932       1.96616e-05       2.41585
-101.232       2.14021e-05       2.41585
-100.532       2.4607e-05       2.41585
-99.832       3.06807e-05       2.41585
-99.132       3.85285e-05       2.41585
-98.432       3.7071e-05       2.41585
-97.732       2.9305e-05       2.41585
-97.032       2.44017e-05       2.41585
-96.332       2.1984e-05       2.41585
-95.632       2.07768e-05       2.41585
-94.932       2.0156e-05       2.41585
-94.232       1.98416e-05       2.41585
-93.532       1.97004e-05       2.41585
-92.832       1.96648e-05       2.41585
-92.132       1.96977e-05       2.41585
-91.432       1.97778e-05       2.41585
-90.732       1.98926e-05       2.41585
-90.032       2.00343e-05       2.41585
-89.332       2.01984e-05       2.41585
-88.632       2.03826e-05       2.41585
-87.932       2.05865e-05       2.41585
-87.232       2.08111e-05       2.41585
-86.532       2.10601e-05       2.41585
-85.832       2.13402e-05       2.41585
-85.132       2.16637e-05       2.41585
-84.432       2.20534e-05       2.41585
-83.732       2.25514e-05       2.41585
-83.032       2.32474e-05       2.41585
-82.332       2.43409e-05       2.41585
-81.632       2.62506e-05       2.41585
-80.932       2.9367e-05       2.41585
-80.232       3.17129e-05       2.41585
-79.532       3.02864e-05       2.41585
-78.832       2.76271e-05       2.41585
-78.712       2.72865e-05       2.41585
-78.592       2.69875e-05       2.41585
-78.472       2.6728e-05       2.41585
-78.352       2.65052e-05       2.41585
-78.232       2.63158e-05       2.41585
-78.112       2.61569e-05       2.41585
-77.992       2.60257e-05       2.41585
-77.872       2.59195e-05       2.41585
-77.752       2.58362e-05       2.41585
-77.632       2.57738e-05       2.41585
-77.512       2.57307e-05       2.41585
-77.392       2.57055e-05       2.41585
-77.272       2.56966e-05       2.41585
-77.152       2.57026e-05       2.41585
-77.032       2.57218e-05       2.41585
-76.912       2.57519e-05       2.41585
-76.792       2.579e-05       2.41585
-76.672       2.58324e-05       2.41585
-76.552       2.58746e-05       2.41585
-76.432       2.59118e-05       2.41585
-76.312       2.59394e-05       2.41585
-76.192       2.59541e-05       2.41585
-76.072       2.59541e-05       2.41585
-75.952       2.59401e-05       2.41585
-75.832       2.59143e-05       2.41585
-75.712       2.58803e-05       2.41585
-75.592       2.58419e-05       2.41585
-75.472       2.58022e-05       2.41585
-75.352       2.57641e-05       2.41585
-75.232       2.57293e-05       2.41585
-75.112       2.5699e-05       2.41585
-74.992       2.56738e-05       2.41585
-74.872       2.56542e-05       2.41585
-74.752       2.564e-05       2.41585
-74.632       2.56313e-05       2.41585
-74.512       2.56278e-05       2.41585
-74.392       2.56291e-05       2.41585
-74.272       2.56349e-05       2.41585
-74.152       2.56449e-05       2.41585
-74.032       2.56585e-05       2.41585
-73.912       2.56755e-05       2.41585
-73.792       2.56955e-05       2.41585
-73.672       2.57183e-05       2.41585
-73.552       2.57435e-05       2.41585
-73.432       2.57709e-05       2.41585
-73.312       2.58003e-05       2.41585
-73.192       2.58316e-05       2.41585
-73.072       2.58645e-05       2.41585
-72.952       2.58989e-05       2.41585
-72.832       2.59346e-05       2.41585
-72.712       2.59717e-05       2.41585
-72.592       2.60098e-05       2.41585
-72.472       2.60491e-05       2.41585
-72.352       2.60894e-05       2.41585
-72.232       2.61305e-05       2.41585
-72.112       2.61726e-05       2.41585
-71.992       2.62154e-05       2.41585
-71.872       2.62591e-05       2.41585
-71.752       2.63034e-05       2.41585
-71.632       2.63484e-05       2.41585
-71.512       2.6394e-05       2.41585
-71.392       2.64402e-05       2.41585
-71.272       2.64871e-05       2.41585
-71.152       2.65344e-05       2.41585
-71.032       2.65823e-05       2.41585
-70.912       2.66307e-05       2.41585
-70.792       2.66796e-05       2.41585
-70.672       2.67289e-05       2.41585
-70.552       2.67787e-05       2.41585
-70.432       2.6829e-05       2.41585
-70.312       2.68796e-05       2.41585
-70.192       2.69307e-05       2.41585
-70.072       2.69821e-05       2.41585
-69.952       2.7034e-05       2.41585
-69.832       2.70862e-05       2.41585
-69.712       2.71387e-05       2.41585
-69.592       2.71917e-05       2.41585
-69.472       2.7245e-05       2.41585
-69.352       2.72986e-05       2.41585
-69.232       2.73525e-05       2.41585
-69.112       2.74068e-05       2.41585
-68.992       2.74615e-05       2.41585
-68.872       2.75164e-05       2.41585
-68.752       2.75716e-05       2.41585
-68.632       2.76272e-05       2.41585
-68.512       2.76831e-05       2.41585
-68.392       2.77392e-05       2.41585
-68.272       2.77957e-05       2.41585
-68.152       2.78525e-05       2.41585
-68.032       2.79095e-05       2.41585
-67.912       2.79669e-05       2.41585
-67.792       2.80245e-05       2.41585
-67.672       2.80824e-05       2.41585
-67.552       2.81406e-05       2.41585
-67.432       2.81991e-05       2.41585
-67.312       2.82578e-05       2.41585
-67.192       2.83169e-05       2.41585
-67.072       2.83762e-05       2.41585
-66.952       2.84358e-05       2.41585
-66.832       2.84956e-05       2.41585
-66.712       2.85558e-05       2.41585
-66.592       2.86162e-05       2.41585
-66.472       2.86769e-05       2.41585
-66.352       2.87378e-05       2.41585
-66.232       2.8799e-05       2.41585
-66.112       2.88605e-05       2.41585
-65.992       2.89222e-05       2.41585
-65.872       2.89843e-05       2.41585
-65.752       2.90465e-05       2.41585
-65.632       2.91091e-05       2.41585
-65.512       2.91719e-05       2.41585
-65.392       2.9235e-05       2.41585
-65.272       2.92984e-05       2.41585
-65.152       2.9362e-05       2.41585
-65.032       2.94259e-05       2.41585
-64.912       2.949e-05       2.41585
-64.792       2.95544e-05       2.41585
-64.672       2.96191e-05       2.41585
-64.552       2.96841e-05       2.41585
-64.432       2.97493e-05       2.41585
-64.312       2.98148e-05       2.41585
-64.192       2.98805e-05       2.41585
-64.072       2.99466e-05       2.41585
-63.952       3.00129e-05       2.41585
-63.832       3.00794e-05       2.41585
-63.712       3.01463e-05       2.41585
-63.592       3.02134e-05       2.41585
-63.472       3.02808e-05       2.41585
-63.352       3.03484e-05       2.41585
-63.232       3.04164e-05       2.41585
-63.112       3.04846e-05       2.41585
-62.992       3.0553e-05       2.41585
-62.872       3.06218e-05       2.41585
-62.752       3.06908e-05       2.41585
-62.632       3.07601e-05       2.41585
-62.512       3.08297e-05       2.41585
-62.392       3.08996e-05       2.41585
-62.272       3.09697e-05       2.41585
-62.152       3.10402e-05       2.41585
-62.032       3.11109e-05       2.41585
-61.912       3.11819e-05       2.41585
-61.792       3.12532e-05       2.41585
-61.672       3.13247e-05       2.41585
-61.552       3.13966e-05       2.41585
-61.432       3.14687e-05       2.41585
-61.312       3.15412e-05       2.41585
-61.192       3.16139e-05       2.41585
-61.072       3.16869e-05       2.41585
-60.952       3.17602e-05       2.41585
-60.832       3.18338e-05       2.41585
-60.712       3.19077e-05       2.41585
-60.592       3.19819e-05       2.41585
-60.472       3.20564e-05       2.41585
-60.352       3.21312e-05       2.41585
-60.232       3.22063e-05       2.41585
-60.112       3.22817e-05       2.41585
-59.992       3.23574e-05       2.41585
-59.872       3.24334e-05       2.41585
-59.752       3.25097e-05       2.41585
-59.632       3.25864e-05       2.41585
-59.512       3.26633e-05       2.41585
-59.392       3.27405e-05       2.41585
-59.272       3.28181e-05       2.41585
-59.152       3.2896e-05       2.41585
-59.032       3.29741e-05       2.41585
-58.912       3.30527e-05       2.41585
-58.792       3.31315e-05       2.41585
-58.672       3.32106e-05       2.41585
-58.552       3.32901e-05       2.41585
-58.432       3.33699e-05       2.41585
-58.312       3.345e-05       2.41585
-58.192       3.35305e-05       2.41585
-58.072       3.36112e-05       2.41585
-57.952       3.36923e-05       2.41585
-57.832       3.37738e-05       2.41585
-57.712       3.38556e-05       2.41585
-57.592       3.39377e-05       2.41585
-57.472       3.40201e-05       2.41585
-57.352       3.41029e-05       2.41585
-57.232       3.41861e-05       2.41585
-57.112       3.42696e-05       2.41585
-56.992       3.43534e-05       2.41585
-56.872       3.44376e-05       2.41585
-56.752       3.45221e-05       2.41585
-56.632       3.4607e-05       2.41585
-56.512       3.46922e-05       2.41585
-56.392       3.47778e-05       2.41585
-56.272       3.48638e-05       2.41585
-56.152       3.49501e-05       2.41585
-56.032       3.50367e-05       2.41585
-55.912       3.51238e-05       2.41585
-55.792       3.52112e-05       2.41585
-55.672       3.5299e-05       2.41585
-55.552       3.53871e-05       2.41585
-55.432       3.54757e-05       2.41585
-55.312       3.55646e-05       2.41585
-55.192       3.56538e-05       2.41585
-55.072       3.57435e-05       2.41585
-54.952       3.58336e-05       2.41585
-54.832       3.5924e-05       2.41585
-54.712       3.60148e-05       2.41585
-54.592       3.6106e-05       2.41585
-54.472       3.61976e-05       2.41585
-54.352       3.62896e-05       2.41585
-54.232       3.6382e-05       2.41585
-54.112       3.64748e-05       2.41585
-53.992       3.65681e-05       2.41585
-53.872       3.66617e-05       2.41585
-53.752       3.67557e-05       2.41585
-53.632       3.68501e-05       2.41585
-53.512       3.6945e-05       2.41585
-53.392       3.70402e-05       2.41585
-53.272       3.71359e-05       2.41585
-53.152       3.7232e-05       2.41585
-53.032       3.73286e-05       2.41585
-52.912       3.74255e-05       2.41585
-52.792       3.75229e-05       2.41585
-52.672       3.76208e-05       2.41585
-52.552       3.7719e-05       2.41585
-52.432       3.78177e-05       2.41585
-52.312       3.79169e-05       2.41585
-52.192       3.80165e-05       2.41585
-52.072       3.81166e-05       2.41585
-52.072       0       0


-49.7967       0       0
-49.7967       4.01031e-05       2.41585
-49.6767       4.02129e-05       2.41585
-49.5567       4.03231e-05       2.41585
-49.4367       4.04339e-05       2.41585
-49.3167       4.05453e-05       2.41585
-49.1967       4.06571e-05       2.41585
-49.0767       4.07695e-05       2.41585
-48.9567       4.08825e-05       2.41585
-48.8367       4.0996e-05       2.41585
-48.7167       4.11101e-05       2.41585
-48.5967       4.12247e-05       2.41585
-48.4767       4.13399e-05       2.41585
-48.3567       4.14556e-05       2.41585
-48.2367       4.1572e-05       2.41585
-48.1167       4.16889e-05       2.41585
-47.9967       4.18064e-05       2.41585
-47.8767       4.19244e-05       2.41585
-47.7567       4.20431e-05       2.41585
-47.6367       4.21624e-05       2.41585
-47.5167       4.22823e-05       2.41585
-47.3967       4.24027e-05       2.41585
-47.2767       4.25238e-05       2.41585
-47.1567       4.26455e-05       2.41585
-47.0367       4.27679e-05       2.41585
-46.9167       4.28908e-05       2.41585
-46.7967       4.30144e-05       2.41585
-46.6767       4.31387e-05       2.41585
-46.5567       4.32636e-05       2.41585
-46.4367       4.33891e-05       2.41585
-46.3167       4.35153e-05       2.41585
-46.1967       4.36422e-05       2.41585
-46.0767       4.37697e-05       2.41585
-45.9567       4.38979e-05       2.41585
-45.8367       4.40268e-05       2.41585
-45.7167       4.41564e-05       2.41585
-45.5967       4.42867e-05       2.41585
-45.4767       4.44177e-05       2.41585
-45.3567       4.45494e-05       2.41585
-45.2367       4.46818e-05       2.41585
-45.1167       4.48149e-05       2.41585
-44.9967       4.49488e-05       2.41585
-44.8767       4.50834e-05       2.41585
-44.7567       4.52187e-05       2.41585
-44.6367       4.53548e-05       2.41585
-44.5167       4.54917e-05       2.41585
-44.3967       4.56293e-05       2.41585
-44.2767       4.57677e-05       2.41585
-44.1567       4.59069e-05       2.41585
-44.0367       4.60469e-05       2.41585
-43.9167       4.61876e-05       2.41585
-43.7967       4.63292e-05       2.41585
-43.6767       4.64716e-05       2.41585
-43.5567       4.66148e-05       2.41585
-43.4367       4.67589e-05       2.41585
-43.3167       4.69038e-05       2.41585
-43.1967       4.70496e-05       2.41585
-43.0767       4.71962e-05       2.41585
-42.9567       4.73437e-05       2.41585
-42.8367       4.74921e-05       2.41585
-42.7167       4.76413e-05       2.41585
-42.5967       4.77915e-05       2.41585
-42.4767       4.79426e-05       2.41585
-42.3567       4.80946e-05       2.41585
-42.2367       4.82475e-05       2.41585
-42.1167       4.84014e-05       2.41585
-41.9967       4.85562e-05       2.41585
-41.8767       4.87121e-05       2.41585
-41.7567       4.88688e-05       2.41585
-41.6367       4.90266e-05       2.41585
-41.5167       4.91854e-05       2.41585
-41.3967       4.93452e-05       2.41585
-41.2767       4.9506e-05       2.41585
-41.1567       4.96679e-05       2.41585
-41.0367       4.98308e-05       2.41585
-40.9167       4.99948e-05       2.41585
-40.7967       5.01599e-05       2.41585
-40.6767       5.03261e-05       2.41585
-40.5567       5.04934e-05       2.41585
-40.4367       5.06618e-05       2.41585
-40.3167       5.08313e-05       2.41585
-40.1967       5.1002e-05       2.41585
-40.0767       5.11739e-05       2.41585
-39.9567       5.1347e-05       2.41585
-39.8367       5.15213e-05       2.41585
-39.7167       5.16968e-05       2.41585
-39.5967       5.18736e-05       2.41585
-39.4767       5.20516e-05       2.41585
-39.3567       5.22309e-05       2.41585
-39.2367       5.24115e-05       2.41585
-39.1167       5.25934e-05       2.41585
-38.9967       5.27767e-05       2.41585
-38.8767       5.29613e-05       2.41585
-38.7567       5.31473e-05       2.41585
-38.6367       5.33347e-05       2.41585
-38.5167       5.35235e-05       2.41585
-38.3967       5.37138e-05       2.41585
-38.2767       5.39055e-05       2.41585
-38.1567       5.40988e-05       2.41585
-38.0367       5.42935e-05       2.41585
-37.9167       5.44898e-05       2.41585
-37.7967       5.46877e-05       2.41585
-37.6767       5.48872e-05       2.41585
-37.5567       5.50883e-05       2.41585
-37.4367       5.52911e-05       2.41585
-37.3167       5.54956e-05       2.41585
-37.1967       5.57017e-05       2.41585
-37.0767       5.59097e-05       2.41585
-36.9567       5.61194e-05       2.41585
-36.8367       5.63309e-05       2.41585
-36.7167       5.65443e-05       2.41585
-36.5967       5.67596e-05       2.41585
-36.4767       5.69768e-05       2.41585
-36.3567       5.71959e-05       2.41585
-36.2367       5.74171e-05       2.41585
-36.1167       5.76403e-05       2.41585
-35.9967       5.78656e-05       2.41585
-35.8767       5.8093e-05       2.41585
-35.7567       5.83226e-05       2.41585
-35.6367       5.85544e-05       2.41585
-35.5167       5.87885e-05       2.41585
-35.3967       5.90249e-05       2.41585
-35.2767       5.92637e-05       2.41585
-35.1567       5.95049e-05       2.41585
-35.0367       5.97486e-05       2.41585
-34.9167       5.99949e-05       2.41585
-34.7967       6.02437e-05       2.41585
-34.6767       6.04953e-05       2.41585
-34.5567       6.07495e-05       2.41585
-34.4367       6.10066e-05       2.41585
-34.3167       6.12665e-05       2.41585
-34.1967       6.15293e-05       2.41585
-34.0767       6.17952e-05       2.41585
-33.9567       6.20642e-05       2.41585
-33.8367       6.23364e-05       2.41585
-33.7167       6.26118e-05       2.41585
-33.5967       6.28906e-05       2.41585
-33.4767       6.31729e-05       2.41585
-33.3567       6.34587e-05       2.41585
-33.2367       6.37481e-05       2.41585
-33.1167       6.40413e-05       2.41585
-32.9967       6.43384e-05       2.41585
-32.8767       6.46395e-05       2.41585
-32.7567       6.49447e-05       2.41585
-32.6367       6.52541e-05       2.41585
-32.5167       6.55679e-05       2.41585
-32.3967       6.58863e-05       2.41585
-32.2767       6.62092e-05       2.41585
-32.1567       6.6537e-05       2.41585
-32.0367       6.68698e-05       2.41585
-31.9167       6.72078e-05       2.41585
-31.7967       6.7551e-05       2.41585
-31.6767       6.78998e-05       2.41585
-31.5567       6.82543e-05       2.41585
-31.4367       6.86147e-05       2.41585
-31.3167       6.89813e-05       2.41585
-31.1967       6.93542e-05       2.41585
-31.0767       6.97338e-05       2.41585
-30.9567       7.01202e-05       2.41585
-30.8367       7.05138e-05       2.41585
-30.7167       7.09148e-05       2.41585
-30.5967       7.13236e-05       2.41585
-30.4767       7.17405e-05       2.41585
-30.3567       7.21657e-05       2.41585
-30.2367       7.25998e-05       2.41585
-30.1167       7.3043e-05       2.41585
-29.9967       7.34957e-05       2.41585
-29.8767       7.39585e-05       2.41585
-29.7567       7.44317e-05       2.41585
-29.6367       7.49159e-05       2.41585
-29.5167       7.54116e-05       2.41585
-29.3967       7.59193e-05       2.41585
-29.2767       7.64396e-05       2.41585
-29.1567       7.69732e-05       2.41585
-29.0367       7.75208e-05       2.41585
-28.9167       7.8083e-05       2.41585
-28.7967       7.86607e-05       2.41585
-28.6767       7.92547e-05       2.41585
-28.5567       7.98659e-05       2.41585
-28.4367       8.04952e-05       2.41585
-28.3167       8.11437e-05       2.41585
-28.1967       8.18126e-05       2.41585
-28.0767       8.2503e-05       2.41585
-27.9567       8.32162e-05       2.41585
-27.8367       8.39536e-05       2.41585
-27.7167       8.47167e-05       2.41585
-27.5967       8.55073e-05       2.41585
-27.4767       8.6327e-05       2.41585
-27.3567       8.71778e-05       2.41585
-27.2367       8.80619e-05       2.41585
-27.1167       8.89815e-05       2.41585
-26.9967       8.99391e-05       2.41585
-26.8767       9.09374e-05       2.41585
-26.7567       9.19795e-05       2.41585
-26.6367       9.30686e-05       2.41585
-26.5167       9.42083e-05       2.41585
-26.3967       9.54026e-05       2.41585
-26.2767       9.66557e-05       2.41585
-26.1567       9.79726e-05       2.41585
-26.0367       9.93584e-05       2.41585
-25.9167       0.000100819       2.41585
-25.7967       0.000102361       2.41585
-25.6767       0.000103991       2.41585
-25.5567       0.000105718       2.41585
-25.4367       0.000107551       2.41585
-25.3167       0.000109499       2.41585
-25.1967       0.000111573       2.41585
-25.0767       0.000113787       2.41585
-24.9567       0.000116153       2.41585
-24.8367       0.000118689       2.41585
-24.7167       0.000121412       2.41585
-24.5967       0.000124343       2.41585
-24.4767       0.000127503       2.41585
-24.3567       0.000130921       2.41585
-24.2367       0.000134624       2.41585
-24.1167       0.000138649       2.41585
