#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 1.97253 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-79.532       0.000114705       1.97253
-78.832       9.83051e-05       1.97253
-78.712       9.62707e-05       1.97253
-78.592       9.44065e-05       1.97253
-78.472       9.26961e-05       1.97253
-78.352       9.11252e-05       1.97253
-78.232       8.96808e-05       1.97253
-78.112       8.83514e-05       1.97253
-77.992       8.7127e-05       1.97253
-77.872       8.59984e-05       1.97253
-77.752       8.49575e-05       1.97253
-77.632       8.39969e-05       1.97253
-77.512       8.31101e-05       1.97253
-77.392       8.22912e-05       1.97253
-77.272       8.15349e-05       1.97253
-77.152       8.08363e-05       1.97253
-77.032       8.01912e-05       1.97253
-76.912       7.95954e-05       1.97253
-76.792       7.90455e-05       1.97253
-76.672       7.85382e-05       1.97253
-76.552       7.80705e-05       1.97253
-76.432       7.76396e-05       1.97253
-76.312       7.72432e-05       1.97253
-76.192       7.68789e-05       1.97253
-76.072       7.65447e-05       1.97253
-75.952       7.62387e-05       1.97253
-75.832       7.5959e-05       1.97253
-75.712       7.57042e-05       1.97253
-75.592       7.54726e-05       1.97253
-75.472       7.5263e-05       1.97253
-75.352       7.50741e-05       1.97253
-75.232       7.49046e-05       1.97253
-75.112       7.47536e-05       1.97253
-74.992       7.462e-05       1.97253
-74.872       7.45029e-05       1.97253
-74.752       7.44014e-05       1.97253
-74.632       7.43148e-05       1.97253
-74.512       7.42422e-05       1.97253
-74.392       7.4183e-05       1.97253
-74.272       7.41366e-05       1.97253
-74.152       7.41024e-05       1.97253
-74.032       7.40797e-05       1.97253
-73.912       7.40681e-05       1.97253
-73.792       7.40671e-05       1.97253
-73.672       7.40762e-05       1.97253
-73.552       7.4095e-05       1.97253
-73.432       7.41231e-05       1.97253
-73.312       7.41602e-05       1.97253
-73.192       7.42058e-05       1.97253
-73.072       7.42596e-05       1.97253
-72.952       7.43214e-05       1.97253
-72.832       7.43909e-05       1.97253
-72.712       7.44677e-05       1.97253
-72.592       7.45516e-05       1.97253
-72.472       7.46424e-05       1.97253
-72.352       7.47399e-05       1.97253
-72.232       7.48438e-05       1.97253
-72.112       7.4954e-05       1.97253
-71.992       7.50702e-05       1.97253
-71.872       7.51924e-05       1.97253
-71.752       7.53202e-05       1.97253
-71.632       7.54536e-05       1.97253
-71.512       7.55924e-05       1.97253
-71.392       7.57365e-05       1.97253
-71.272       7.58857e-05       1.97253
-71.152       7.60399e-05       1.97253
-71.032       7.61991e-05       1.97253
-70.912       7.6363e-05       1.97253
-70.792       7.65317e-05       1.97253
-70.672       7.67049e-05       1.97253
-70.552       7.68827e-05       1.97253
-70.432       7.70649e-05       1.97253
-70.312       7.72514e-05       1.97253
-70.192       7.74422e-05       1.97253
-70.072       7.76372e-05       1.97253
-69.952       7.78364e-05       1.97253
-69.832       7.80396e-05       1.97253
-69.712       7.82469e-05       1.97253
-69.592       7.84581e-05       1.97253
-69.472       7.86732e-05       1.97253
-69.352       7.88922e-05       1.97253
-69.232       7.9115e-05       1.97253
-69.112       7.93416e-05       1.97253
-68.992       7.9572e-05       1.97253
-68.872       7.98061e-05       1.97253
-68.752       8.00439e-05       1.97253
-68.632       8.02853e-05       1.97253
-68.512       8.05304e-05       1.97253
-68.392       8.0779e-05       1.97253
-68.272       8.10313e-05       1.97253
-68.152       8.12871e-05       1.97253
-68.032       8.15465e-05       1.97253
-67.912       8.18095e-05       1.97253
-67.792       8.20759e-05       1.97253
-67.672       8.23459e-05       1.97253
-67.552       8.26194e-05       1.97253
-67.432       8.28964e-05       1.97253
-67.312       8.31769e-05       1.97253
-67.192       8.34609e-05       1.97253
-67.072       8.37485e-05       1.97253
-66.952       8.40395e-05       1.97253
-66.832       8.4334e-05       1.97253
-66.712       8.4632e-05       1.97253
-66.592       8.49336e-05       1.97253
-66.472       8.52387e-05       1.97253
-66.352       8.55473e-05       1.97253
-66.232       8.58595e-05       1.97253
-66.112       8.61753e-05       1.97253
-65.992       8.64946e-05       1.97253
-65.872       8.68175e-05       1.97253
-65.752       8.7144e-05       1.97253
-65.632       8.74742e-05       1.97253
-65.512       8.7808e-05       1.97253
-65.392       8.81455e-05       1.97253
-65.272       8.84867e-05       1.97253
-65.152       8.88317e-05       1.97253
-65.032       8.91803e-05       1.97253
-64.912       8.95328e-05       1.97253
-64.792       8.98891e-05       1.97253
-64.672       9.02492e-05       1.97253
-64.552       9.06132e-05       1.97253
-64.432       9.09811e-05       1.97253
-64.312       9.1353e-05       1.97253
-64.192       9.17289e-05       1.97253
-64.072       9.21088e-05       1.97253
-63.952       9.24927e-05       1.97253
-63.832       9.28808e-05       1.97253
-63.712       9.32731e-05       1.97253
-63.592       9.36695e-05       1.97253
-63.472       9.40702e-05       1.97253
-63.352       9.44752e-05       1.97253
-63.232       9.48846e-05       1.97253
-63.112       9.52984e-05       1.97253
-62.992       9.57166e-05       1.97253
-62.872       9.61394e-05       1.97253
-62.752       9.65667e-05       1.97253
-62.632       9.69988e-05       1.97253
-62.512       9.74355e-05       1.97253
-62.392       9.7877e-05       1.97253
-62.272       9.83233e-05       1.97253
-62.152       9.87746e-05       1.97253
-62.032       9.92308e-05       1.97253
-61.912       9.96922e-05       1.97253
-61.792       0.000100159       1.97253
-61.672       0.00010063       1.97253
-61.552       0.000101107       1.97253
-61.432       0.00010159       1.97253
-61.312       0.000102078       1.97253
-61.192       0.000102571       1.97253
-61.072       0.00010307       1.97253
-60.952       0.000103575       1.97253
-60.832       0.000104086       1.97253
-60.712       0.000104603       1.97253
-60.592       0.000105125       1.97253
-60.472       0.000105654       1.97253
-60.352       0.00010619       1.97253
-60.232       0.000106731       1.97253
-60.112       0.00010728       1.97253
-59.992       0.000107835       1.97253
-59.872       0.000108396       1.97253
-59.752       0.000108965       1.97253
-59.632       0.000109541       1.97253
-59.512       0.000110124       1.97253
-59.392       0.000110714       1.97253
-59.272       0.000111312       1.97253
-59.152       0.000111918       1.97253
-59.032       0.000112531       1.97253
-58.912       0.000113153       1.97253
-58.792       0.000113782       1.97253
-58.672       0.00011442       1.97253
-58.552       0.000115067       1.97253
-58.432       0.000115722       1.97253
-58.312       0.000116387       1.97253
-58.192       0.00011706       1.97253
-58.072       0.000117743       1.97253
-57.952       0.000118436       1.97253
-57.832       0.000119138       1.97253
-57.712       0.000119851       1.97253
-57.592       0.000120574       1.97253
-57.472       0.000121308       1.97253
-57.352       0.000122052       1.97253
-57.232       0.000122808       1.97253
-57.112       0.000123575       1.97253
-56.992       0.000124354       1.97253
-56.872       0.000125145       1.97253
-56.752       0.000125949       1.97253
-56.632       0.000126765       1.97253
-56.512       0.000127595       1.97253
-56.392       0.000128438       1.97253
-56.272       0.000129295       1.97253
-56.152       0.000130166       1.97253
-56.032       0.000131053       1.97253
-55.912       0.000131954       1.97253
-55.792       0.000132871       1.97253
-55.672       0.000133804       1.97253
-55.552       0.000134754       1.97253
-55.432       0.000135721       1.97253
-55.312       0.000136706       1.97253
-55.192       0.000137709       1.97253
-55.072       0.000138731       1.97253
-54.952       0.000139773       1.97253
-54.832       0.000140835       1.97253
-54.712       0.000141918       1.97253
-54.592       0.000143022       1.97253
-54.472       0.000144149       1.97253
-54.352       0.0001453       1.97253
-54.232       0.000146474       1.97253
-54.112       0.000147673       1.97253
-53.992       0.000148898       1.97253
-53.872       0.00015015       1.97253
-53.752       0.00015143       1.97253
-53.632       0.000152739       1.97253
-53.512       0.000154078       1.97253
-53.392       0.000155448       1.97253
-53.272       0.000156851       1.97253
-53.152       0.000158288       1.97253
-53.032       0.00015976       1.97253
-52.912       0.000161269       1.97253
-52.792       0.000162817       1.97253
-52.672       0.000164405       1.97253
-52.552       0.000166034       1.97253
-52.432       0.000167708       1.97253
-52.312       0.000169427       1.97253
-52.192       0.000171194       1.97253
-52.072       0.000173011       1.97253
-52.072       0       0


-49.7967       0       0
-49.7967       0.000221322       1.97253
-49.6767       0.00022494       1.97253
-49.5567       0.000228715       1.97253
-49.4367       0.000232658       1.97253
-49.3167       0.00023678       1.97253
-49.1967       0.000241094       1.97253
-49.0767       0.000245613       1.97253
-48.9567       0.000250352       1.97253
-48.8367       0.000255327       1.97253
-48.7167       0.000260557       1.97253
-48.5967       0.000266059       1.97253
-48.4767       0.000271857       1.97253
-48.3567       0.000277972       1.97253
-48.2367       0.000284431       1.97253
-48.1167       0.000291263       1.97253
-47.9967       0.000298498       1.97253
-47.8767       0.000306171       1.97253
-47.7567       0.000314321       1.97253
-47.6367       0.000322991       1.97253
-47.5167       0.000332228       1.97253
-47.3967       0.000342086       1.97253
-47.2767       0.000352623       1.97253
-47.1567       0.000363907       1.97253
-47.0367       0.000376011       1.97253
-46.9167       0.000389021       1.97253
-46.7967       0.00040303       1.97253
-46.6767       0.000418146       1.97253
-46.5567       0.000434489       1.97253
-46.4367       0.000452197       1.97253
-46.3167       0.000471427       1.97253
-46.1967       0.000492355       1.97253
-46.0767       0.000515187       1.97253
-45.9567       0.000540154       1.97253
-45.8367       0.000567524       1.97253
-45.7167       0.000597603       1.97253
-45.5967       0.000630745       1.97253
-45.4767       0.000667357       1.97253
-45.3567       0.000707906       1.97253
-45.2367       0.000752933       1.97253
-45.1167       0.000803058       1.97253
-44.9967       0.000858993       1.97253
-44.8767       0.000921552       1.97253
-44.7567       0.000991657       1.97253
-44.6367       0.00107034       1.97253
-44.5167       0.00115874       1.97253
-44.3967       0.00125809       1.97253
-44.2767       0.00136963       1.97253
-44.1567       0.00149458       1.97253
-44.0367       0.00163393       1.97253
-43.9167       0.00178826       1.97253
-43.7967       0.00195733       1.97253
-43.6767       0.00213967       1.97253
-43.5567       0.00233196       1.97253
-43.4367       0.00252844       1.97253
-43.3167       0.00272047       1.97253
-43.1967       0.00289656       1.97253
-43.0767       0.00304328       1.97253
-42.9567       0.00314715       1.97253
-42.8367       0.00319732       1.97253
-42.7167       0.0031882       1.97253
-42.5967       0.00312099       1.97253
-42.4767       0.00300332       1.97253
-42.3567       0.00284728       1.97253
-42.2367       0.00266661       1.97253
-42.1167       0.00247423       1.97253
-41.9967       0.00228069       1.97253
-41.8767       0.00209364       1.97253
-41.7567       0.00191792       1.97253
-41.6367       0.00175615       1.97253
-41.5167       0.00160934       1.97253
-41.3967       0.00147737       1.97253
-41.2767       0.0013595       1.97253
-41.1567       0.00125464       1.97253
-41.0367       0.00116156       1.97253
-40.9167       0.00107899       1.97253
-40.7967       0.00100575       1.97253
-40.6767       0.000940732       1.97253
-40.5567       0.000882935       1.97253
-40.4367       0.000831477       1.97253
-40.3167       0.000785583       1.97253
-40.1967       0.000744573       1.97253
-40.0767       0.000707855       1.97253
-39.9567       0.000674916       1.97253
-39.8367       0.000645311       1.97253
-39.7167       0.000618651       1.97253
-39.5967       0.000594602       1.97253
-39.4767       0.000572871       1.97253
-39.3567       0.000553204       1.97253
-39.2367       0.00053538       1.97253
-39.1167       0.000519203       1.97253
-38.9967       0.000504505       1.97253
-38.8767       0.000491137       1.97253
-38.7567       0.000478968       1.97253
-38.6367       0.000467882       1.97253
-38.5167       0.000457778       1.97253
-38.3967       0.000448565       1.97253
-38.2767       0.000440163       1.97253
-38.1567       0.000432501       1.97253
-38.0367       0.000425516       1.97253
-37.9167       0.000419152       1.97253
-37.7967       0.000413357       1.97253
-37.6767       0.000408087       1.97253
-37.5567       0.000403302       1.97253
-37.4367       0.000398964       1.97253
-37.3167       0.000395041       1.97253
-37.1967       0.000391504       1.97253
-37.0767       0.000388325       1.97253
-36.9567       0.000385482       1.97253
-36.8367       0.000382951       1.97253
-36.7167       0.000380713       1.97253
-36.5967       0.000378752       1.97253
-36.4767       0.000377049       1.97253
-36.3567       0.000375591       1.97253
-36.2367       0.000374365       1.97253
-36.1167       0.000373358       1.97253
-35.9967       0.000372559       1.97253
-35.8767       0.000371959       1.97253
-35.7567       0.000371548       1.97253
-35.6367       0.000371319       1.97253
-35.5167       0.000371264       1.97253
-35.3967       0.000371376       1.97253
-35.2767       0.00037165       1.97253
-35.1567       0.000372081       1.97253
-35.0367       0.000372662       1.97253
-34.9167       0.000373392       1.97253
-34.7967       0.000374265       1.97253
-34.6767       0.000375278       1.97253
-34.5567       0.00037643       1.97253
-34.4367       0.000377717       1.97253
-34.3167       0.000379138       1.97253
-34.1967       0.000380692       1.97253
-34.0767       0.000382377       1.97253
-33.9567       0.000384193       1.97253
-33.8367       0.00038614       1.97253
-33.7167       0.000388218       1.97253
-33.5967       0.000390428       1.97253
-33.4767       0.000392771       1.97253
-33.3567       0.000395248       1.97253
-33.2367       0.000397861       1.97253
-33.1167       0.000400613       1.97253
-32.9967       0.000403506       1.97253
-32.8767       0.000406545       1.97253
-32.7567       0.000409733       1.97253
-32.6367       0.000413075       1.97253
-32.5167       0.000416576       1.97253
-32.3967       0.000420242       1.97253
-32.2767       0.00042408       1.97253
-32.1567       0.000428098       1.97253
-32.0367       0.000432305       1.97253
-31.9167       0.00043671       1.97253
-31.7967       0.000441324       1.97253
-31.6767       0.00044616       1.97253
-31.5567       0.000451232       1.97253
-31.4367       0.000456555       1.97253
-31.3167       0.000462148       1.97253
-31.1967       0.00046803       1.97253
-31.0767       0.000474225       1.97253
-30.9567       0.000480757       1.97253
-30.8367       0.000487657       1.97253
-30.7167       0.000494958       1.97253
-30.5967       0.000502696       1.97253
-30.4767       0.000510916       1.97253
-30.3567       0.000519666       1.97253
-30.2367       0.000529003       1.97253
-30.1167       0.000538988       1.97253
-29.9967       0.000549695       1.97253
-29.8767       0.000561204       1.97253
-29.7567       0.000573604       1.97253
-29.6367       0.000586995       1.97253
-29.5167       0.000601483       1.97253
-29.3967       0.000617177       1.97253
-29.2767       0.000634187       1.97253
-29.1567       0.000652607       1.97253
-29.0367       0.000672503       1.97253
-28.9167       0.000693891       1.97253
-28.7967       0.0007167       1.97253
-28.6767       0.000740746       1.97253
-28.5567       0.000765692       1.97253
-28.4367       0.000791041       1.97253
-28.3167       0.000816158       1.97253
-28.1967       0.000840349       1.97253
-28.0767       0.000863004       1.97253
-27.9567       0.000883754       1.97253
-27.8367       0.000902597       1.97253
-27.7167       0.000919928       1.97253
-27.5967       0.000936459       1.97253
-27.4767       0.000953054       1.97253
-27.3567       0.000970552       1.97253
-27.2367       0.000989618       1.97253
-27.1167       0.00101066       1.97253
-26.9967       0.00103378       1.97253
-26.8767       0.00105882       1.97253
-26.7567       0.00108544       1.97253
-26.6367       0.00111323       1.97253
-26.5167       0.00114185       1.97253
-26.3967       0.00117119       1.97253
-26.2767       0.00120136       1.97253
-26.1567       0.00123273       1.97253
-26.0367       0.00126583       1.97253
-25.9167       0.00130128       1.97253
-25.7967       0.0013398       1.97253
-25.6767       0.0013822       1.97253
-25.5567       0.00142936       1.97253
-25.4367       0.00148213       1.97253
-25.3167       0.00154117       1.97253
-25.1967       0.00160672       1.97253
-25.0767       0.00167832       1.97253
-24.9567       0.00175453       1.97253
-24.8367       0.00183272       1.97253
-24.7167       0.00190891       1.97253
-24.5967       0.00197796       1.97253
-24.4767       0.00203411       1.97253
-24.3567       0.00207192       1.97253
-24.2367       0.00208744       1.97253
-24.1167       0.00207923       1.97253
-23.9967       0.00204873       1.97253
-23.8767       0.00199985       1.97253
-23.7567       0.00193794       1.97253
-23.6367       0.00186867       1.97253
-23.5167       0.00179711       1.97253
-23.3967       0.0017272       1.97253
-23.2767       0.00166169       1.97253
-23.1567       0.00160224       1.97253
-23.0367       0.00154971       1.97253
-22.9167       0.00150436       1.97253
-22.7967       0.00146608       1.97253
-22.6767       0.00143456       1.97253
-22.5567       0.00140938       1.97253
-22.4367       0.00139008       1.97253
-22.3167       0.00137623       1.97253
-21.6167       0.00138797       1.97253
-20.9167       0.00152717       1.97253
-20.2167       0.00167311       1.97253
-19.5167       0.00172504       1.97253
-18.8167       0.0018385       1.97253
-18.1167       0.00206579       1.97253
-17.4167       0.00240427       1.97253
-16.7167       0.00288293       1.97253
-16.0167       0.00358329       1.97253
-15.3167       0.00464207       1.97253
-14.6167       0.006324       1.97253
-13.9167       0.00918402       1.97253
-13.2167       0.0144541       1.97253
-12.5167       0.0247463       1.97253
-11.8167       0.0420815       1.97253
-11.1167       0.0498619       1.97253
-10.4167       0.0340723       1.97253
-9.71675       0.019814       1.97253
-9.01675       0.0124299       1.97253
-8.31675       0.00876205       1.97253
