#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 2.54653 fm^-1 (group = 6)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 68.3962 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-239.832      66.8803       0.107586            2.54653
-239.132      66.8452       0.0945931            2.54653
-238.432      66.8059       0.100923            2.54653
-237.732      66.7711       0.11947            2.54653
-237.032      66.7411       0.142549            2.54653
-236.332      66.7084       0.164495            2.54653
-235.632      66.6632       0.202468            2.54653
-234.932      66.6325       0.262402            2.54653
-234.232      66.6017       0.320075            2.54653
-233.532      66.5658       0.424637            2.54653
-232.832      66.5944       0.577852            2.54653
-232.132      66.7436       0.707225            2.54653
-231.432      66.9424       0.664097            2.54653
-230.732      66.9672       0.519205            2.54653
-230.032      66.8704       0.488994            2.54653
-229.332      66.806       0.58772            2.54653
-228.632      66.8203       0.727723            2.54653
-227.932      66.9415       0.950957            2.54653
-227.232      67.3655       1.01281            2.54653
-226.532      67.6243       0.679276            2.54653
-225.832      67.59       0.398023            2.54653
-225.132      67.4923       0.248801            2.54653
-224.432      67.4021       0.169639            2.54653
-223.732      67.3277       0.124312            2.54653
-223.032      67.2663       0.0964004            2.54653
-222.332      67.2147       0.0782018            2.54653
-221.632      67.1699       0.065829            2.54653
-220.932      67.1303       0.0571754            2.54653
-220.232      67.0943       0.0510292            2.54653
-219.532      67.0609       0.0466594            2.54653
-218.832      67.0295       0.0436097            2.54653
-218.132      66.9994       0.0415902            2.54653
-217.432      66.9701       0.0404178            2.54653
-216.732      66.9412       0.0399834            2.54653
-216.032      66.9122       0.0402352            2.54653
-215.332      66.8829       0.0411717            2.54653
-214.632      66.8529       0.0428463            2.54653
-213.932      66.8218       0.0453848            2.54653
-213.232      66.789       0.0490308            2.54653
-212.532      66.7541       0.0542495            2.54653
-211.832      66.7167       0.0619562            2.54653
-211.132      66.677       0.0737343            2.54653
-210.432      66.6381       0.0896717            2.54653
-209.732      66.5986       0.103687            2.54653
-209.032      66.5489       0.119038            2.54653
-208.332      66.4875       0.146321            2.54653
-207.632      66.4224       0.197805            2.54653
-206.932      66.3765       0.27006            2.54653
-206.232      66.3369       0.33567            2.54653
-205.532      66.2816       0.436048            2.54653
-204.832      66.2869       0.611538            2.54653
-204.132      66.4562       0.7227            2.54653
-203.432      66.5617       0.641521            2.54653
-202.732      66.5381       0.586453            2.54653
-202.032      66.494       0.594248            2.54653
-201.332      66.4852       0.617642            2.54653
-200.632      66.4521       0.584317            2.54653
-199.932      66.3066       0.58734            2.54653
-199.232      66.1205       0.739167            2.54653
-198.532      66.0385       1.08168            2.54653
-197.832      66.3025       1.44884            2.54653
-197.132      66.6814       1.38568            2.54653
-196.432      66.6937       1.2053            2.54653
-195.732      66.5621       1.27159            2.54653
-195.032      66.5899       1.55976            2.54653
-194.332      66.9231       1.78418            2.54653
-193.632      67.3424       1.70407            2.54653
-192.932      67.5341       1.39174            2.54653
-192.232      67.4937       1.19261            2.54653
-191.532      67.4533       1.11486            2.54653
-190.832      67.4317       1.06358            2.54653
-190.132      67.3648       1.04425            2.54653
-189.432      67.3122       1.18517            2.54653
-188.732      67.5323       1.39829            2.54653
-188.032      67.9237       1.30548            2.54653
-187.332      68.1325       0.956951            2.54653
-186.632      68.0696       0.625352            2.54653
-185.932      67.9132       0.451844            2.54653
-185.232      67.7751       0.389272            2.54653
-184.532      67.7012       0.374191            2.54653
-183.832      67.6506       0.33231            2.54653
-183.132      67.5791       0.318405            2.54653
-182.432      67.5637       0.338457            2.54653
-181.732      67.5838       0.289035            2.54653
-181.032      67.5412       0.217018            2.54653
-180.332      67.4784       0.183143            2.54653
-179.632      67.4302       0.166448            2.54653
-178.932      67.3881       0.14626            2.54653
-178.232      67.3384       0.123931            2.54653
-177.532      67.279       0.111339            2.54653
-176.832      67.2162       0.111856            2.54653
-176.132      67.1518       0.126517            2.54653
-175.432      67.0885       0.16117            2.54653
-174.732      67.0388       0.217841            2.54653
-174.032      66.9983       0.292298            2.54653
-173.332      66.9956       0.431776            2.54653
-172.632      67.169       0.554854            2.54653
-171.932      67.3539       0.435809            2.54653
-171.232      67.356       0.281739            2.54653
-170.532      67.3032       0.197344            2.54653
-169.832      67.2423       0.149875            2.54653
-169.132      67.1832       0.130612            2.54653
-168.432      67.1394       0.124447            2.54653
-167.732      67.0982       0.111128            2.54653
-167.032      67.0449       0.102744            2.54653
-166.332      66.9855       0.106643            2.54653
-165.632      66.9211       0.123096            2.54653
-164.932      66.8486       0.157598            2.54653
-164.232      66.7679       0.226018            2.54653
-163.532      66.6967       0.361278            2.54653
-162.832      66.7228       0.588365            2.54653
-162.132      66.9721       0.767444            2.54653
-161.432      67.2711       0.645857            2.54653
-160.732      67.3205       0.418136            2.54653
-160.032      67.2575       0.300544            2.54653
-159.332      67.2081       0.264793            2.54653
-158.632      67.2002       0.230832            2.54653
-157.932      67.1798       0.178684            2.54653
-157.232      67.1436       0.130939            2.54653
-156.532      67.0945       0.0965343            2.54653
-155.832      67.0444       0.0770976            2.54653
-155.132      66.9972       0.0665951            2.54653
-154.432      66.9526       0.0613532            2.54653
-153.732      66.9092       0.0598141            2.54653
-153.032      66.8658       0.061641            2.54653
-152.332      66.8211       0.0675459            2.54653
-151.632      66.7741       0.0798463            2.54653
-150.932      66.7255       0.10413            2.54653
-150.232      66.6858       0.150424            2.54653
-149.532      66.6922       0.207607            2.54653
-148.832      66.7277       0.198649            2.54653
-148.132      66.7025       0.157469            2.54653
-147.432      66.6447       0.145163            2.54653
-146.732      66.5871       0.155699            2.54653
-146.032      66.528       0.170195            2.54653
-145.332      66.4517       0.199151            2.54653
-144.632      66.3657       0.268675            2.54653
-143.932      66.3161       0.401743            2.54653
-143.232      66.3871       0.520285            2.54653
-142.532      66.4401       0.499385            2.54653
-141.832      66.3908       0.499896            2.54653
-141.132      66.327       0.558771            2.54653
-140.432      66.2846       0.688654            2.54653
-139.732      66.36       0.836963            2.54653
-139.032      66.4869       0.854835            2.54653
-138.332      66.4951       0.794579            2.54653
-137.632      66.4058       0.844973            2.54653
-136.932      66.4266       0.989435            2.54653
-136.232      66.475       1.02255            2.54653
-135.532      66.4155       1.12458            2.54653
-134.832      66.421       1.37532            2.54653
-134.132      66.663       1.71692            2.54653
-133.432      67.2065       1.80595            2.54653
-132.732      67.6303       1.45275            2.54653
-132.032      67.6503       1.06633            2.54653
-131.332      67.5586       0.873046            2.54653
-130.632      67.4572       0.776612            2.54653
-129.932      67.3841       0.777183            2.54653
-129.232      67.4077       0.815911            2.54653
-128.532      67.4938       0.772055            2.54653
-127.832      67.5325       0.692149            2.54653
-127.132      67.5596       0.589078            2.54653
-126.432      67.522       0.493169            2.54653
-125.732      67.4744       0.467133            2.54653
-125.032      67.5174       0.459361            2.54653
-124.332      67.5593       0.336952            2.54653
-123.632      67.5042       0.216864            2.54653
-122.932      67.4249       0.148258            2.54653
-122.232      67.3516       0.109887            2.54653
-121.532      67.2873       0.0870126            2.54653
-120.832      67.2304       0.0728976            2.54653
-120.132      67.1786       0.0646553            2.54653
-119.432      67.1302       0.061486            2.54653
-118.732      67.0837       0.0644386            2.54653
-118.032      67.0393       0.0774595            2.54653
-117.332      67.0046       0.108629            2.54653
-116.632      67.0104       0.152146            2.54653
-115.932      67.0533       0.141418            2.54653
-115.232      67.0507       0.0910718            2.54653
-114.532      67.0188       0.0580299            2.54653
-113.832      66.9833       0.0405976            2.54653
-113.132      66.95       0.0309292            2.54653
-112.432      66.9189       0.0251531            2.54653
-111.732      66.8895       0.0215373            2.54653
-111.032      66.8612       0.019274            2.54653
-110.332      66.8337       0.0179754            2.54653
-109.632      66.8065       0.0174667            2.54653
-108.932      66.7792       0.0177033            2.54653
-108.232      66.7514       0.0187425            2.54653
-107.532      66.7227       0.0207522            2.54653
-106.832      66.6925       0.0240546            2.54653
-106.132      66.6602       0.0292261            2.54653
-105.432      66.6249       0.0373018            2.54653
-104.732      66.5853       0.0502688            2.54653
-104.032      66.5403       0.0722534            2.54653
-103.332      66.4904       0.11182            2.54653
-102.632      66.4466       0.182641            2.54653
-101.932      66.4387       0.291102            2.54653
-101.232      66.53       0.402908            2.54653
-100.532      66.6623       0.366921            2.54653
-99.832      66.659       0.290638            2.54653
-99.132      66.6122       0.310042            2.54653
-98.432      66.654       0.40123            2.54653
-97.732      66.8082       0.382474            2.54653
-97.032      66.8562       0.244371            2.54653
-96.332      66.8119       0.151988            2.54653
-95.632      66.7545       0.111677            2.54653
-94.932      66.7043       0.103273            2.54653
-94.232      66.6761       0.121414            2.54653
-93.532      66.694       0.129661            2.54653
-92.832      66.7036       0.0886042            2.54653
-92.132      66.6782       0.0503311            2.54653
-91.432      66.6451       0.0287604            2.54653
-90.732      66.6138       0.0165162            2.54653
-90.032      66.5853       0.0089045            2.54653
-89.332      66.5591       0.00375257            2.54653
-88.632      66.5347       2.20393e-05            2.54653
-87.932      66.5117       -0.00282453            2.54653
-87.232      66.4897       -0.0050878            2.54653
-86.532      66.4686       -0.00694757            2.54653
-85.832      66.4481       -0.00851757            2.54653
-85.132      66.428       -0.00987308            2.54653
-84.432      66.4084       -0.0110659            2.54653
-84.312      66.4051       -0.0112569            2.54653
-84.192      66.4017       -0.0114444            2.54653
-84.072      66.3984       -0.0116285            2.54653
-83.952      66.3951       -0.0118094            2.54653
-83.832      66.3918       -0.0119871            2.54653
-83.712      66.3885       -0.0121619            2.54653
-83.592      66.3852       -0.0123338            2.54653
-83.472      66.382       -0.0125029            2.54653
-83.352      66.3787       -0.0126694            2.54653
-83.232      66.3754       -0.0128333            2.54653
-83.112      66.3722       -0.0129948            2.54653
-82.992      66.3689       -0.0131539            2.54653
-82.872      66.3657       -0.0133107            2.54653
-82.752      66.3624       -0.0134654            2.54653
-82.632      66.3592       -0.0136179            2.54653
-82.512      66.356       -0.0137684            2.54653
-82.392      66.3527       -0.013917            2.54653
-82.272      66.3495       -0.0140636            2.54653
-82.152      66.3463       -0.0142085            2.54653
-82.032      66.3431       -0.0143516            2.54653
-81.912      66.3399       -0.014493            2.54653
-81.792      66.3367       -0.0146327            2.54653
-81.672      66.3335       -0.0147709            2.54653
-81.552      66.3303       -0.0149075            2.54653
-81.432      66.3271       -0.0150427            2.54653
-81.312      66.3239       -0.0151765            2.54653
-81.192      66.3207       -0.0153089            2.54653
-81.072      66.3175       -0.01544            2.54653
-80.952      66.3143       -0.0155698            2.54653
-80.832      66.3111       -0.0156984            2.54653
-80.712      66.3079       -0.0158257            2.54653
-80.592      66.3047       -0.015952            2.54653
-80.472      66.3016       -0.0160771            2.54653
-80.352      66.2984       -0.0162011            2.54653
-80.232      66.2952       -0.0163241            2.54653
-80.112      66.292       -0.0164461            2.54653
-79.992      66.2888       -0.0165671            2.54653
-79.872      66.2857       -0.0166872            2.54653
-79.752      66.2825       -0.0168064            2.54653
-79.632      66.2793       -0.0169247            2.54653
-79.512      66.2761       -0.0170421            2.54653
-79.392      66.273       -0.0171588            2.54653
-79.272      66.2698       -0.0172746            2.54653
-79.152      66.2666       -0.0173897            2.54653
-79.032      66.2635       -0.017504            2.54653
-78.912      66.2603       -0.0176177            2.54653
-78.792      66.2571       -0.0177306            2.54653
-78.672      66.2539       -0.0178429            2.54653
-78.552      66.2508       -0.0179545            2.54653
-78.432      66.2476       -0.0180655            2.54653
-78.312      66.2444       -0.0181759            2.54653
-78.192      66.2412       -0.0182858            2.54653
-78.072      66.2381       -0.018395            2.54653
-77.952      66.2349       -0.0185038            2.54653
-77.832      66.2317       -0.018612            2.54653
-77.712      66.2285       -0.0187197            2.54653
-77.592      66.2254       -0.0188269            2.54653
-77.472      66.2222       -0.0189337            2.54653
-77.352      66.219       -0.01904            2.54653
-77.232      66.2158       -0.0191459            2.54653
-77.112      66.2126       -0.0192513            2.54653
-76.992      66.2094       -0.0193564            2.54653
-76.872      66.2063       -0.0194611            2.54653
-76.752      66.2031       -0.0195654            2.54653
-76.632      66.1999       -0.0196693            2.54653
-76.512      66.1967       -0.019773            2.54653
-76.392      66.1935       -0.0198762            2.54653
-76.272      66.1903       -0.0199792            2.54653
-76.152      66.1871       -0.0200819            2.54653
-76.032      66.1839       -0.0201842            2.54653
-75.912      66.1807       -0.0202863            2.54653
-75.792      66.1775       -0.0203882            2.54653
-75.672      66.1743       -0.0204898            2.54653
-75.552      66.1711       -0.0205911            2.54653
-75.432      66.1678       -0.0206922            2.54653
-75.312      66.1646       -0.0207931            2.54653
-75.192      66.1614       -0.0208938            2.54653
-75.072      66.1582       -0.0209943            2.54653
-74.952      66.155       -0.0210946            2.54653
-74.832      66.1517       -0.0211947            2.54653
-74.712      66.1485       -0.0212947            2.54653
-74.592      66.1453       -0.0213945            2.54653
-74.472      66.142       -0.0214942            2.54653
-74.352      66.1388       -0.0215937            2.54653
-74.232      66.1355       -0.0216931            2.54653
-74.112      66.1323       -0.0217924            2.54653
-73.992      66.129       -0.0218916            2.54653
-73.872      66.1258       -0.0219906            2.54653
-73.752      66.1225       -0.0220896            2.54653
-73.632      66.1193       -0.0221885            2.54653
-73.512      66.116       -0.0222873            2.54653
-73.392      66.1127       -0.0223861            2.54653
-73.272      66.1095       -0.0224848            2.54653
-73.152      66.1062       -0.0225834            2.54653
-73.032      66.1029       -0.022682            2.54653
-72.912      66.0996       -0.0227806            2.54653
-72.792      66.0963       -0.0228791            2.54653
-72.672      66.093       -0.0229776            2.54653
-72.552      66.0897       -0.0230761            2.54653
-72.432      66.0864       -0.0231746            2.54653
-72.312      66.0831       -0.0232731            2.54653
-72.192      66.0798       -0.0233716            2.54653
-72.072      66.0765       -0.0234701            2.54653
-71.952      66.0732       -0.0235687            2.54653
-71.832      66.0699       -0.0236672            2.54653
-71.712      66.0665       -0.0237658            2.54653
-71.592      66.0632       -0.0238644            2.54653
-71.472      66.0599       -0.0239631            2.54653
-71.352      66.0565       -0.0240619            2.54653
-71.232      66.0532       -0.0241607            2.54653
-71.112      66.0498       -0.0242595            2.54653
-70.992      66.0464       -0.0243585            2.54653
-70.872      66.0431       -0.0244575            2.54653
-70.752      66.0397       -0.0245566            2.54653
-70.632      66.0363       -0.0246557            2.54653
-70.512      66.033       -0.024755            2.54653
-70.392      66.0296       -0.0248544            2.54653
-70.272      66.0262       -0.0249539            2.54653
-70.152      66.0228       -0.0250535            2.54653
-70.032      66.0194       -0.0251532            2.54653
-69.912      66.016       -0.025253            2.54653
-69.792      66.0126       -0.025353            2.54653
-69.672      66.0092       -0.0254531            2.54653
-69.552      66.0057       -0.0255533            2.54653
-69.432      66.0023       -0.0256537            2.54653
-69.312      65.9989       -0.0257543            2.54653
-69.192      65.9954       -0.025855            2.54653
-69.072      65.992       -0.0259558            2.54653
-68.952      65.9885       -0.0260568            2.54653
-68.832      65.9851       -0.026158            2.54653
-68.712      65.9816       -0.0262594            2.54653
-68.592      65.9782       -0.0263609            2.54653
-68.472      65.9747       -0.0264627            2.54653
-68.352      65.9712       -0.0265646            2.54653
-68.232      65.9677       -0.0266667            2.54653
-68.112      65.9642       -0.0267691            2.54653
-67.992      65.9607       -0.0268716            2.54653
-67.872      65.9572       -0.0269744            2.54653
-67.752      65.9537       -0.0270773            2.54653
-67.632      65.9502       -0.0271805            2.54653
-67.512      65.9467       -0.0272839            2.54653
-67.392      65.9431       -0.0273876            2.54653
-67.272      65.9396       -0.0274915            2.54653
-67.152      65.936       -0.0275956            2.54653
-67.032      65.9325       -0.0277            2.54653
-66.912      65.9289       -0.0278046            2.54653
-66.792      65.9254       -0.0279095            2.54653
-66.672      65.9218       -0.0280146            2.54653
-66.552      65.9182       -0.02812            2.54653
-66.432      65.9146       -0.0282257            2.54653
-66.312      65.911       -0.0283316            2.54653
-66.192      65.9074       -0.0284378            2.54653
-66.072      65.9038       -0.0285444            2.54653
-65.952      65.9002       -0.0286512            2.54653
-65.832      65.8966       -0.0287583            2.54653
-65.712      65.8929       -0.0288657            2.54653
-65.592      65.8893       -0.0289734            2.54653
-65.472      65.8856       -0.0290814            2.54653
-65.352      65.882       -0.0291897            2.54653
-65.232      65.8783       -0.0292983            2.54653
-65.112      65.8747       -0.0294073            2.54653
-64.992      65.871       -0.0295166            2.54653
-64.872      65.8673       -0.0296262            2.54653
-64.752      65.8636       -0.0297362            2.54653
-64.632      65.8599       -0.0298465            2.54653
-64.512      65.8562       -0.0299571            2.54653
-64.392      65.8525       -0.0300681            2.54653
-64.272      65.8488       -0.0301795            2.54653
-64.152      65.845       -0.0302912            2.54653
-64.032      65.8413       -0.0304033            2.54653
-63.912      65.8375       -0.0305157            2.54653
-63.792      65.8338       -0.0306285            2.54653
-63.672      65.83       -0.0307417            2.54653
-63.552      65.8262       -0.0308553            2.54653
-63.432      65.8224       -0.0309693            2.54653
-63.312      65.8186       -0.0310837            2.54653
-63.192      65.8148       -0.0311985            2.54653
-63.072      65.811       -0.0313137            2.54653
-62.952      65.8072       -0.0314293            2.54653
-62.832      65.8034       -0.0315453            2.54653
-62.712      65.7996       -0.0316617            2.54653
-62.592      65.7957       -0.0317786            2.54653
-62.472      65.7919       -0.0318959            2.54653
-62.352      65.788       -0.0320136            2.54653
-62.232      65.7841       -0.0321318            2.54653
-62.112      65.7802       -0.0322504            2.54653
-61.992      65.7763       -0.0323694            2.54653
-61.872      65.7724       -0.0324889            2.54653
-61.752      65.7685       -0.0326089            2.54653
-61.632      65.7646       -0.0327294            2.54653
-61.512      65.7607       -0.0328503            2.54653
-61.392      65.7568       -0.0329717            2.54653
-61.272      65.7528       -0.0330936            2.54653
-61.152      65.7488       -0.0332159            2.54653
-61.032      65.7449       -0.0333388            2.54653
-60.912      65.7409       -0.0334621            2.54653
-60.792      65.7369       -0.033586            2.54653
-60.672      65.7329       -0.0337104            2.54653
-60.552      65.7289       -0.0338353            2.54653
-60.432      65.7249       -0.0339607            2.54653
-60.312      65.7209       -0.0340866            2.54653
-60.192      65.7168       -0.0342131            2.54653
-60.072      65.7128       -0.0343401            2.54653
-59.952      65.7087       -0.0344676            2.54653
-59.832      65.7047       -0.0345957            2.54653
-59.712      65.7006       -0.0347244            2.54653
-59.592      65.6965       -0.0348536            2.54653
-59.472      65.6924       -0.0349834            2.54653
-59.352      65.6883       -0.0351138            2.54653
-59.232      65.6841       -0.0352447            2.54653
-59.112      65.68       -0.0353762            2.54653
-58.992      65.6759       -0.0355083            2.54653
-58.872      65.6717       -0.035641            2.54653
-58.752      65.6675       -0.0357744            2.54653
-58.632      65.6634       -0.0359083            2.54653
-58.512      65.6592       -0.0360428            2.54653
-58.392      65.655       -0.036178            2.54653
-58.272      65.6508       -0.0363138            2.54653
-58.152      65.6465       -0.0364502            2.54653
-58.032      65.6423       -0.0365873            2.54653
-57.912      65.6381       -0.036725            2.54653
-57.792      65.6338       -0.0368634            2.54653
-57.672      65.6295       -0.0370024            2.54653
-57.552      65.6253       -0.0371421            2.54653
-57.432      65.621       -0.0372825            2.54653
-57.312      65.6167       -0.0374236            2.54653
-57.192      65.6123       -0.0375653            2.54653
-57.072      65.608       -0.0377078            2.54653
-56.952      65.6037       -0.037851            2.54653
-56.832      65.5993       -0.0379948            2.54653
-56.712      65.5949       -0.0381394            2.54653
-56.592      65.5906       -0.0382847            2.54653
-56.472      65.5862       -0.0384308            2.54653
-56.352      65.5818       -0.0385776            2.54653
-56.232      65.5773       -0.0387251            2.54653
-56.112      65.5729       -0.0388734            2.54653
-55.992      65.5685       -0.0390225            2.54653
-55.872      65.564       -0.0391723            2.54653
-55.752      65.5595       -0.0393229            2.54653
-55.632      65.5551       -0.0394743            2.54653
-55.512      65.5506       -0.0396265            2.54653
-55.392      65.5461       -0.0397795            2.54653
-55.272      65.5415       -0.0399333            2.54653
-55.152      65.537       -0.0400879            2.54653
-55.032      65.5324       -0.0402434            2.54653
-54.912      65.5279       -0.0403997            2.54653
-54.792      65.5233       -0.0405568            2.54653
-54.672      65.5187       -0.0407148            2.54653
-54.552      65.5141       -0.0408737            2.54653
-54.432      65.5095       -0.0410334            2.54653
-54.312      65.5048       -0.041194            2.54653
-54.312       0       0


-49.7967       0       0
-49.7967      65.319       -0.047976            2.54653
-49.6767      65.3138       -0.0481788            2.54653
-49.5567      65.3085       -0.048383            2.54653
-49.4367      65.3032       -0.0485885            2.54653
-49.3167      65.2979       -0.0487954            2.54653
-49.1967      65.2925       -0.0490038            2.54653
-49.0767      65.2871       -0.0492135            2.54653
-48.9567      65.2818       -0.0494246            2.54653
-48.8367      65.2764       -0.0496372            2.54653
-48.7167      65.2709       -0.0498513            2.54653
-48.5967      65.2655       -0.0500668            2.54653
-48.4767      65.26       -0.0502838            2.54653
-48.3567      65.2545       -0.0505023            2.54653
-48.2367      65.249       -0.0507224            2.54653
-48.1167      65.2435       -0.0509439            2.54653
-47.9967      65.2379       -0.0511671            2.54653
-47.8767      65.2324       -0.0513918            2.54653
-47.7567      65.2268       -0.0516182            2.54653
-47.6367      65.2212       -0.0518461            2.54653
-47.5167      65.2155       -0.0520757            2.54653
-47.3967      65.2099       -0.052307            2.54653
-47.2767      65.2042       -0.0525399            2.54653
-47.1567      65.1985       -0.0527746            2.54653
-47.0367      65.1928       -0.0530109            2.54653
-46.9167      65.187       -0.053249            2.54653
-46.7967      65.1813       -0.0534889            2.54653
-46.6767      65.1755       -0.0537305            2.54653
-46.5567      65.1697       -0.053974            2.54653
-46.4367      65.1638       -0.0542192            2.54653
-46.3167      65.158       -0.0544664            2.54653
-46.1967      65.1521       -0.0547154            2.54653
-46.0767      65.1462       -0.0549663            2.54653
-45.9567      65.1403       -0.0552191            2.54653
-45.8367      65.1343       -0.0554739            2.54653
-45.7167      65.1283       -0.0557307            2.54653
-45.5967      65.1223       -0.0559894            2.54653
-45.4767      65.1163       -0.0562502            2.54653
-45.3567      65.1102       -0.0565131            2.54653
-45.2367      65.1042       -0.056778            2.54653
-45.1167      65.0981       -0.057045            2.54653
-44.9967      65.0919       -0.0573142            2.54653
-44.8767      65.0858       -0.0575855            2.54653
-44.7567      65.0796       -0.057859            2.54653
-44.6367      65.0734       -0.0581347            2.54653
-44.5167      65.0672       -0.0584127            2.54653
-44.3967      65.0609       -0.058693            2.54653
-44.2767      65.0546       -0.0589756            2.54653
-44.1567      65.0483       -0.0592605            2.54653
-44.0367      65.042       -0.0595478            2.54653
-43.9167      65.0356       -0.0598375            2.54653
-43.7967      65.0292       -0.0601297            2.54653
-43.6767      65.0228       -0.0604243            2.54653
-43.5567      65.0163       -0.0607215            2.54653
-43.4367      65.0098       -0.0610212            2.54653
-43.3167      65.0033       -0.0613235            2.54653
-43.1967      64.9968       -0.0616284            2.54653
-43.0767      64.9902       -0.061936            2.54653
-42.9567      64.9836       -0.0622463            2.54653
-42.8367      64.977       -0.0625594            2.54653
-42.7167      64.9703       -0.0628752            2.54653
-42.5967      64.9636       -0.0631939            2.54653
-42.4767      64.9569       -0.0635154            2.54653
-42.3567      64.9502       -0.0638398            2.54653
-42.2367      64.9434       -0.0641672            2.54653
-42.1167      64.9366       -0.0644976            2.54653
-41.9967      64.9297       -0.0648311            2.54653
-41.8767      64.9228       -0.0651676            2.54653
-41.7567      64.9159       -0.0655073            2.54653
-41.6367      64.909       -0.0658502            2.54653
-41.5167      64.902       -0.0661964            2.54653
-41.3967      64.895       -0.0665458            2.54653
-41.2767      64.888       -0.0668986            2.54653
-41.1567      64.8809       -0.0672548            2.54653
-41.0367      64.8738       -0.0676145            2.54653
-40.9167      64.8666       -0.0679777            2.54653
-40.7967      64.8594       -0.0683445            2.54653
-40.6767      64.8522       -0.0687149            2.54653
-40.5567      64.845       -0.0690891            2.54653
-40.4367      64.8377       -0.069467            2.54653
-40.3167      64.8303       -0.0698488            2.54653
-40.1967      64.823       -0.0702344            2.54653
-40.0767      64.8156       -0.0706241            2.54653
-39.9567      64.8081       -0.0710178            2.54653
