#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 2.41585 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-245.432       4.45202e-06       2.41585
-244.732       4.4571e-06       2.41585
-244.032       4.46689e-06       2.41585
-243.332       4.48e-06       2.41585
-242.632       4.49558e-06       2.41585
-241.932       4.51307e-06       2.41585
-241.232       4.53209e-06       2.41585
-240.532       4.55241e-06       2.41585
-239.832       4.57387e-06       2.41585
-239.132       4.59636e-06       2.41585
-238.432       4.61984e-06       2.41585
-237.732       4.64428e-06       2.41585
-237.032       4.66971e-06       2.41585
-236.332       4.69618e-06       2.41585
-235.632       4.7238e-06       2.41585
-234.932       4.7527e-06       2.41585
-234.232       4.78311e-06       2.41585
-233.532       4.81534e-06       2.41585
-232.832       4.84981e-06       2.41585
-232.132       4.88721e-06       2.41585
-231.432       4.92854e-06       2.41585
-230.732       4.97542e-06       2.41585
-230.032       5.03058e-06       2.41585
-229.332       5.09891e-06       2.41585
-228.632       5.18985e-06       2.41585
-227.932       5.32316e-06       2.41585
-227.232       5.54172e-06       2.41585
-226.532       5.91843e-06       2.41585
-225.832       6.36744e-06       2.41585
-225.132       6.4196e-06       2.41585
-224.432       6.40886e-06       2.41585
-223.732       6.54597e-06       2.41585
-223.032       6.38788e-06       2.41585
-222.332       6.2382e-06       2.41585
-221.632       6.37123e-06       2.41585
-220.932       6.72812e-06       2.41585
-220.232       6.93918e-06       2.41585
-219.532       7.09662e-06       2.41585
-218.832       7.32846e-06       2.41585
-218.132       7.28533e-06       2.41585
-217.432       7.36535e-06       2.41585
-216.732       7.65763e-06       2.41585
-216.032       8.19504e-06       2.41585
-215.332       8.43795e-06       2.41585
-214.632       8.03294e-06       2.41585
-213.932       7.88761e-06       2.41585
-213.232       8.35163e-06       2.41585
-212.532       9.51139e-06       2.41585
-211.832       1.12193e-05       2.41585
-211.132       1.27655e-05       2.41585
-210.432       1.41825e-05       2.41585
-209.732       1.75273e-05       2.41585
-209.032       1.90264e-05       2.41585
-208.332       1.49751e-05       2.41585
-207.632       1.11607e-05       2.41585
-206.932       9.16163e-06       2.41585
-206.232       8.23398e-06       2.41585
-205.532       7.83986e-06       2.41585
-204.832       7.46955e-06       2.41585
-204.132       7.0616e-06       2.41585
-203.432       6.80575e-06       2.41585
-202.732       6.67182e-06       2.41585
-202.032       6.59883e-06       2.41585
-201.332       6.5348e-06       2.41585
-200.632       6.49029e-06       2.41585
-199.932       6.47064e-06       2.41585
-199.232       6.46814e-06       2.41585
-198.532       6.4774e-06       2.41585
-197.832       6.49548e-06       2.41585
-197.132       6.52078e-06       2.41585
-196.432       6.55246e-06       2.41585
-195.732       6.59017e-06       2.41585
-195.032       6.63404e-06       2.41585
-194.332       6.68458e-06       2.41585
-193.632       6.7429e-06       2.41585
-192.932       6.81085e-06       2.41585
-192.232       6.89154e-06       2.41585
-191.532       6.99028e-06       2.41585
-190.832       7.11667e-06       2.41585
-190.132       7.28936e-06       2.41585
-189.432       7.54625e-06       2.41585
-188.732       7.94814e-06       2.41585
-188.032       8.4308e-06       2.41585
-187.332       8.71348e-06       2.41585
-186.632       9.15961e-06       2.41585
-185.932       1.02606e-05       2.41585
-185.232       1.25407e-05       2.41585
-184.532       1.58491e-05       2.41585
-183.832       1.5932e-05       2.41585
-183.132       1.28709e-05       2.41585
-182.432       1.08818e-05       2.41585
-181.732       1.00852e-05       2.41585
-181.032       9.91748e-06       2.41585
-180.332       1.00858e-05       2.41585
-179.632       1.06749e-05       2.41585
-178.932       1.16502e-05       2.41585
-178.232       1.35094e-05       2.41585
-177.532       1.57649e-05       2.41585
-176.832       1.62645e-05       2.41585
-176.132       1.66945e-05       2.41585
-175.432       1.73863e-05       2.41585
-174.732       1.67338e-05       2.41585
-174.032       1.40577e-05       2.41585
-173.332       1.22285e-05       2.41585
-172.632       1.11223e-05       2.41585
-171.932       1.02864e-05       2.41585
-171.232       9.91735e-06       2.41585
-170.532       9.7983e-06       2.41585
-169.832       9.72536e-06       2.41585
-169.132       9.96197e-06       2.41585
-168.432       1.07236e-05       2.41585
-167.732       1.16879e-05       2.41585
-167.032       1.13061e-05       2.41585
-166.332       1.03286e-05       2.41585
-165.632       9.78892e-06       2.41585
-164.932       9.62176e-06       2.41585
-164.232       9.67652e-06       2.41585
-163.532       9.70523e-06       2.41585
-162.832       9.68899e-06       2.41585
-162.132       9.75135e-06       2.41585
-161.432       9.99329e-06       2.41585
-160.732       1.05024e-05       2.41585
-160.032       1.12249e-05       2.41585
-159.332       1.2116e-05       2.41585
-158.632       1.3865e-05       2.41585
-157.932       1.59892e-05       2.41585
-157.232       1.59239e-05       2.41585
-156.532       1.53028e-05       2.41585
-155.832       1.42986e-05       2.41585
-155.132       1.27297e-05       2.41585
-154.432       1.16837e-05       2.41585
-153.732       1.11981e-05       2.41585
-153.032       1.10937e-05       2.41585
-152.332       1.12683e-05       2.41585
-151.632       1.17527e-05       2.41585
-150.932       1.27259e-05       2.41585
-150.232       1.46436e-05       2.41585
-149.532       1.83796e-05       2.41585
-148.832       2.32169e-05       2.41585
-148.132       2.22087e-05       2.41585
-147.432       1.72978e-05       2.41585
-146.732       1.41951e-05       2.41585
-146.032       1.2655e-05       2.41585
-145.332       1.18879e-05       2.41585
-144.632       1.15066e-05       2.41585
-143.932       1.12824e-05       2.41585
-143.232       1.1114e-05       2.41585
-142.532       1.10271e-05       2.41585
-141.832       1.10087e-05       2.41585
-141.132       1.10434e-05       2.41585
-140.432       1.1132e-05       2.41585
-139.732       1.12966e-05       2.41585
-139.032       1.15986e-05       2.41585
-138.332       1.21417e-05       2.41585
-137.632       1.27274e-05       2.41585
-136.932       1.25148e-05       2.41585
-136.232       1.20096e-05       2.41585
-135.532       1.17477e-05       2.41585
-134.832       1.16562e-05       2.41585
-134.132       1.16484e-05       2.41585
-133.432       1.16835e-05       2.41585
-132.732       1.17434e-05       2.41585
-132.032       1.18194e-05       2.41585
-131.332       1.19074e-05       2.41585
-130.632       1.20052e-05       2.41585
-129.932       1.21124e-05       2.41585
-129.232       1.22292e-05       2.41585
-128.532       1.23566e-05       2.41585
-127.832       1.24969e-05       2.41585
-127.132       1.2654e-05       2.41585
-126.432       1.28353e-05       2.41585
-125.732       1.30547e-05       2.41585
-125.032       1.3338e-05       2.41585
-124.332       1.3692e-05       2.41585
-123.632       1.39823e-05       2.41585
-122.932       1.42283e-05       2.41585
-122.232       1.46267e-05       2.41585
-121.532       1.52667e-05       2.41585
-120.832       1.62882e-05       2.41585
-120.132       1.78623e-05       2.41585
-119.432       1.98362e-05       2.41585
-118.732       2.26748e-05       2.41585
-118.032       2.81022e-05       2.41585
-117.332       3.79532e-05       2.41585
-116.632       4.4042e-05       2.41585
-115.932       3.58955e-05       2.41585
-115.232       2.72074e-05       2.41585
-114.532       2.23063e-05       2.41585
-113.832       2.00658e-05       2.41585
-113.132       1.93665e-05       2.41585
-112.432       1.88584e-05       2.41585
-111.732       1.78072e-05       2.41585
-111.032       1.71124e-05       2.41585
-110.332       1.68721e-05       2.41585
-109.632       1.66783e-05       2.41585
-108.932       1.64285e-05       2.41585
-108.232       1.6334e-05       2.41585
-107.532       1.63138e-05       2.41585
-106.832       1.62605e-05       2.41585
-106.132       1.62495e-05       2.41585
-105.432       1.62914e-05       2.41585
-104.732       1.63662e-05       2.41585
-104.032       1.64615e-05       2.41585
-103.332       1.65711e-05       2.41585
-102.632       1.66914e-05       2.41585
-101.932       1.68205e-05       2.41585
-101.232       1.69568e-05       2.41585
-100.532       1.70997e-05       2.41585
-99.832       1.72484e-05       2.41585
-99.132       1.74025e-05       2.41585
-98.432       1.75618e-05       2.41585
-97.732       1.77261e-05       2.41585
-97.032       1.78953e-05       2.41585
-96.332       1.80696e-05       2.41585
-95.632       1.82489e-05       2.41585
-94.932       1.84334e-05       2.41585
-94.232       1.86235e-05       2.41585
-93.532       1.88195e-05       2.41585
-92.832       1.90219e-05       2.41585
-92.132       1.92315e-05       2.41585
-91.432       1.94492e-05       2.41585
-90.732       1.96762e-05       2.41585
-90.032       1.99144e-05       2.41585
-89.332       2.01663e-05       2.41585
-88.632       2.04355e-05       2.41585
-87.932       2.07273e-05       2.41585
-87.232       2.10498e-05       2.41585
-86.532       2.1416e-05       2.41585
-85.832       2.18475e-05       2.41585
-85.132       2.23821e-05       2.41585
-84.432       2.30909e-05       2.41585
-83.732       2.41166e-05       2.41585
-83.032       2.57684e-05       2.41585
-82.332       2.87325e-05       2.41585
-81.632       3.41235e-05       2.41585
-80.932       3.98881e-05       2.41585
-80.232       3.72935e-05       2.41585
-79.532       3.16494e-05       2.41585
-78.832       2.85642e-05       2.41585
-78.712       2.82531e-05       2.41585
-78.592       2.79902e-05       2.41585
-78.472       2.77705e-05       2.41585
-78.352       2.75902e-05       2.41585
-78.232       2.74461e-05       2.41585
-78.112       2.73354e-05       2.41585
-77.992       2.72561e-05       2.41585
-77.872       2.72067e-05       2.41585
-77.752       2.71863e-05       2.41585
-77.632       2.71941e-05       2.41585
-77.512       2.72298e-05       2.41585
-77.392       2.72933e-05       2.41585
-77.272       2.73842e-05       2.41585
-77.152       2.75019e-05       2.41585
-77.032       2.76451e-05       2.41585
-76.912       2.78108e-05       2.41585
-76.792       2.79943e-05       2.41585
-76.672       2.81878e-05       2.41585
-76.552       2.83804e-05       2.41585
-76.432       2.85583e-05       2.41585
-76.312       2.87057e-05       2.41585
-76.192       2.8807e-05       2.41585
-76.072       2.88502e-05       2.41585
-75.952       2.88298e-05       2.41585
-75.832       2.87478e-05       2.41585
-75.712       2.86136e-05       2.41585
-75.592       2.84409e-05       2.41585
-75.472       2.82451e-05       2.41585
-75.352       2.80404e-05       2.41585
-75.232       2.7838e-05       2.41585
-75.112       2.7646e-05       2.41585
-74.992       2.74694e-05       2.41585
-74.872       2.73106e-05       2.41585
-74.752       2.71704e-05       2.41585
-74.632       2.70486e-05       2.41585
-74.512       2.6944e-05       2.41585
-74.392       2.68553e-05       2.41585
-74.272       2.67811e-05       2.41585
-74.152       2.67198e-05       2.41585
-74.032       2.667e-05       2.41585
-73.912       2.66304e-05       2.41585
-73.792       2.65999e-05       2.41585
-73.672       2.65774e-05       2.41585
-73.552       2.65621e-05       2.41585
-73.432       2.6553e-05       2.41585
-73.312       2.65495e-05       2.41585
-73.192       2.65511e-05       2.41585
-73.072       2.65571e-05       2.41585
-72.952       2.65671e-05       2.41585
-72.832       2.65807e-05       2.41585
-72.712       2.65975e-05       2.41585
-72.592       2.66173e-05       2.41585
-72.472       2.66397e-05       2.41585
-72.352       2.66646e-05       2.41585
-72.232       2.66916e-05       2.41585
-72.112       2.67207e-05       2.41585
-71.992       2.67517e-05       2.41585
-71.872       2.67843e-05       2.41585
-71.752       2.68186e-05       2.41585
-71.632       2.68543e-05       2.41585
-71.512       2.68914e-05       2.41585
-71.392       2.69297e-05       2.41585
-71.272       2.69693e-05       2.41585
-71.152       2.70099e-05       2.41585
-71.032       2.70516e-05       2.41585
-70.912       2.70943e-05       2.41585
-70.792       2.71379e-05       2.41585
-70.672       2.71824e-05       2.41585
-70.552       2.72277e-05       2.41585
-70.432       2.72738e-05       2.41585
-70.312       2.73207e-05       2.41585
-70.192       2.73683e-05       2.41585
-70.072       2.74165e-05       2.41585
-69.952       2.74654e-05       2.41585
-69.832       2.7515e-05       2.41585
-69.712       2.75651e-05       2.41585
-69.592       2.76159e-05       2.41585
-69.472       2.76672e-05       2.41585
-69.352       2.7719e-05       2.41585
-69.232       2.77714e-05       2.41585
-69.112       2.78243e-05       2.41585
-68.992       2.78777e-05       2.41585
-68.872       2.79316e-05       2.41585
-68.752       2.79859e-05       2.41585
-68.632       2.80407e-05       2.41585
-68.512       2.80959e-05       2.41585
-68.392       2.81516e-05       2.41585
-68.272       2.82077e-05       2.41585
-68.152       2.82642e-05       2.41585
-68.032       2.83212e-05       2.41585
-67.912       2.83785e-05       2.41585
-67.792       2.84363e-05       2.41585
-67.672       2.84944e-05       2.41585
-67.552       2.85529e-05       2.41585
-67.432       2.86118e-05       2.41585
-67.312       2.86711e-05       2.41585
-67.192       2.87307e-05       2.41585
-67.072       2.87907e-05       2.41585
-66.952       2.88511e-05       2.41585
-66.832       2.89118e-05       2.41585
-66.712       2.89728e-05       2.41585
-66.592       2.90343e-05       2.41585
-66.472       2.9096e-05       2.41585
-66.352       2.91582e-05       2.41585
-66.232       2.92206e-05       2.41585
-66.112       2.92834e-05       2.41585
-65.992       2.93466e-05       2.41585
-65.872       2.941e-05       2.41585
-65.752       2.94738e-05       2.41585
-65.632       2.9538e-05       2.41585
-65.512       2.96025e-05       2.41585
-65.392       2.96673e-05       2.41585
-65.272       2.97324e-05       2.41585
-65.152       2.97979e-05       2.41585
-65.032       2.98636e-05       2.41585
-64.912       2.99298e-05       2.41585
-64.792       2.99962e-05       2.41585
-64.672       3.0063e-05       2.41585
-64.552       3.01301e-05       2.41585
-64.432       3.01975e-05       2.41585
-64.312       3.02653e-05       2.41585
-64.192       3.03333e-05       2.41585
-64.072       3.04017e-05       2.41585
-63.952       3.04705e-05       2.41585
-63.832       3.05395e-05       2.41585
-63.712       3.06089e-05       2.41585
-63.592       3.06786e-05       2.41585
-63.472       3.07486e-05       2.41585
-63.352       3.0819e-05       2.41585
-63.232       3.08897e-05       2.41585
-63.112       3.09607e-05       2.41585
-62.992       3.10321e-05       2.41585
-62.872       3.11038e-05       2.41585
-62.752       3.11758e-05       2.41585
-62.632       3.12481e-05       2.41585
-62.512       3.13208e-05       2.41585
-62.392       3.13938e-05       2.41585
-62.272       3.14672e-05       2.41585
-62.152       3.15409e-05       2.41585
-62.032       3.16149e-05       2.41585
-61.912       3.16892e-05       2.41585
-61.792       3.1764e-05       2.41585
-61.672       3.1839e-05       2.41585
-61.552       3.19144e-05       2.41585
-61.432       3.19901e-05       2.41585
-61.312       3.20662e-05       2.41585
-61.192       3.21426e-05       2.41585
-61.072       3.22194e-05       2.41585
-60.952       3.22966e-05       2.41585
-60.832       3.2374e-05       2.41585
-60.712       3.24519e-05       2.41585
-60.592       3.25301e-05       2.41585
-60.472       3.26086e-05       2.41585
-60.352       3.26876e-05       2.41585
-60.232       3.27668e-05       2.41585
-60.112       3.28465e-05       2.41585
-59.992       3.29265e-05       2.41585
-59.872       3.30069e-05       2.41585
-59.752       3.30876e-05       2.41585
-59.632       3.31687e-05       2.41585
-59.512       3.32502e-05       2.41585
-59.392       3.33321e-05       2.41585
-59.272       3.34144e-05       2.41585
-59.152       3.3497e-05       2.41585
-59.032       3.358e-05       2.41585
-58.912       3.36634e-05       2.41585
-58.792       3.37472e-05       2.41585
-58.672       3.38314e-05       2.41585
-58.552       3.3916e-05       2.41585
-58.432       3.4001e-05       2.41585
-58.312       3.40864e-05       2.41585
-58.192       3.41721e-05       2.41585
-58.072       3.42583e-05       2.41585
-57.952       3.43449e-05       2.41585
-57.832       3.44319e-05       2.41585
-57.712       3.45194e-05       2.41585
-57.592       3.46072e-05       2.41585
-57.472       3.46954e-05       2.41585
-57.352       3.47841e-05       2.41585
-57.232       3.48732e-05       2.41585
-57.112       3.49628e-05       2.41585
-56.992       3.50527e-05       2.41585
-56.872       3.51431e-05       2.41585
-56.752       3.5234e-05       2.41585
-56.632       3.53252e-05       2.41585
-56.512       3.5417e-05       2.41585
-56.392       3.55091e-05       2.41585
-56.272       3.56018e-05       2.41585
-56.152       3.56948e-05       2.41585
-56.032       3.57884e-05       2.41585
-55.912       3.58824e-05       2.41585
-55.792       3.59769e-05       2.41585
-55.672       3.60718e-05       2.41585
-55.552       3.61672e-05       2.41585
-55.432       3.62631e-05       2.41585
-55.312       3.63595e-05       2.41585
-55.192       3.64564e-05       2.41585
-55.072       3.65537e-05       2.41585
-54.952       3.66516e-05       2.41585
-54.832       3.67499e-05       2.41585
-54.712       3.68488e-05       2.41585
-54.592       3.69482e-05       2.41585
-54.472       3.7048e-05       2.41585
-54.352       3.71484e-05       2.41585
-54.232       3.72493e-05       2.41585
-54.112       3.73508e-05       2.41585
-53.992       3.74528e-05       2.41585
-53.872       3.75553e-05       2.41585
-53.752       3.76583e-05       2.41585
-53.632       3.77619e-05       2.41585
-53.512       3.78661e-05       2.41585
-53.392       3.79708e-05       2.41585
-53.272       3.80761e-05       2.41585
-53.152       3.81819e-05       2.41585
-53.032       3.82883e-05       2.41585
-52.912       3.83953e-05       2.41585
-52.792       3.85029e-05       2.41585
-52.672       3.86111e-05       2.41585
-52.552       3.87198e-05       2.41585
-52.432       3.88292e-05       2.41585
-52.312       3.89392e-05       2.41585
-52.192       3.90497e-05       2.41585
-52.072       3.9161e-05       2.41585
-52.072       0       0


-49.7967       0       0
-49.7967       4.13964e-05       2.41585
-49.6767       4.15215e-05       2.41585
-49.5567       4.16474e-05       2.41585
-49.4367       4.17741e-05       2.41585
-49.3167       4.19017e-05       2.41585
-49.1967       4.203e-05       2.41585
-49.0767       4.21592e-05       2.41585
-48.9567       4.22891e-05       2.41585
-48.8367       4.242e-05       2.41585
-48.7167       4.25517e-05       2.41585
-48.5967       4.26843e-05       2.41585
-48.4767       4.28177e-05       2.41585
-48.3567       4.29521e-05       2.41585
-48.2367       4.30873e-05       2.41585
-48.1167       4.32235e-05       2.41585
-47.9967       4.33605e-05       2.41585
-47.8767       4.34986e-05       2.41585
-47.7567       4.36376e-05       2.41585
-47.6367       4.37775e-05       2.41585
-47.5167       4.39185e-05       2.41585
-47.3967       4.40604e-05       2.41585
-47.2767       4.42033e-05       2.41585
-47.1567       4.43473e-05       2.41585
-47.0367       4.44923e-05       2.41585
-46.9167       4.46384e-05       2.41585
-46.7967       4.47855e-05       2.41585
-46.6767       4.49337e-05       2.41585
-46.5567       4.50831e-05       2.41585
-46.4367       4.52335e-05       2.41585
-46.3167       4.53851e-05       2.41585
-46.1967       4.55378e-05       2.41585
-46.0767       4.56917e-05       2.41585
-45.9567       4.58469e-05       2.41585
-45.8367       4.60032e-05       2.41585
-45.7167       4.61607e-05       2.41585
-45.5967       4.63195e-05       2.41585
-45.4767       4.64796e-05       2.41585
-45.3567       4.6641e-05       2.41585
-45.2367       4.68037e-05       2.41585
-45.1167       4.69677e-05       2.41585
-44.9967       4.71331e-05       2.41585
-44.8767       4.72998e-05       2.41585
-44.7567       4.7468e-05       2.41585
-44.6367       4.76376e-05       2.41585
-44.5167       4.78087e-05       2.41585
-44.3967       4.79813e-05       2.41585
-44.2767       4.81553e-05       2.41585
-44.1567       4.83309e-05       2.41585
-44.0367       4.85081e-05       2.41585
-43.9167       4.86869e-05       2.41585
-43.7967       4.88673e-05       2.41585
-43.6767       4.90494e-05       2.41585
-43.5567       4.92332e-05       2.41585
-43.4367       4.94187e-05       2.41585
-43.3167       4.96059e-05       2.41585
-43.1967       4.9795e-05       2.41585
-43.0767       4.99859e-05       2.41585
-42.9567       5.01786e-05       2.41585
-42.8367       5.03733e-05       2.41585
-42.7167       5.05699e-05       2.41585
-42.5967       5.07685e-05       2.41585
-42.4767       5.09692e-05       2.41585
-42.3567       5.11719e-05       2.41585
-42.2367       5.13767e-05       2.41585
-42.1167       5.15838e-05       2.41585
-41.9967       5.1793e-05       2.41585
-41.8767       5.20045e-05       2.41585
-41.7567       5.22183e-05       2.41585
-41.6367       5.24345e-05       2.41585
-41.5167       5.26531e-05       2.41585
-41.3967       5.28742e-05       2.41585
-41.2767       5.30978e-05       2.41585
-41.1567       5.33241e-05       2.41585
-41.0367       5.3553e-05       2.41585
-40.9167       5.37846e-05       2.41585
-40.7967       5.40191e-05       2.41585
-40.6767       5.42564e-05       2.41585
-40.5567       5.44967e-05       2.41585
-40.4367       5.47399e-05       2.41585
-40.3167       5.49863e-05       2.41585
-40.1967       5.52359e-05       2.41585
-40.0767       5.54887e-05       2.41585
-39.9567       5.57449e-05       2.41585
-39.8367       5.60045e-05       2.41585
-39.7167       5.62677e-05       2.41585
-39.5967       5.65345e-05       2.41585
-39.4767       5.6805e-05       2.41585
-39.3567       5.70794e-05       2.41585
-39.2367       5.73578e-05       2.41585
-39.1167       5.76402e-05       2.41585
-38.9967       5.79268e-05       2.41585
-38.8767       5.82178e-05       2.41585
-38.7567       5.85131e-05       2.41585
-38.6367       5.88131e-05       2.41585
-38.5167       5.91178e-05       2.41585
-38.3967       5.94274e-05       2.41585
-38.2767       5.97419e-05       2.41585
-38.1567       6.00617e-05       2.41585
-38.0367       6.03869e-05       2.41585
-37.9167       6.07176e-05       2.41585
-37.7967       6.1054e-05       2.41585
-37.6767       6.13963e-05       2.41585
-37.5567       6.17447e-05       2.41585
-37.4367       6.20994e-05       2.41585
-37.3167       6.24607e-05       2.41585
-37.1967       6.28288e-05       2.41585
-37.0767       6.32039e-05       2.41585
-36.9567       6.35862e-05       2.41585
-36.8367       6.39761e-05       2.41585
-36.7167       6.43738e-05       2.41585
-36.5967       6.47797e-05       2.41585
-36.4767       6.51939e-05       2.41585
-36.3567       6.56169e-05       2.41585
-36.2367       6.6049e-05       2.41585
-36.1167       6.64905e-05       2.41585
-35.9967       6.69419e-05       2.41585
-35.8767       6.74035e-05       2.41585
-35.7567       6.78758e-05       2.41585
-35.6367       6.83592e-05       2.41585
-35.5167       6.88541e-05       2.41585
-35.3967       6.93611e-05       2.41585
-35.2767       6.98806e-05       2.41585
-35.1567       7.04134e-05       2.41585
-35.0367       7.09598e-05       2.41585
-34.9167       7.15206e-05       2.41585
-34.7967       7.20964e-05       2.41585
-34.6767       7.26879e-05       2.41585
-34.5567       7.32959e-05       2.41585
-34.4367       7.39211e-05       2.41585
-34.3167       7.45644e-05       2.41585
-34.1967       7.52266e-05       2.41585
-34.0767       7.59088e-05       2.41585
-33.9567       7.66119e-05       2.41585
-33.8367       7.73369e-05       2.41585
-33.7167       7.80852e-05       2.41585
-33.5967       7.88577e-05       2.41585
-33.4767       7.9656e-05       2.41585
-33.3567       8.04813e-05       2.41585
-33.2367       8.13353e-05       2.41585
-33.1167       8.22194e-05       2.41585
-32.9967       8.31354e-05       2.41585
-32.8767       8.40852e-05       2.41585
-32.7567       8.50707e-05       2.41585
-32.6367       8.60942e-05       2.41585
-32.5167       8.71578e-05       2.41585
-32.3967       8.82642e-05       2.41585
-32.2767       8.94159e-05       2.41585
-32.1567       9.06158e-05       2.41585
-32.0367       9.18672e-05       2.41585
-31.9167       9.31734e-05       2.41585
-31.7967       9.45381e-05       2.41585
-31.6767       9.59653e-05       2.41585
-31.5567       9.74594e-05       2.41585
-31.4367       9.9025e-05       2.41585
-31.3167       0.000100667       2.41585
-31.1967       0.000102392       2.41585
-31.0767       0.000104205       2.41585
-30.9567       0.000106114       2.41585
-30.8367       0.000108125       2.41585
-30.7167       0.000110248       2.41585
-30.5967       0.000112489       2.41585
-30.4767       0.000114861       2.41585
-30.3567       0.000117373       2.41585
-30.2367       0.000120037       2.41585
-30.1167       0.000122868       2.41585
-29.9967       0.000125879       2.41585
-29.8767       0.000129087       2.41585
-29.7567       0.00013251       2.41585
-29.6367       0.000136169       2.41585
-29.5167       0.000140087       2.41585
-29.3967       0.000144289       2.41585
-29.2767       0.000148805       2.41585
-29.1567       0.000153665       2.41585
-29.0367       0.000158908       2.41585
-28.9167       0.000164575       2.41585
-28.7967       0.000170711       2.41585
-28.6767       0.000177371       2.41585
-28.5567       0.000184615       2.41585
-28.4367       0.000192513       2.41585
-28.3167       0.000201142       2.41585
-28.1967       0.000210595       2.41585
-28.0767       0.000220974       2.41585
-27.9567       0.0002324       2.41585
-27.8367       0.000245009       2.41585
-27.7167       0.000258961       2.41585
-27.5967       0.000274438       2.41585
-27.4767       0.000291649       2.41585
-27.3567       0.000310837       2.41585
-27.2367       0.000332278       2.41585
-27.1167       0.000356288       2.41585
-26.9967       0.000383222       2.41585
-26.8767       0.000413478       2.41585
-26.7567       0.00044749       2.41585
-26.6367       0.000485715       2.41585
-26.5167       0.000528616       2.41585
-26.3967       0.000576616       2.41585
-26.2767       0.000630035       2.41585
-26.1567       0.000688987       2.41585
-26.0367       0.000753235       2.41585
-25.9167       0.000821998       2.41585
-25.7967       0.000893729       2.41585
-25.6767       0.000965903       2.41585
-25.5567       0.00103491       2.41585
-25.4367       0.00109618       2.41585
-25.3167       0.00114465       2.41585
-25.1967       0.00117559       2.41585
-25.0767       0.00118564       2.41585
-24.9567       0.00117367       2.41585
-24.8367       0.0011411       2.41585
-24.7167       0.00109149       2.41585
-24.5967       0.00102965       2.41585
-24.4767       0.000960641       2.41585
-24.3567       0.000888928       2.41585
-24.2367       0.000818001       2.41585
-24.1167       0.000750265       2.41585
-23.9967       0.000687168       2.41585
-23.8767       0.000629417       2.41585
-23.7567       0.000577202       2.41585
-23.6367       0.000530377       2.41585
-23.5167       0.000488608       2.41585
