#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 1.39479 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-265.732       8.08216e-06       1.39479
-265.032       8.13737e-06       1.39479
-264.332       8.1932e-06       1.39479
-263.632       8.24969e-06       1.39479
-262.932       8.30683e-06       1.39479
-262.232       8.36465e-06       1.39479
-261.532       8.42316e-06       1.39479
-260.832       8.48238e-06       1.39479
-260.132       8.54232e-06       1.39479
-259.432       8.603e-06       1.39479
-258.732       8.66443e-06       1.39479
-258.032       8.72664e-06       1.39479
-257.332       8.78965e-06       1.39479
-256.632       8.85348e-06       1.39479
-255.932       8.91815e-06       1.39479
-255.232       8.98369e-06       1.39479
-254.532       9.05012e-06       1.39479
-253.832       9.11746e-06       1.39479
-253.132       9.18576e-06       1.39479
-252.432       9.25504e-06       1.39479
-251.732       9.32534e-06       1.39479
-251.032       9.39669e-06       1.39479
-250.332       9.46914e-06       1.39479
-249.632       9.54274e-06       1.39479
-248.932       9.61753e-06       1.39479
-248.232       9.69357e-06       1.39479
-247.532       9.77093e-06       1.39479
-246.832       9.84967e-06       1.39479
-246.132       9.92988e-06       1.39479
-245.432       1.00116e-05       1.39479
-244.732       1.00951e-05       1.39479
-244.032       1.01803e-05       1.39479
-243.332       1.02674e-05       1.39479
-242.632       1.03566e-05       1.39479
-241.932       1.04481e-05       1.39479
-241.232       1.05422e-05       1.39479
-240.532       1.06391e-05       1.39479
-239.832       1.07392e-05       1.39479
-239.132       1.08429e-05       1.39479
-238.432       1.09509e-05       1.39479
-237.732       1.10641e-05       1.39479
-237.032       1.11834e-05       1.39479
-236.332       1.13106e-05       1.39479
-235.632       1.14478e-05       1.39479
-234.932       1.15988e-05       1.39479
-234.232       1.17691e-05       1.39479
-233.532       1.19688e-05       1.39479
-232.832       1.22164e-05       1.39479
-232.132       1.25493e-05       1.39479
-231.432       1.30486e-05       1.39479
-230.732       1.38852e-05       1.39479
-230.032       1.52093e-05       1.39479
-229.332       1.60072e-05       1.39479
-228.632       1.52966e-05       1.39479
-227.932       1.47381e-05       1.39479
-227.232       1.47976e-05       1.39479
-226.532       1.53172e-05       1.39479
-225.832       1.58353e-05       1.39479
-225.132       1.62749e-05       1.39479
-224.432       1.73082e-05       1.39479
-223.732       1.94452e-05       1.39479
-223.032       2.33326e-05       1.39479
-222.332       2.79582e-05       1.39479
-221.632       3.15718e-05       1.39479
-220.932       3.70283e-05       1.39479
-220.232       3.58803e-05       1.39479
-219.532       2.84728e-05       1.39479
-218.832       2.4103e-05       1.39479
-218.132       2.26845e-05       1.39479
-217.432       2.25557e-05       1.39479
-216.732       2.35658e-05       1.39479
-216.032       2.48001e-05       1.39479
-215.332       2.71298e-05       1.39479
-214.632       3.32953e-05       1.39479
-213.932       4.34032e-05       1.39479
-213.232       4.98715e-05       1.39479
-212.532       4.72525e-05       1.39479
-211.832       3.59693e-05       1.39479
-211.132       2.75505e-05       1.39479
-210.432       2.32556e-05       1.39479
-209.732       2.11093e-05       1.39479
-209.032       2.00948e-05       1.39479
-208.332       1.96373e-05       1.39479
-207.632       1.90975e-05       1.39479
-206.932       1.86592e-05       1.39479
-206.232       1.85118e-05       1.39479
-205.532       1.86174e-05       1.39479
-204.832       1.89925e-05       1.39479
-204.132       1.95991e-05       1.39479
-203.432       1.99144e-05       1.39479
-202.732       2.005e-05       1.39479
-202.032       2.06854e-05       1.39479
-201.332       2.21957e-05       1.39479
-200.632       2.50195e-05       1.39479
-199.932       2.74554e-05       1.39479
-199.232       2.56629e-05       1.39479
-198.532       2.32106e-05       1.39479
-197.832       2.2062e-05       1.39479
-197.132       2.17341e-05       1.39479
-196.432       2.16753e-05       1.39479
-195.732       2.17068e-05       1.39479
-195.032       2.1928e-05       1.39479
-194.332       2.23238e-05       1.39479
-193.632       2.28824e-05       1.39479
-192.932       2.36358e-05       1.39479
-192.232       2.46771e-05       1.39479
-191.532       2.62151e-05       1.39479
-190.832       2.86328e-05       1.39479
-190.132       3.19147e-05       1.39479
-189.432       3.46875e-05       1.39479
-188.732       3.6935e-05       1.39479
-188.032       3.9386e-05       1.39479
-187.332       4.12629e-05       1.39479
-186.632       4.19132e-05       1.39479
-185.932       4.55621e-05       1.39479
-185.232       5.45637e-05       1.39479
-184.532       7.10444e-05       1.39479
-183.832       8.91363e-05       1.39479
-183.132       0.000102968       1.39479
-182.432       0.000123197       1.39479
-181.732       0.000147754       1.39479
-181.032       0.000174765       1.39479
-180.332       0.000178134       1.39479
-179.632       0.000144934       1.39479
-178.932       0.000132874       1.39479
-178.232       0.000143275       1.39479
-177.532       0.000124928       1.39479
-176.832       9.11656e-05       1.39479
-176.132       7.08836e-05       1.39479
-175.432       6.19926e-05       1.39479
-174.732       5.96281e-05       1.39479
-174.032       5.94395e-05       1.39479
-173.332       5.8676e-05       1.39479
-172.632       6.03725e-05       1.39479
-171.932       5.75296e-05       1.39479
-171.232       5.14042e-05       1.39479
-170.532       4.87971e-05       1.39479
-169.832       5.00666e-05       1.39479
-169.132       5.52738e-05       1.39479
-168.432       6.38712e-05       1.39479
-167.732       7.51992e-05       1.39479
-167.032       8.08605e-05       1.39479
-166.332       7.15642e-05       1.39479
-165.632       6.48229e-05       1.39479
-164.932       6.52366e-05       1.39479
-164.232       7.0327e-05       1.39479
-163.532       7.92352e-05       1.39479
-162.832       9.76189e-05       1.39479
-162.132       0.0001353       1.39479
-161.432       0.000207708       1.39479
-160.732       0.000288733       1.39479
-160.032       0.0002564       1.39479
-159.332       0.000181951       1.39479
-158.632       0.00014842       1.39479
-157.932       0.000139697       1.39479
-157.232       0.000136775       1.39479
-156.532       0.000144335       1.39479
-155.832       0.000152707       1.39479
-155.132       0.000127807       1.39479
-154.432       0.000101921       1.39479
-153.732       9.17637e-05       1.39479
-153.032       9.18038e-05       1.39479
-152.332       9.91478e-05       1.39479
-151.632       0.000118599       1.39479
-150.932       0.000142799       1.39479
-150.232       0.000143199       1.39479
-149.532       0.000135403       1.39479
-148.832       0.0001278       1.39479
-148.132       0.000112607       1.39479
-147.432       9.7582e-05       1.39479
-146.732       9.29869e-05       1.39479
-146.032       9.81753e-05       1.39479
-145.332       0.000114577       1.39479
-144.632       0.000142798       1.39479
-143.932       0.000167679       1.39479
-143.232       0.000169036       1.39479
-142.532       0.000166971       1.39479
-141.832       0.000197867       1.39479
-141.132       0.000279008       1.39479
-140.432       0.000370916       1.39479
-139.732       0.000319949       1.39479
-139.032       0.000216263       1.39479
-138.332       0.000156567       1.39479
-137.632       0.000127665       1.39479
-136.932       0.000113934       1.39479
-136.232       0.000108164       1.39479
-135.532       0.000107319       1.39479
-134.832       0.000110313       1.39479
-134.132       0.000117253       1.39479
-133.432       0.000129474       1.39479
-132.732       0.000150417       1.39479
-132.032       0.000188041       1.39479
-131.332       0.000258422       1.39479
-130.632       0.000363842       1.39479
-129.932       0.000388666       1.39479
-129.232       0.000313381       1.39479
-128.532       0.000271918       1.39479
-127.832       0.000279979       1.39479
-127.132       0.000335657       1.39479
-126.432       0.000458939       1.39479
-125.732       0.000658008       1.39479
-125.032       0.000805929       1.39479
-124.332       0.000837559       1.39479
-123.632       0.000866344       1.39479
-122.932       0.00101561       1.39479
-122.232       0.00129225       1.39479
-121.532       0.00124257       1.39479
-120.832       0.000942347       1.39479
-120.132       0.000727607       1.39479
-119.432       0.000641851       1.39479
-118.732       0.000622055       1.39479
-118.032       0.000695556       1.39479
-117.332       0.000797521       1.39479
-116.632       0.000748472       1.39479
-115.932       0.000653088       1.39479
-115.232       0.0005717       1.39479
-114.532       0.000513854       1.39479
-113.832       0.000497546       1.39479
-113.132       0.000524162       1.39479
-112.432       0.000573508       1.39479
-111.732       0.000625693       1.39479
-111.032       0.000725226       1.39479
-110.332       0.000815829       1.39479
-109.632       0.000819956       1.39479
-108.932       0.000649118       1.39479
-108.232       0.00053412       1.39479
-107.532       0.000525476       1.39479
-106.832       0.000616854       1.39479
-106.132       0.000852829       1.39479
-105.432       0.00133577       1.39479
-104.732       0.00190674       1.39479
-104.032       0.00168686       1.39479
-103.332       0.00110316       1.39479
-102.632       0.000785134       1.39479
-101.932       0.000696458       1.39479
-101.232       0.000761953       1.39479
-100.532       0.000775835       1.39479
-99.832       0.000589438       1.39479
-99.132       0.000432527       1.39479
-98.432       0.000348515       1.39479
-97.732       0.00030436       1.39479
-97.032       0.000280407       1.39479
-96.332       0.000267598       1.39479
-95.632       0.000261624       1.39479
-94.932       0.000260304       1.39479
-94.232       0.000262495       1.39479
-93.532       0.000267614       1.39479
-92.832       0.000275426       1.39479
-92.132       0.000285945       1.39479
-91.432       0.000299421       1.39479
-90.732       0.00031637       1.39479
-90.032       0.000337678       1.39479
-89.332       0.000364843       1.39479
-88.632       0.000400458       1.39479
-87.932       0.00044917       1.39479
-87.232       0.00051779       1.39479
-86.532       0.000607505       1.39479
-85.832       0.00073044       1.39479
-85.132       0.000944751       1.39479
-84.432       0.0013141       1.39479
-83.732       0.00172634       1.39479
-83.032       0.00194818       1.39479
-82.332       0.00243541       1.39479
-81.632       0.0035475       1.39479
-80.932       0.0042306       1.39479
-80.232       0.00326893       1.39479
-79.532       0.00239981       1.39479
-78.832       0.00210396       1.39479
-78.712       0.00208283       1.39479
-78.592       0.00206173       1.39479
-78.472       0.00203754       1.39479
-78.352       0.0020081       1.39479
-78.232       0.00197251       1.39479
-78.112       0.00193119       1.39479
-77.992       0.00188567       1.39479
-77.872       0.00183818       1.39479
-77.752       0.00179124       1.39479
-77.632       0.00174722       1.39479
-77.512       0.00170816       1.39479
-77.392       0.00167562       1.39479
-77.272       0.00165071       1.39479
-77.152       0.00163416       1.39479
-77.032       0.00162639       1.39479
-76.912       0.00162757       1.39479
-76.792       0.00163767       1.39479
-76.672       0.00165645       1.39479
-76.552       0.00168333       1.39479
-76.432       0.00171734       1.39479
-76.312       0.00175689       1.39479
-76.192       0.00179965       1.39479
-76.072       0.00184248       1.39479
-75.952       0.0018815       1.39479
-75.832       0.0019125       1.39479
-75.712       0.00193157       1.39479
-75.592       0.00193597       1.39479
-75.472       0.00192474       1.39479
-75.352       0.00189895       1.39479
-75.232       0.00186137       1.39479
-75.112       0.00181575       1.39479
-74.992       0.001766       1.39479
-74.872       0.0017156       1.39479
-74.752       0.00166723       1.39479
-74.632       0.00162272       1.39479
-74.512       0.00158318       1.39479
-74.392       0.00154914       1.39479
-74.272       0.00152072       1.39479
-74.152       0.00149782       1.39479
-74.032       0.00148018       1.39479
-73.912       0.00146746       1.39479
-73.792       0.00145934       1.39479
-73.672       0.00145548       1.39479
-73.552       0.00145558       1.39479
-73.432       0.00145938       1.39479
-73.312       0.00146667       1.39479
-73.192       0.00147725       1.39479
-73.072       0.00149099       1.39479
-72.952       0.00150779       1.39479
-72.832       0.00152756       1.39479
-72.712       0.00155028       1.39479
-72.592       0.00157594       1.39479
-72.472       0.00160455       1.39479
-72.352       0.00163617       1.39479
-72.232       0.00167089       1.39479
-72.112       0.0017088       1.39479
-71.992       0.00175005       1.39479
-71.872       0.0017948       1.39479
-71.752       0.00184326       1.39479
-71.632       0.00189566       1.39479
-71.512       0.00195226       1.39479
-71.392       0.00201337       1.39479
-71.272       0.00207934       1.39479
-71.152       0.00215053       1.39479
-71.032       0.00222735       1.39479
-70.912       0.00231022       1.39479
-70.792       0.00239958       1.39479
-70.672       0.00249582       1.39479
-70.552       0.00259929       1.39479
-70.432       0.00271021       1.39479
-70.312       0.00282864       1.39479
-70.192       0.0029544       1.39479
-70.072       0.00308708       1.39479
-69.952       0.00322612       1.39479
-69.832       0.00337091       1.39479
-69.712       0.00352114       1.39479
-69.592       0.00367704       1.39479
-69.472       0.00383967       1.39479
-69.352       0.00401096       1.39479
-69.232       0.0041936       1.39479
-69.112       0.00439084       1.39479
-68.992       0.00460615       1.39479
-68.872       0.00484315       1.39479
-68.752       0.00510547       1.39479
-68.632       0.00539687       1.39479
-68.512       0.00572128       1.39479
-68.392       0.006083       1.39479
-68.272       0.00648678       1.39479
-68.152       0.00693803       1.39479
-68.032       0.00744294       1.39479
-67.912       0.00800863       1.39479
-67.792       0.00864325       1.39479
-67.672       0.00935618       1.39479
-67.552       0.010158       1.39479
-67.432       0.0110608       1.39479
-67.312       0.0120777       1.39479
-67.192       0.0132229       1.39479
-67.072       0.0145111       1.39479
-66.952       0.0159565       1.39479
-66.832       0.0175709       1.39479
-66.712       0.0193611       1.39479
-66.592       0.021325       1.39479
-66.472       0.023446       1.39479
-66.352       0.0256863       1.39479
-66.232       0.0279794       1.39479
-66.112       0.0302255       1.39479
-65.992       0.0322913       1.39479
-65.872       0.0340196       1.39479
-65.752       0.0352517       1.39479
-65.632       0.0358582       1.39479
-65.512       0.0357703       1.39479
-65.392       0.0349986       1.39479
-65.272       0.0336297       1.39479
-65.152       0.0318038       1.39479
-65.032       0.029682       1.39479
-64.912       0.0274166       1.39479
-64.792       0.0251331       1.39479
-64.672       0.0229224       1.39479
-64.552       0.0208429       1.39479
-64.432       0.0189262       1.39479
-64.312       0.0171846       1.39479
-64.192       0.0156174       1.39479
-64.072       0.0142162       1.39479
-63.952       0.0129682       1.39479
-63.832       0.0118589       1.39479
-63.712       0.0108736       1.39479
-63.592       0.00999828       1.39479
-63.472       0.00921984       1.39479
-63.352       0.00852659       1.39479
-63.232       0.00790808       1.39479
-63.112       0.00735514       1.39479
-62.992       0.00685976       1.39479
-62.872       0.00641495       1.39479
-62.752       0.00601464       1.39479
-62.632       0.00565356       1.39479
-62.512       0.00532715       1.39479
-62.392       0.00503144       1.39479
-62.272       0.00476298       1.39479
-62.152       0.00451876       1.39479
-62.032       0.00429615       1.39479
-61.912       0.00409288       1.39479
-61.792       0.00390693       1.39479
-61.672       0.00373655       1.39479
-61.552       0.00358018       1.39479
-61.432       0.00343647       1.39479
-61.312       0.00330419       1.39479
-61.192       0.0031823       1.39479
-61.072       0.00306984       1.39479
-60.952       0.00296597       1.39479
-60.832       0.00286994       1.39479
-60.712       0.00278107       1.39479
-60.592       0.00269878       1.39479
-60.472       0.00262253       1.39479
-60.352       0.00255182       1.39479
-60.232       0.00248623       1.39479
-60.112       0.00242537       1.39479
-59.992       0.00236889       1.39479
-59.872       0.00231647       1.39479
-59.752       0.00226781       1.39479
-59.632       0.00222266       1.39479
-59.512       0.00218078       1.39479
-59.392       0.00214195       1.39479
-59.272       0.00210598       1.39479
-59.152       0.00207269       1.39479
-59.032       0.00204191       1.39479
-58.912       0.00201351       1.39479
-58.792       0.00198733       1.39479
-58.672       0.00196326       1.39479
-58.552       0.00194118       1.39479
-58.432       0.00192099       1.39479
-58.312       0.00190259       1.39479
-58.192       0.0018859       1.39479
-58.072       0.00187083       1.39479
-57.952       0.00185732       1.39479
-57.832       0.00184529       1.39479
-57.712       0.00183469       1.39479
-57.592       0.00182545       1.39479
-57.472       0.00181753       1.39479
-57.352       0.00181088       1.39479
-57.232       0.00180546       1.39479
-57.112       0.00180122       1.39479
-56.992       0.00179814       1.39479
-56.872       0.00179617       1.39479
-56.752       0.0017953       1.39479
-56.632       0.00179549       1.39479
-56.512       0.00179673       1.39479
-56.392       0.00179899       1.39479
-56.272       0.00180225       1.39479
-56.152       0.0018065       1.39479
-56.032       0.00181172       1.39479
-55.912       0.00181791       1.39479
-55.792       0.00182505       1.39479
-55.672       0.00183314       1.39479
-55.552       0.00184217       1.39479
-55.432       0.00185214       1.39479
-55.312       0.00186305       1.39479
-55.192       0.00187489       1.39479
-55.072       0.00188767       1.39479
-54.952       0.0019014       1.39479
-54.832       0.00191607       1.39479
-54.712       0.00193169       1.39479
-54.592       0.00194828       1.39479
-54.472       0.00196584       1.39479
-54.352       0.00198439       1.39479
-54.232       0.00200393       1.39479
-54.112       0.00202449       1.39479
-53.992       0.00204608       1.39479
-53.872       0.00206872       1.39479
-53.752       0.00209243       1.39479
-53.632       0.00211723       1.39479
-53.512       0.00214315       1.39479
-53.392       0.00217021       1.39479
-53.272       0.00219845       1.39479
-53.152       0.00222789       1.39479
-53.032       0.00225856       1.39479
-52.912       0.0022905       1.39479
-52.792       0.00232375       1.39479
-52.672       0.00235835       1.39479
-52.552       0.00239433       1.39479
-52.432       0.00243175       1.39479
-52.312       0.00247065       1.39479
-52.192       0.00251109       1.39479
-52.072       0.00255311       1.39479
-52.072       0       0


-49.7967       0       0
-49.7967       0.00375232       1.39479
-49.6767       0.00384437       1.39479
-49.5567       0.00394035       1.39479
-49.4367       0.00404049       1.39479
-49.3167       0.00414501       1.39479
-49.1967       0.00425414       1.39479
-49.0767       0.00436815       1.39479
-48.9567       0.0044873       1.39479
-48.8367       0.0046119       1.39479
-48.7167       0.00474227       1.39479
-48.5967       0.00487874       1.39479
-48.4767       0.00502168       1.39479
-48.3567       0.00517149       1.39479
-48.2367       0.00532861       1.39479
-48.1167       0.00549348       1.39479
-47.9967       0.00566661       1.39479
-47.8767       0.00584854       1.39479
-47.7567       0.00603985       1.39479
-47.6367       0.00624118       1.39479
-47.5167       0.00645321       1.39479
-47.3967       0.00667669       1.39479
-47.2767       0.00691244       1.39479
-47.1567       0.00716134       1.39479
-47.0367       0.00742436       1.39479
-46.9167       0.00770257       1.39479
-46.7967       0.00799711       1.39479
-46.6767       0.00830926       1.39479
-46.5567       0.0086404       1.39479
-46.4367       0.00899208       1.39479
-46.3167       0.00936598       1.39479
-46.1967       0.00976396       1.39479
-46.0767       0.0101881       1.39479
-45.9567       0.0106406       1.39479
-45.8367       0.0111241       1.39479
-45.7167       0.0116413       1.39479
-45.5967       0.0121954       1.39479
-45.4767       0.0127898       1.39479
-45.3567       0.0134285       1.39479
-45.2367       0.0141158       1.39479
-45.1167       0.0148567       1.39479
-44.9967       0.0156565       1.39479
-44.8767       0.0165215       1.39479
-44.7567       0.0174588       1.39479
-44.6367       0.0184762       1.39479
-44.5167       0.0195829       1.39479
-44.3967       0.020789       1.39479
-44.2767       0.0221061       1.39479
-44.1567       0.0235478       1.39479
-44.0367       0.0251292       1.39479
-43.9167       0.0268679       1.39479
-43.7967       0.0287839       1.39479
-43.6767       0.0309006       1.39479
-43.5567       0.0332444       1.39479
-43.4367       0.0358462       1.39479
-43.3167       0.0387414       1.39479
-43.1967       0.0419706       1.39479
-43.0767       0.0455807       1.39479
-42.9567       0.0496249       1.39479
-42.8367       0.0541639       1.39479
-42.7167       0.0592656       1.39479
-42.5967       0.0650048       1.39479
-42.4767       0.071462       1.39479
-42.3567       0.0787202       1.39479
-42.2367       0.0868592       1.39479
-42.1167       0.0959459       1.39479
-41.9967       0.106019       1.39479
-41.8767       0.117066       1.39479
-41.7567       0.128994       1.39479
-41.6367       0.141589       1.39479
-41.5167       0.154478       1.39479
-41.3967       0.167098       1.39479
-41.2767       0.178698       1.39479
-41.1567       0.188396       1.39479
-41.0367       0.195298       1.39479
-40.9167       0.198679       1.39479
-40.7967       0.198153       1.39479
-40.6767       0.193783       1.39479
-40.5567       0.186056       1.39479
-40.4367       0.175762       1.39479
-40.3167       0.163808       1.39479
-40.1967       0.151049       1.39479
-40.0767       0.13819       1.39479
-39.9567       0.125741       1.39479
-39.8367       0.11403       1.39479
-39.7167       0.103234       1.39479
-39.5967       0.0934224       1.39479
-39.4767       0.0845907       1.39479
-39.3567       0.0766909       1.39479
-39.2367       0.0696515       1.39479
-39.1167       0.0633912       1.39479
-38.9967       0.0578271       1.39479
-38.8767       0.05288       1.39479
-38.7567       0.0484769       1.39479
-38.6367       0.0445517       1.39479
-38.5167       0.0410458       1.39479
-38.3967       0.0379078       1.39479
-38.2767       0.0350924       1.39479
-38.1567       0.0325605       1.39479
-38.0367       0.030278       1.39479
-37.9167       0.0282152       1.39479
-37.7967       0.0263465       1.39479
-37.6767       0.0246496       1.39479
-37.5567       0.0231051       1.39479
-37.4367       0.021696       1.39479
-37.3167       0.0204077       1.39479
-37.1967       0.0192272       1.39479
-37.0767       0.0181433       1.39479
-36.9567       0.017146       1.39479
-36.8367       0.0162267       1.39479
-36.7167       0.0153777       1.39479
-36.5967       0.0145921       1.39479
-36.4767       0.013864       1.39479
-36.3567       0.0131881       1.39479
-36.2367       0.0125595       1.39479
-36.1167       0.0119741       1.39479
-35.9967       0.0114281       1.39479
-35.8767       0.010918       1.39479
-35.7567       0.0104409       1.39479
-35.6367       0.00999401       1.39479
-35.5167       0.00957488       1.39479
-35.3967       0.0091813       1.39479
-35.2767       0.00881126       1.39479
-35.1567       0.00846295       1.39479
-35.0367       0.00813472       1.39479
-34.9167       0.00782508       1.39479
-34.7967       0.00753267       1.39479
-34.6767       0.00725625       1.39479
-34.5567       0.00699468       1.39479
-34.4367       0.00674694       1.39479
-34.3167       0.00651207       1.39479
-34.1967       0.00628921       1.39479
-34.0767       0.00607756       1.39479
-33.9567       0.00587638       1.39479
-33.8367       0.00568501       1.39479
-33.7167       0.00550283       1.39479
-33.5967       0.00532925       1.39479
-33.4767       0.00516375       1.39479
-33.3567       0.00500584       1.39479
-33.2367       0.00485507       1.39479
-33.1167       0.00471101       1.39479
-32.9967       0.00457327       1.39479
-32.8767       0.0044415       1.39479
-32.7567       0.00431535       1.39479
-32.6367       0.00419451       1.39479
-32.5167       0.00407869       1.39479
-32.3967       0.00396762       1.39479
-32.2767       0.00386104       1.39479
-32.1567       0.00375871       1.39479
-32.0367       0.00366042       1.39479
-31.9167       0.00356595       1.39479
-31.7967       0.0034751       1.39479
-31.6767       0.00338771       1.39479
-31.5567       0.00330359       1.39479
-31.4367       0.00322258       1.39479
-31.3167       0.00314453       1.39479
-31.1967       0.00306931       1.39479
-31.0767       0.00299677       1.39479
-30.9567       0.00292679       1.39479
-30.8367       0.00285926       1.39479
-30.7167       0.00279405       1.39479
-30.5967       0.00273107       1.39479
-30.4767       0.00267022       1.39479
-30.3567       0.00261139       1.39479
-30.2367       0.0025545       1.39479
-30.1167       0.00249948       1.39479
-29.9967       0.00244623       1.39479
-29.8767       0.00239468       1.39479
-29.7567       0.00234476       1.39479
-29.6367       0.00229641       1.39479
-29.5167       0.00224955       1.39479
-29.3967       0.00220413       1.39479
-29.2767       0.00216009       1.39479
-29.1567       0.00211737       1.39479
-29.0367       0.00207592       1.39479
-28.9167       0.0020357       1.39479
-28.7967       0.00199665       1.39479
-28.6767       0.00195873       1.39479
-28.5567       0.00192189       1.39479
-28.4367       0.0018861       1.39479
-28.3167       0.00185132       1.39479
-28.1967       0.0018175       1.39479
-28.0767       0.00178462       1.39479
-27.9567       0.00175263       1.39479
-27.8367       0.00172152       1.39479
-27.7167       0.00169124       1.39479
-27.5967       0.00166176       1.39479
-27.4767       0.00163307       1.39479
-27.3567       0.00160512       1.39479
-27.2367       0.0015779       1.39479
-27.1167       0.00155138       1.39479
-26.9967       0.00152553       1.39479
-26.8767       0.00150034       1.39479
-26.7567       0.00147578       1.39479
-26.6367       0.00145184       1.39479
-26.5167       0.00142848       1.39479
-26.3967       0.00140569       1.39479
-26.2767       0.00138346       1.39479
-26.1567       0.00136177       1.39479
-26.0367       0.00134059       1.39479
-25.9167       0.00131991       1.39479
-25.7967       0.00129972       1.39479
-25.6767       0.00128001       1.39479
-25.5567       0.00126075       1.39479
-25.4367       0.00124193       1.39479
-25.3167       0.00122354       1.39479
-25.1967       0.00120557       1.39479
-25.0767       0.001188       1.39479
-24.9567       0.00117083       1.39479
-24.8367       0.00115403       1.39479
-24.7167       0.00113761       1.39479
-24.5967       0.00112154       1.39479
-24.4767       0.00110582       1.39479
-24.3567       0.00109044       1.39479
-24.2367       0.0010754       1.39479
-24.1167       0.00106067       1.39479
-23.9967       0.00104625       1.39479
-23.8767       0.00103213       1.39479
-23.7567       0.00101831       1.39479
-23.6367       0.00100477       1.39479
-23.5167       0.000991511       1.39479
-23.3967       0.000978522       1.39479
-23.2767       0.000965797       1.39479
-23.1567       0.000953329       1.39479
-23.0367       0.00094111       1.39479
-22.9167       0.000929134       1.39479
-22.7967       0.000917395       1.39479
-22.6767       0.000905886       1.39479
-22.5567       0.000894602       1.39479
-22.4367       0.000883537       1.39479
-22.3167       0.000872685       1.39479
-21.6167       0.000813367       1.39479
-20.9167       0.00076018       1.39479
-20.2167       0.000712323       1.39479
-19.5167       0.000669122       1.39479
-18.8167       0.000630009       1.39479
-18.1167       0.000594502       1.39479
-17.4167       0.00056219       1.39479
-16.7167       0.000532722       1.39479
-16.0167       0.000505796       1.39479
-15.3167       0.000481153       1.39479
-14.6167       0.000458567       1.39479
-13.9167       0.000437844       1.39479
-13.2167       0.000418818       1.39479
-12.5167       0.000401342       1.39479
-11.8167       0.000385292       1.39479
-11.1167       0.00037056       1.39479
-10.4167       0.000357054       1.39479
-9.71675       0.000344697       1.39479
-9.01675       0.000333425       1.39479
-8.31675       0.000323188       1.39479
-7.61675       0.000313949       1.39479
-6.91675       0.000305682       1.39479
-6.21675       0.000298378       1.39479
-5.51675       0.000292041       1.39479
-4.81675       0.000286693       1.39479
-4.11675       0.000282377       1.39479
-3.41675       0.000279162       1.39479
-2.71675       0.00027715       1.39479
-2.01675       0.000276484       1.39479
-1.31675       0.000277366       1.39479
-0.616747       0.000280076       1.39479
0.0832526       0.000285009       1.39479
0.783253       0.000292728       1.39479
1.48325       0.000304046       1.39479
2.18325       0.000320174       1.39479
2.88325       0.000342971       1.39479
3.58325       0.000375398       1.39479
4.28325       0.000422394       1.39479
4.98325       0.000492671       1.39479
5.68325       0.000602625       1.39479
6.38325       0.000785487       1.39479
7.08325       0.0011136       1.39479
7.78325       0.00174563       1.39479
8.48325       0.00290138       1.39479
9.18325       0.0039024       1.39479
9.88325       0.0030964       1.39479
10.5833       0.00197263       1.39479
11.2833       0.00139995       1.39479
11.9833       0.00119089       1.39479
12.6833       0.00119862       1.39479
13.3833       0.001419       1.39479
14.0833       0.00197747       1.39479
