#
#
#   Lonertzian-smoothed spectral function (both aprticle and hole)
#
#   k = 1.61057 fm^-1      and E_F = -50.9208 MeV
#
#
#    E               A(k,E)           k 

-260.832       7.16918e-06       1.61057
-260.132       7.21882e-06       1.61057
-259.432       7.26959e-06       1.61057
-258.732       7.32164e-06       1.61057
-258.032       7.37517e-06       1.61057
-257.332       7.43044e-06       1.61057
-256.632       7.48781e-06       1.61057
-255.932       7.54775e-06       1.61057
-255.232       7.61098e-06       1.61057
-254.532       7.67853e-06       1.61057
-253.832       7.75198e-06       1.61057
-253.132       7.83393e-06       1.61057
-252.432       7.92886e-06       1.61057
-251.732       8.04506e-06       1.61057
-251.032       8.19925e-06       1.61057
-250.332       8.42703e-06       1.61057
-249.632       8.79443e-06       1.61057
-248.932       9.28198e-06       1.61057
-248.232       9.47212e-06       1.61057
-247.532       9.52866e-06       1.61057
-246.832       9.99829e-06       1.61057
-246.132       1.11248e-05       1.61057
-245.432       1.23867e-05       1.61057
-244.732       1.17805e-05       1.61057
-244.032       1.05057e-05       1.61057
-243.332       9.79197e-06       1.61057
-242.632       9.46203e-06       1.61057
-241.932       9.3475e-06       1.61057
-241.232       9.34191e-06       1.61057
-240.532       9.39834e-06       1.61057
-239.832       9.50646e-06       1.61057
-239.132       9.61104e-06       1.61057
-238.432       9.70257e-06       1.61057
-237.732       9.87522e-06       1.61057
-237.032       1.01655e-05       1.61057
-236.332       1.06365e-05       1.61057
-235.632       1.14091e-05       1.61057
-234.932       1.27101e-05       1.61057
-234.232       1.51651e-05       1.61057
-233.532       1.95645e-05       1.61057
-232.832       2.27248e-05       1.61057
-232.132       1.92847e-05       1.61057
-231.432       1.53707e-05       1.61057
-230.732       1.32952e-05       1.61057
-230.032       1.20844e-05       1.61057
-229.332       1.14029e-05       1.61057
-228.632       1.1064e-05       1.61057
-227.932       1.08869e-05       1.61057
-227.232       1.08051e-05       1.61057
-226.532       1.08306e-05       1.61057
-225.832       1.08669e-05       1.61057
-225.132       1.08014e-05       1.61057
-224.432       1.07553e-05       1.61057
-223.732       1.07626e-05       1.61057
-223.032       1.08032e-05       1.61057
-222.332       1.08638e-05       1.61057
-221.632       1.09382e-05       1.61057
-220.932       1.10234e-05       1.61057
-220.232       1.11182e-05       1.61057
-219.532       1.12222e-05       1.61057
-218.832       1.13356e-05       1.61057
-218.132       1.14593e-05       1.61057
-217.432       1.15947e-05       1.61057
-216.732       1.17443e-05       1.61057
-216.032       1.19113e-05       1.61057
-215.332       1.21008e-05       1.61057
-214.632       1.23206e-05       1.61057
-213.932       1.25827e-05       1.61057
-213.232       1.29066e-05       1.61057
-212.532       1.33258e-05       1.61057
-211.832       1.39016e-05       1.61057
-211.132       1.47533e-05       1.61057
-210.432       1.61328e-05       1.61057
-209.732       1.85996e-05       1.61057
-209.032       2.32526e-05       1.61057
-208.332       2.99678e-05       1.61057
-207.632       3.04459e-05       1.61057
-206.932       2.43857e-05       1.61057
-206.232       2.03481e-05       1.61057
-205.532       1.86982e-05       1.61057
-204.832       1.84754e-05       1.61057
-204.132       1.93364e-05       1.61057
-203.432       2.11821e-05       1.61057
-202.732       2.25586e-05       1.61057
-202.032       2.28353e-05       1.61057
-201.332       2.47184e-05       1.61057
-200.632       2.99047e-05       1.61057
-199.932       4.06203e-05       1.61057
-199.232       5.42766e-05       1.61057
-198.532       5.1484e-05       1.61057
-197.832       3.9568e-05       1.61057
-197.132       3.43395e-05       1.61057
-196.432       3.57992e-05       1.61057
-195.732       3.89912e-05       1.61057
-195.032       3.65641e-05       1.61057
-194.332       3.38046e-05       1.61057
-193.632       3.287e-05       1.61057
-192.932       3.22425e-05       1.61057
-192.232       3.32264e-05       1.61057
-191.532       3.54955e-05       1.61057
-190.832       3.14744e-05       1.61057
-190.132       2.6158e-05       1.61057
-189.432       2.33408e-05       1.61057
-188.732       2.22912e-05       1.61057
-188.032       2.22311e-05       1.61057
-187.332       2.29045e-05       1.61057
-186.632       2.39175e-05       1.61057
-185.932       2.34918e-05       1.61057
-185.232       2.25053e-05       1.61057
-184.532       2.27392e-05       1.61057
-183.832       2.46134e-05       1.61057
-183.132       2.72321e-05       1.61057
-182.432       2.63792e-05       1.61057
-181.732       2.38307e-05       1.61057
-181.032       2.26509e-05       1.61057
-180.332       2.25297e-05       1.61057
-179.632       2.23531e-05       1.61057
-178.932       2.20689e-05       1.61057
-178.232       2.20965e-05       1.61057
-177.532       2.22777e-05       1.61057
-176.832       2.2757e-05       1.61057
-176.132       2.36688e-05       1.61057
-175.432       2.52382e-05       1.61057
-174.732       2.79935e-05       1.61057
-174.032       3.24924e-05       1.61057
-173.332       3.79675e-05       1.61057
-172.632       4.14847e-05       1.61057
-171.932       3.75307e-05       1.61057
-171.232       3.31305e-05       1.61057
-170.532       3.16432e-05       1.61057
-169.832       3.23378e-05       1.61057
-169.132       3.5087e-05       1.61057
-168.432       4.07876e-05       1.61057
-167.732       4.97504e-05       1.61057
-167.032       5.61257e-05       1.61057
-166.332       6.05002e-05       1.61057
-165.632       6.18024e-05       1.61057
-164.932       5.90227e-05       1.61057
-164.232       6.3265e-05       1.61057
-163.532       7.95064e-05       1.61057
-162.832       0.000115204       1.61057
-162.132       0.00016771       1.61057
-161.432       0.000171294       1.61057
-160.732       0.000123107       1.61057
-160.032       8.79536e-05       1.61057
-159.332       7.2451e-05       1.61057
-158.632       7.15259e-05       1.61057
-157.932       8.2208e-05       1.61057
-157.232       8.6567e-05       1.61057
-156.532       6.99481e-05       1.61057
-155.832       5.56265e-05       1.61057
-155.132       4.85936e-05       1.61057
-154.432       4.58622e-05       1.61057
-153.732       4.59254e-05       1.61057
-153.032       4.87923e-05       1.61057
-152.332       5.50512e-05       1.61057
-151.632       6.00008e-05       1.61057
-150.932       5.69351e-05       1.61057
-150.232       5.45146e-05       1.61057
-149.532       5.63455e-05       1.61057
-148.832       6.27239e-05       1.61057
-148.132       7.49796e-05       1.61057
-147.432       9.04959e-05       1.61057
-146.732       0.000106184       1.61057
-146.032       0.000129224       1.61057
-145.332       0.000136594       1.61057
-144.632       0.000129725       1.61057
-143.932       0.000130947       1.61057
-143.232       0.000154817       1.61057
-142.532       0.000196063       1.61057
-141.832       0.00024266       1.61057
-141.132       0.000315364       1.61057
-140.432       0.000368071       1.61057
-139.732       0.000347798       1.61057
-139.032       0.000350115       1.61057
-138.332       0.000383342       1.61057
-137.632       0.00040083       1.61057
-136.932       0.000392266       1.61057
-136.232       0.000347352       1.61057
-135.532       0.000317547       1.61057
-134.832       0.000257045       1.61057
-134.132       0.00018424       1.61057
-133.432       0.000143338       1.61057
-132.732       0.000126472       1.61057
-132.032       0.000124935       1.61057
-131.332       0.000132446       1.61057
-130.632       0.000150707       1.61057
-129.932       0.000162279       1.61057
-129.232       0.000164641       1.61057
-128.532       0.000175767       1.61057
-127.832       0.000154766       1.61057
-127.132       0.000120206       1.61057
-126.432       0.000100118       1.61057
-125.732       9.18262e-05       1.61057
-125.032       9.13259e-05       1.61057
-124.332       9.76918e-05       1.61057
-123.632       0.000113463       1.61057
-122.932       0.000145866       1.61057
-122.232       0.000200452       1.61057
-121.532       0.00023787       1.61057
-120.832       0.000248624       1.61057
-120.132       0.000298194       1.61057
-119.432       0.000305872       1.61057
-118.732       0.000219644       1.61057
-118.032       0.000151874       1.61057
-117.332       0.000116679       1.61057
-116.632       9.84635e-05       1.61057
-115.932       8.85119e-05       1.61057
-115.232       8.28837e-05       1.61057
-114.532       7.97287e-05       1.61057
-113.832       7.81173e-05       1.61057
-113.132       7.75556e-05       1.61057
-112.432       7.77743e-05       1.61057
-111.732       7.86329e-05       1.61057
-111.032       8.00774e-05       1.61057
-110.332       8.21303e-05       1.61057
-109.632       8.48966e-05       1.61057
-108.932       8.8473e-05       1.61057
-108.232       9.27653e-05       1.61057
-107.532       9.83285e-05       1.61057
-106.832       0.000105293       1.61057
-106.132       0.000113003       1.61057
-105.432       0.000123973       1.61057
-104.732       0.00014145       1.61057
-104.032       0.00017064       1.61057
-103.332       0.000222627       1.61057
-102.632       0.000311593       1.61057
-101.932       0.000408629       1.61057
-101.232       0.000449431       1.61057
-100.532       0.000446755       1.61057
-99.832       0.000437003       1.61057
-99.132       0.000448105       1.61057
-98.432       0.00043965       1.61057
-97.732       0.000491677       1.61057
-97.032       0.00054191       1.61057
-96.332       0.00045925       1.61057
-95.632       0.000339756       1.61057
-94.932       0.000276473       1.61057
-94.232       0.000245867       1.61057
-93.532       0.000225363       1.61057
-92.832       0.000217396       1.61057
-92.132       0.000219929       1.61057
-91.432       0.000230435       1.61057
-90.732       0.000248418       1.61057
-90.032       0.000275069       1.61057
-89.332       0.00031333       1.61057
-88.632       0.000367877       1.61057
-87.932       0.000444359       1.61057
-87.232       0.000559099       1.61057
-86.532       0.000747314       1.61057
-85.832       0.00107801       1.61057
-85.132       0.00170108       1.61057
-84.432       0.00284974       1.61057
-83.732       0.00413541       1.61057
-83.032       0.00436189       1.61057
-82.332       0.00390984       1.61057
-81.632       0.0026101       1.61057
-80.932       0.00157621       1.61057
-80.232       0.00102412       1.61057
-79.532       0.000729589       1.61057
-78.832       0.000560728       1.61057
-78.712       0.000539389       1.61057
-78.592       0.000519717       1.61057
-78.472       0.000501552       1.61057
-78.352       0.000484752       1.61057
-78.232       0.000469191       1.61057
-78.112       0.000454759       1.61057
-77.992       0.000441355       1.61057
-77.872       0.000428889       1.61057
-77.752       0.000417283       1.61057
-77.632       0.000406465       1.61057
-77.512       0.000396371       1.61057
-77.392       0.000386942       1.61057
-77.272       0.000378127       1.61057
-77.152       0.000369878       1.61057
-77.032       0.000362153       1.61057
-76.912       0.000354913       1.61057
-76.792       0.000348123       1.61057
-76.672       0.00034175       1.61057
-76.552       0.000335766       1.61057
-76.432       0.000330144       1.61057
-76.312       0.000324858       1.61057
-76.192       0.000319888       1.61057
-76.072       0.000315213       1.61057
-75.952       0.000310813       1.61057
-75.832       0.000306671       1.61057
-75.712       0.000302772       1.61057
-75.592       0.0002991       1.61057
-75.472       0.000295643       1.61057
-75.352       0.000292388       1.61057
-75.232       0.000289323       1.61057
-75.112       0.000286437       1.61057
-74.992       0.00028372       1.61057
-74.872       0.000281164       1.61057
-74.752       0.000278759       1.61057
-74.632       0.000276498       1.61057
-74.512       0.000274373       1.61057
-74.392       0.000272378       1.61057
-74.272       0.000270505       1.61057
-74.152       0.000268749       1.61057
-74.032       0.000267105       1.61057
-73.912       0.000265566       1.61057
-73.792       0.000264128       1.61057
-73.672       0.000262787       1.61057
-73.552       0.000261538       1.61057
-73.432       0.000260378       1.61057
-73.312       0.000259301       1.61057
-73.192       0.000258305       1.61057
-73.072       0.000257387       1.61057
-72.952       0.000256543       1.61057
-72.832       0.00025577       1.61057
-72.712       0.000255066       1.61057
-72.592       0.000254428       1.61057
-72.472       0.000253853       1.61057
-72.352       0.00025334       1.61057
-72.232       0.000252885       1.61057
-72.112       0.000252488       1.61057
-71.992       0.000252145       1.61057
-71.872       0.000251856       1.61057
-71.752       0.000251618       1.61057
-71.632       0.000251429       1.61057
-71.512       0.000251289       1.61057
-71.392       0.000251196       1.61057
-71.272       0.000251148       1.61057
-71.152       0.000251144       1.61057
-71.032       0.000251183       1.61057
-70.912       0.000251264       1.61057
-70.792       0.000251385       1.61057
-70.672       0.000251546       1.61057
-70.552       0.000251745       1.61057
-70.432       0.000251982       1.61057
-70.312       0.000252256       1.61057
-70.192       0.000252566       1.61057
-70.072       0.000252911       1.61057
-69.952       0.00025329       1.61057
-69.832       0.000253703       1.61057
-69.712       0.000254149       1.61057
-69.592       0.000254627       1.61057
-69.472       0.000255137       1.61057
-69.352       0.000255679       1.61057
-69.232       0.000256251       1.61057
-69.112       0.000256853       1.61057
-68.992       0.000257486       1.61057
-68.872       0.000258147       1.61057
-68.752       0.000258838       1.61057
-68.632       0.000259557       1.61057
-68.512       0.000260304       1.61057
-68.392       0.000261079       1.61057
-68.272       0.000261882       1.61057
-68.152       0.000262712       1.61057
-68.032       0.000263569       1.61057
-67.912       0.000264453       1.61057
-67.792       0.000265363       1.61057
-67.672       0.000266299       1.61057
-67.552       0.000267262       1.61057
-67.432       0.000268251       1.61057
-67.312       0.000269265       1.61057
-67.192       0.000270305       1.61057
-67.072       0.00027137       1.61057
-66.952       0.000272461       1.61057
-66.832       0.000273577       1.61057
-66.712       0.000274718       1.61057
-66.592       0.000275885       1.61057
-66.472       0.000277076       1.61057
-66.352       0.000278293       1.61057
-66.232       0.000279534       1.61057
-66.112       0.000280801       1.61057
-65.992       0.000282092       1.61057
-65.872       0.000283409       1.61057
-65.752       0.00028475       1.61057
-65.632       0.000286117       1.61057
-65.512       0.000287508       1.61057
-65.392       0.000288925       1.61057
-65.272       0.000290367       1.61057
-65.152       0.000291834       1.61057
-65.032       0.000293326       1.61057
-64.912       0.000294844       1.61057
-64.792       0.000296387       1.61057
-64.672       0.000297956       1.61057
-64.552       0.000299551       1.61057
-64.432       0.000301171       1.61057
-64.312       0.000302818       1.61057
-64.192       0.00030449       1.61057
-64.072       0.00030619       1.61057
-63.952       0.000307915       1.61057
-63.832       0.000309667       1.61057
-63.712       0.000311447       1.61057
-63.592       0.000313253       1.61057
-63.472       0.000315086       1.61057
-63.352       0.000316947       1.61057
-63.232       0.000318836       1.61057
-63.112       0.000320753       1.61057
-62.992       0.000322698       1.61057
-62.872       0.000324671       1.61057
-62.752       0.000326673       1.61057
-62.632       0.000328705       1.61057
-62.512       0.000330765       1.61057
-62.392       0.000332855       1.61057
-62.272       0.000334975       1.61057
-62.152       0.000337126       1.61057
-62.032       0.000339306       1.61057
-61.912       0.000341518       1.61057
-61.792       0.000343761       1.61057
-61.672       0.000346036       1.61057
-61.552       0.000348342       1.61057
-61.432       0.000350681       1.61057
-61.312       0.000353053       1.61057
-61.192       0.000355457       1.61057
-61.072       0.000357895       1.61057
-60.952       0.000360368       1.61057
-60.832       0.000362874       1.61057
-60.712       0.000365416       1.61057
-60.592       0.000367992       1.61057
-60.472       0.000370605       1.61057
-60.352       0.000373254       1.61057
-60.232       0.000375939       1.61057
-60.112       0.000378662       1.61057
-59.992       0.000381422       1.61057
-59.872       0.000384221       1.61057
-59.752       0.000387058       1.61057
-59.632       0.000389935       1.61057
-59.512       0.000392852       1.61057
-59.392       0.00039581       1.61057
-59.272       0.000398809       1.61057
-59.152       0.000401849       1.61057
-59.032       0.000404932       1.61057
-58.912       0.000408058       1.61057
-58.792       0.000411227       1.61057
-58.672       0.000414441       1.61057
-58.552       0.0004177       1.61057
-58.432       0.000421005       1.61057
-58.312       0.000424357       1.61057
-58.192       0.000427755       1.61057
-58.072       0.000431202       1.61057
-57.952       0.000434698       1.61057
-57.832       0.000438243       1.61057
-57.712       0.000441838       1.61057
-57.592       0.000445485       1.61057
-57.472       0.000449184       1.61057
-57.352       0.000452936       1.61057
-57.232       0.000456742       1.61057
-57.112       0.000460603       1.61057
-56.992       0.00046452       1.61057
-56.872       0.000468494       1.61057
-56.752       0.000472525       1.61057
-56.632       0.000476615       1.61057
-56.512       0.000480765       1.61057
-56.392       0.000484976       1.61057
-56.272       0.000489248       1.61057
-56.152       0.000493584       1.61057
-56.032       0.000497985       1.61057
-55.912       0.00050245       1.61057
-55.792       0.000506983       1.61057
-55.672       0.000511583       1.61057
-55.552       0.000516253       1.61057
-55.432       0.000520993       1.61057
-55.312       0.000525804       1.61057
-55.192       0.000530689       1.61057
-55.072       0.000535649       1.61057
-54.952       0.000540685       1.61057
-54.832       0.000545798       1.61057
-54.712       0.00055099       1.61057
-54.592       0.000556263       1.61057
-54.472       0.000561618       1.61057
-54.352       0.000567057       1.61057
-54.232       0.000572582       1.61057
-54.112       0.000578193       1.61057
-53.992       0.000583894       1.61057
-53.872       0.000589685       1.61057
-53.752       0.00059557       1.61057
-53.632       0.000601548       1.61057
-53.512       0.000607624       1.61057
-53.392       0.000613798       1.61057
-53.272       0.000620072       1.61057
-53.152       0.00062645       1.61057
-53.032       0.000632932       1.61057
-52.912       0.000639522       1.61057
-52.792       0.000646221       1.61057
-52.672       0.000653032       1.61057
-52.552       0.000659957       1.61057
-52.432       0.000667       1.61057
-52.312       0.000674161       1.61057
-52.192       0.000681445       1.61057
-52.072       0.000688854       1.61057
-52.072       0       0


-49.7967       0       0
-49.7967       0.000857204       1.61057
-49.6767       0.000867818       1.61057
-49.5567       0.000878637       1.61057
-49.4367       0.000889666       1.61057
-49.3167       0.000900911       1.61057
-49.1967       0.000912377       1.61057
-49.0767       0.00092407       1.61057
-48.9567       0.000935997       1.61057
-48.8367       0.000948163       1.61057
-48.7167       0.000960575       1.61057
-48.5967       0.000973239       1.61057
-48.4767       0.000986163       1.61057
-48.3567       0.000999353       1.61057
-48.2367       0.00101282       1.61057
-48.1167       0.00102656       1.61057
-47.9967       0.00104059       1.61057
-47.8767       0.00105493       1.61057
-47.7567       0.00106956       1.61057
-47.6367       0.00108451       1.61057
-47.5167       0.00109979       1.61057
-47.3967       0.0011154       1.61057
-47.2767       0.00113135       1.61057
-47.1567       0.00114765       1.61057
-47.0367       0.00116431       1.61057
-46.9167       0.00118135       1.61057
-46.7967       0.00119878       1.61057
-46.6767       0.0012166       1.61057
-46.5567       0.00123482       1.61057
-46.4367       0.00125347       1.61057
-46.3167       0.00127256       1.61057
-46.1967       0.00129209       1.61057
-46.0767       0.00131209       1.61057
-45.9567       0.00133256       1.61057
-45.8367       0.00135352       1.61057
-45.7167       0.00137499       1.61057
-45.5967       0.00139698       1.61057
-45.4767       0.00141952       1.61057
-45.3567       0.00144261       1.61057
-45.2367       0.00146629       1.61057
-45.1167       0.00149056       1.61057
-44.9967       0.00151544       1.61057
-44.8767       0.00154097       1.61057
-44.7567       0.00156715       1.61057
-44.6367       0.00159402       1.61057
-44.5167       0.0016216       1.61057
-44.3967       0.00164991       1.61057
-44.2767       0.00167898       1.61057
-44.1567       0.00170883       1.61057
-44.0367       0.0017395       1.61057
-43.9167       0.00177101       1.61057
-43.7967       0.00180339       1.61057
-43.6767       0.00183669       1.61057
-43.5567       0.00187092       1.61057
-43.4367       0.00190614       1.61057
-43.3167       0.00194237       1.61057
-43.1967       0.00197965       1.61057
-43.0767       0.00201803       1.61057
-42.9567       0.00205755       1.61057
-42.8367       0.00209825       1.61057
-42.7167       0.00214019       1.61057
-42.5967       0.00218341       1.61057
-42.4767       0.00222796       1.61057
-42.3567       0.0022739       1.61057
-42.2367       0.0023213       1.61057
-42.1167       0.0023702       1.61057
-41.9967       0.00242068       1.61057
-41.8767       0.0024728       1.61057
-41.7567       0.00252664       1.61057
-41.6367       0.00258227       1.61057
-41.5167       0.00263977       1.61057
-41.3967       0.00269922       1.61057
-41.2767       0.00276072       1.61057
-41.1567       0.00282436       1.61057
-41.0367       0.00289024       1.61057
-40.9167       0.00295846       1.61057
-40.7967       0.00302915       1.61057
-40.6767       0.00310241       1.61057
-40.5567       0.00317837       1.61057
-40.4367       0.00325717       1.61057
-40.3167       0.00333895       1.61057
-40.1967       0.00342386       1.61057
-40.0767       0.00351207       1.61057
-39.9567       0.00360374       1.61057
-39.8367       0.00369905       1.61057
-39.7167       0.00379821       1.61057
-39.5967       0.00390142       1.61057
-39.4767       0.0040089       1.61057
-39.3567       0.00412089       1.61057
-39.2367       0.00423765       1.61057
-39.1167       0.00435944       1.61057
-38.9967       0.00448656       1.61057
-38.8767       0.00461933       1.61057
-38.7567       0.00475807       1.61057
-38.6367       0.00490315       1.61057
-38.5167       0.00505497       1.61057
-38.3967       0.00521393       1.61057
-38.2767       0.0053805       1.61057
-38.1567       0.00555516       1.61057
-38.0367       0.00573843       1.61057
-37.9167       0.00593089       1.61057
-37.7967       0.00613316       1.61057
-37.6767       0.00634591       1.61057
-37.5567       0.00656987       1.61057
-37.4367       0.00680582       1.61057
-37.3167       0.00705464       1.61057
-37.1967       0.00731726       1.61057
-37.0767       0.0075947       1.61057
-36.9567       0.0078881       1.61057
-36.8367       0.00819868       1.61057
-36.7167       0.00852779       1.61057
-36.5967       0.0088769       1.61057
-36.4767       0.00924766       1.61057
-36.3567       0.00964185       1.61057
-36.2367       0.0100614       1.61057
-36.1167       0.0105087       1.61057
-35.9967       0.0109859       1.61057
-35.8767       0.0114959       1.61057
-35.7567       0.0120415       1.61057
-35.6367       0.0126263       1.61057
-35.5167       0.0132538       1.61057
-35.3967       0.0139283       1.61057
-35.2767       0.0146543       1.61057
-35.1567       0.0154373       1.61057
-35.0367       0.016283       1.61057
-34.9167       0.0171981       1.61057
-34.7967       0.0181902       1.61057
-34.6767       0.0192677       1.61057
-34.5567       0.0204405       1.61057
-34.4367       0.0217195       1.61057
-34.3167       0.0231173       1.61057
-34.1967       0.0246484       1.61057
-34.0767       0.0263291       1.61057
-33.9567       0.0281785       1.61057
-33.8367       0.0302182       1.61057
-33.7167       0.0324734       1.61057
-33.5967       0.0349729       1.61057
-33.4767       0.0377498       1.61057
-33.3567       0.0408426       1.61057
-33.2367       0.0442951       1.61057
-33.1167       0.0481579       1.61057
-32.9967       0.0524882       1.61057
-32.8767       0.0573511       1.61057
-32.7567       0.062819       1.61057
-32.6367       0.0689709       1.61057
-32.5167       0.0758907       1.61057
-32.3967       0.083663       1.61057
-32.2767       0.0923657       1.61057
-32.1567       0.102058       1.61057
-32.0367       0.112764       1.61057
-31.9167       0.124441       1.61057
-31.7967       0.136952       1.61057
-31.6767       0.150018       1.61057
-31.5567       0.163186       1.61057
-31.4367       0.1758       1.61057
-31.3167       0.187031       1.61057
-31.1967       0.195951       1.61057
-31.0767       0.20169       1.61057
-30.9567       0.203622       1.61057
-30.8367       0.201523       1.61057
-30.7167       0.195635       1.61057
-30.5967       0.1866       1.61057
-30.4767       0.175293       1.61057
-30.3567       0.16264       1.61057
-30.2367       0.149466       1.61057
-30.1167       0.136416       1.61057
-29.9967       0.123938       1.61057
-29.8767       0.112301       1.61057
-29.7567       0.101639       1.61057
-29.6367       0.0919902       1.61057
-29.5167       0.0833293       1.61057
-29.3967       0.0755959       1.61057
-29.2767       0.0687114       1.61057
-29.1567       0.0625913       1.61057
-29.0367       0.0571517       1.61057
-28.9167       0.0523139       1.61057
-28.7967       0.0480058       1.61057
-28.6767       0.0441627       1.61057
-28.5567       0.0407275       1.61057
-28.4367       0.0376501       1.61057
-28.3167       0.0348868       1.61057
-28.1967       0.0323995       1.61057
-28.0767       0.0301551       1.61057
-27.9567       0.0281251       1.61057
-27.8367       0.0262845       1.61057
-27.7167       0.0246117       1.61057
-27.5967       0.0230878       1.61057
-27.4767       0.0216965       1.61057
-27.3567       0.0204235       1.61057
-27.2367       0.0192562       1.61057
-27.1167       0.0181837       1.61057
-26.9967       0.0171963       1.61057
-26.8767       0.0162855       1.61057
-26.7567       0.0154438       1.61057
-26.6367       0.0146647       1.61057
-26.5167       0.0139422       1.61057
-26.3967       0.0132711       1.61057
-26.2767       0.0126468       1.61057
-26.1567       0.0120651       1.61057
-26.0367       0.0115224       1.61057
-25.9167       0.0110152       1.61057
-25.7967       0.0105406       1.61057
-25.6767       0.010096       1.61057
-25.5567       0.00967891       1.61057
-25.4367       0.00928716       1.61057
-25.3167       0.00891877       1.61057
-25.1967       0.00857196       1.61057
-25.0767       0.00824511       1.61057
-24.9567       0.00793674       1.61057
-24.8367       0.00764552       1.61057
-24.7167       0.00737021       1.61057
-24.5967       0.0071097       1.61057
-24.4767       0.00686297       1.61057
-24.3567       0.00662909       1.61057
-24.2367       0.00640718       1.61057
-24.1167       0.00619647       1.61057
-23.9967       0.00599623       1.61057
-23.8767       0.00580579       1.61057
-23.7567       0.00562453       1.61057
-23.6367       0.00545189       1.61057
-23.5167       0.00528734       1.61057
-23.3967       0.00513039       1.61057
-23.2767       0.0049806       1.61057
-23.1567       0.00483754       1.61057
-23.0367       0.00470084       1.61057
-22.9167       0.00457012       1.61057
-22.7967       0.00444506       1.61057
-22.6767       0.00432534       1.61057
-22.5567       0.00421068       1.61057
-22.4367       0.0041008       1.61057
-22.3167       0.00399544       1.61057
-21.6167       0.00345977       1.61057
-20.9167       0.00303347       1.61057
-20.2167       0.00269013       1.61057
-19.5167       0.00241113       1.61057
-18.8167       0.00218307       1.61057
-18.1167       0.00199623       1.61057
-17.4167       0.00184354       1.61057
-16.7167       0.0017199       1.61057
-16.0167       0.00162179       1.61057
-15.3167       0.00154704       1.61057
-14.6167       0.00149472       1.61057
-13.9167       0.0014653       1.61057
-13.2167       0.00146097       1.61057
-12.5167       0.00148636       1.61057
-11.8167       0.00155005       1.61057
-11.1167       0.0016676       1.61057
-10.4167       0.001868       1.61057
-9.71675       0.00220852       1.61057
-9.01675       0.00281037       1.61057
-8.31675       0.00394017       1.61057
-7.61675       0.00606814       1.61057
-6.91675       0.00870273       1.61057
-6.21675       0.00827626       1.61057
-5.51675       0.00629609       1.61057
-4.81675       0.00562465       1.61057
-4.11675       0.00637192       1.61057
-3.41675       0.00883818       1.61057
-2.71675       0.0142791       1.61057
-2.01675       0.0233579       1.61057
-1.31675       0.0261097       1.61057
-0.616747       0.0172314       1.61057
0.0832526       0.00994344       1.61057
0.783253       0.0061451       1.61057
1.48325       0.00416371       1.61057
2.18325       0.00305419       1.61057
2.88325       0.00239521       1.61057
3.58325       0.00199619       1.61057
4.28325       0.00177269       1.61057
4.98325       0.00170197       1.61057
5.68325       0.00180312       1.61057
6.38325       0.00201573       1.61057
7.08325       0.00204933       1.61057
7.78325       0.00207969       1.61057
8.48325       0.00250293       1.61057
9.18325       0.0034965       1.61057
9.88325       0.00451571       1.61057
10.5833       0.00463029       1.61057
