#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 1.61057 fm^-1 (group = 2)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = -24.1367 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-74.3507      -17.6506       1.43524            1.61057
-74.2307      -17.7964       1.39066            1.61057
-74.1107      -17.9382       1.34808            1.61057
-73.9907      -18.0764       1.30736            1.61057
-73.8707      -18.2109       1.26841            1.61057
-73.7507      -18.3421       1.23112            1.61057
-73.6307      -18.4699       1.1954            1.61057
-73.5107      -18.5945       1.16115            1.61057
-73.3907      -18.7161       1.12831            1.61057
-73.2707      -18.8348       1.09679            1.61057
-73.1507      -18.9507       1.06653            1.61057
-73.0307      -19.0638       1.03745            1.61057
-72.9107      -19.1743       1.00949            1.61057
-72.7907      -19.2824       0.982608            1.61057
-72.6707      -19.388       0.956735            1.61057
-72.5507      -19.4912       0.931823            1.61057
-72.4307      -19.5923       0.907826            1.61057
-72.3107      -19.6911       0.884698            1.61057
-72.1907      -19.7879       0.862398            1.61057
-72.0707      -19.8826       0.840886            1.61057
-71.9507      -19.9754       0.820124            1.61057
-71.8307      -20.0663       0.800079            1.61057
-71.7107      -20.1553       0.780716            1.61057
-71.5907      -20.2427       0.762004            1.61057
-71.4707      -20.3283       0.743914            1.61057
-71.3507      -20.4122       0.726418            1.61057
-71.2307      -20.4946       0.709491            1.61057
-71.1107      -20.5754       0.693106            1.61057
-70.9907      -20.6547       0.677242            1.61057
-70.8707      -20.7326       0.661874            1.61057
-70.7507      -20.809       0.646984            1.61057
-70.6307      -20.8841       0.632549            1.61057
-70.5107      -20.9579       0.618552            1.61057
-70.3907      -21.0304       0.604975            1.61057
-70.2707      -21.1016       0.5918            1.61057
-70.1507      -21.1717       0.579012            1.61057
-70.0307      -21.2406       0.566594            1.61057
-69.9107      -21.3083       0.554533            1.61057
-69.7907      -21.375       0.542815            1.61057
-69.6707      -21.4405       0.531425            1.61057
-69.5507      -21.5051       0.520352            1.61057
-69.4307      -21.5686       0.509584            1.61057
-69.3107      -21.6311       0.499108            1.61057
-69.1907      -21.6927       0.488915            1.61057
-69.0707      -21.7534       0.478993            1.61057
-68.9507      -21.8131       0.469334            1.61057
-68.8307      -21.872       0.459926            1.61057
-68.7107      -21.93       0.450762            1.61057
-68.5907      -21.9871       0.441833            1.61057
-68.4707      -22.0435       0.433129            1.61057
-68.3507      -22.0991       0.424644            1.61057
-68.2307      -22.1539       0.41637            1.61057
-68.1107      -22.2079       0.4083            1.61057
-67.9907      -22.2612       0.400426            1.61057
-67.8707      -22.3138       0.392741            1.61057
-67.7507      -22.3657       0.385241            1.61057
-67.6307      -22.417       0.377918            1.61057
-67.5107      -22.4675       0.370766            1.61057
-67.3907      -22.5175       0.36378            1.61057
-67.2707      -22.5668       0.356955            1.61057
-67.1507      -22.6154       0.350285            1.61057
-67.0307      -22.6635       0.343766            1.61057
-66.9107      -22.711       0.337392            1.61057
-66.7907      -22.758       0.331159            1.61057
-66.6707      -22.8043       0.325063            1.61057
-66.5507      -22.8502       0.319099            1.61057
-66.4307      -22.8955       0.313263            1.61057
-66.3107      -22.9403       0.307551            1.61057
-66.1907      -22.9845       0.301961            1.61057
-66.0707      -23.0283       0.296487            1.61057
-65.9507      -23.0716       0.291126            1.61057
-65.8307      -23.1144       0.285876            1.61057
-65.7107      -23.1568       0.280732            1.61057
-65.5907      -23.1987       0.275692            1.61057
-65.4707      -23.2402       0.270753            1.61057
-65.3507      -23.2812       0.265911            1.61057
-65.2307      -23.3219       0.261164            1.61057
-65.1107      -23.3621       0.256509            1.61057
-64.9907      -23.4019       0.251944            1.61057
-64.8707      -23.4413       0.247466            1.61057
-64.7507      -23.4803       0.243073            1.61057
