#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 0.805283 fm^-1 (group = 1)     and E_F = -42.5769 MeV
#
#   Sigma^{infty} = -83.3033 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-97.5434      -65.2064       3.81899            0.805283
-97.4234      -65.5495       3.69222            0.805283
-97.3034      -65.8853       3.57424            0.805283
-97.1834      -66.2139       3.4642            0.805283
-97.0634      -66.5353       3.36134            0.805283
-96.9434      -66.8498       3.265            0.805283
-96.8234      -67.1575       3.17458            0.805283
-96.7034      -67.4586       3.08955            0.805283
-96.5834      -67.7533       3.00947            0.805283
-96.4634      -68.0419       2.9339            0.805283
-96.3434      -68.3246       2.86249            0.805283
-96.2234      -68.6016       2.7949            0.805283
-96.1034      -68.8732       2.73085            0.805283
-95.9834      -69.1394       2.67008            0.805283
-95.8634      -69.4007       2.61235            0.805283
-95.7434      -69.6571       2.55745            0.805283
-95.6234      -69.9088       2.50518            0.805283
-95.5034      -70.1561       2.45539            0.805283
-95.3834      -70.3991       2.40791            0.805283
-95.2634      -70.638       2.36259            0.805283
-95.1434      -70.8729       2.31932            0.805283
-95.0234      -71.104       2.27797            0.805283
-94.9034      -71.3314       2.23843            0.805283
-94.7834      -71.5554       2.20061            0.805283
-94.6634      -71.776       2.16442            0.805283
-94.5434      -71.9933       2.12977            0.805283
-94.4234      -72.2075       2.09659            0.805283
-94.3034      -72.4188       2.0648            0.805283
-94.1834      -72.6272       2.03434            0.805283
-94.0634      -72.8328       2.00516            0.805283
-93.9434      -73.0357       1.97719            0.805283
-93.8234      -73.2362       1.95038            0.805283
-93.7034      -73.4341       1.92469            0.805283
-93.5834      -73.6298       1.90007            0.805283
-93.4634      -73.8232       1.87649            0.805283
-93.3434      -74.0144       1.8539            0.805283
-93.2234      -74.2035       1.83226            0.805283
-93.1034      -74.3907       1.81156            0.805283
-92.9834      -74.5759       1.79175            0.805283
-92.8634      -74.7594       1.7728            0.805283
-92.7434      -74.941       1.7547            0.805283
-92.6234      -75.1211       1.73742            0.805283
-92.5034      -75.2995       1.72094            0.805283
-92.3834      -75.4764       1.70523            0.805283
-92.2634      -75.6518       1.69029            0.805283
-92.1434      -75.8259       1.67608            0.805283
-92.0234      -75.9986       1.6626            0.805283
-91.9034      -76.1701       1.64984            0.805283
-91.7834      -76.3404       1.63778            0.805283
-91.6634      -76.5096       1.62641            0.805283
-91.5434      -76.6778       1.61572            0.805283
-91.4234      -76.8449       1.60571            0.805283
-91.3034      -77.0112       1.59637            0.805283
-91.1834      -77.1765       1.5877            0.805283
-91.0634      -77.3411       1.57968            0.805283
-90.9434      -77.5049       1.57232            0.805283
-90.8234      -77.668       1.56563            0.805283
-90.7034      -77.8305       1.55959            0.805283
-90.5834      -77.9925       1.55422            0.805283
-90.4634      -78.1539       1.54952            0.805283
-90.3434      -78.3149       1.54549            0.805283
-90.2234      -78.4756       1.54214            0.805283
-90.1034      -78.6359       1.53949            0.805283
-89.9834      -78.7959       1.53754            0.805283
-89.8634      -78.9558       1.53632            0.805283
-89.7434      -79.1155       1.53583            0.805283
-89.6234      -79.2751       1.5361            0.805283
-89.5034      -79.4348       1.53715            0.805283
-89.3834      -79.5944       1.53901            0.805283
-89.2634      -79.7543       1.5417            0.805283
-89.1434      -79.9143       1.54527            0.805283
-89.0234      -80.0746       1.54976            0.805283
-88.9034      -80.2352       1.55519            0.805283
-88.7834      -80.3962       1.56163            0.805283
-88.6634      -80.5577       1.56914            0.805283
-88.5434      -80.7197       1.57777            0.805283
-88.4234      -80.8823       1.5876            0.805283
-88.3034      -81.0456       1.59871            0.805283
-88.1834      -81.2097       1.6112            0.805283
-88.0634      -81.3745       1.62516            0.805283
-87.9434      -81.5402       1.64071            0.805283
-87.8234      -81.7068       1.65799            0.805283
-87.7034      -81.8744       1.67713            0.805283
-87.5834      -82.0429       1.6983            0.805283
-87.4634      -82.2123       1.72166            0.805283
-87.3434      -82.3827       1.74739            0.805283
-87.2234      -82.5539       1.77566            0.805283
-87.1034      -82.7257       1.80663            0.805283
-86.9834      -82.8982       1.84042            0.805283
-86.8634      -83.071       1.8771            0.805283
-86.7434      -83.2439       1.91667            0.805283
-86.6234      -83.4168       1.95899            0.805283
-86.5034      -83.5895       2.00385            0.805283
-86.3834      -83.7622       2.05095            0.805283
-86.2634      -83.9351       2.09999            0.805283
-86.1434      -84.1087       2.15083            0.805283
-86.0234      -84.2837       2.20359            0.805283
-85.9034      -84.4608       2.25877            0.805283
-85.7834      -84.6407       2.31729            0.805283
-85.6634      -84.8236       2.38039            0.805283
-85.5434      -85.0092       2.44947            0.805283
-85.4234      -85.1971       2.52599            0.805283
-85.3034      -85.3859       2.6113            0.805283
-85.1834      -85.574       2.70654            0.805283
-85.0634      -85.7594       2.81252            0.805283
-84.9434      -85.9394       2.92958            0.805283
-84.8234      -86.1111       3.05735            0.805283
-84.7034      -86.2711       3.19453            0.805283
-84.5834      -86.416       3.3385            0.805283
-84.4634      -86.5428       3.48514            0.805283
-84.3434      -86.6497       3.62867            0.805283
-84.2234      -86.737       3.7621            0.805283
-84.1034      -86.8079       3.87802            0.805283
-83.9834      -86.8687       3.97005            0.805283
-83.8634      -86.9281       4.0344            0.805283
-83.7434      -86.9961       4.07088            0.805283
-83.6234      -87.0823       4.08313            0.805283
-83.5034      -87.1935       4.07769            0.805283
-83.3834      -87.3341       4.06254            0.805283
-83.2634      -87.505       4.04568            0.805283
-83.1434      -87.7052       4.03403            0.805283
-83.0234      -87.9324       4.03305            0.805283
-82.9034      -88.1834       4.04669            0.805283
-82.7834      -88.4554       4.07768            0.805283
-82.6634      -88.7458       4.12787            0.805283
-82.5434      -89.0524       4.19857            0.805283
-82.4234      -89.3735       4.29086            0.805283
-82.3034      -89.708       4.40575            0.805283
-82.1834      -90.055       4.54441            0.805283
-82.0634      -90.4137       4.70822            0.805283
-81.9434      -90.7839       4.89891            0.805283
-81.8234      -91.165       5.11862            0.805283
-81.7034      -91.5567       5.36996            0.805283
-81.5834      -91.9585       5.6561            0.805283
-81.4634      -92.3695       5.98079            0.805283
-81.3434      -92.7885       6.34851            0.805283
-81.2234      -93.2137       6.76448            0.805283
-81.1034      -93.6425       7.23474            0.805283
-80.9834      -94.0711       7.76621            0.805283
-80.8634      -94.4942       8.3667            0.805283
-80.7434      -94.9044       9.04483            0.805283
-80.6234      -95.2916       9.80988            0.805283
-80.5034      -95.6423       10.6713            0.805283
-80.3834      -95.9386       11.6382            0.805283
-80.2634      -96.1572       12.7178            0.805283
-80.1434      -96.2684       13.9139            0.805283
-80.0234      -96.2361       15.2238            0.805283
-79.9034      -96.0177       16.6351            0.805283
-79.7834      -95.5667       18.1205            0.805283
-79.6634      -94.8375       19.6336            0.805283
-79.5434      -93.794       21.106            0.805283
-79.4234      -92.4204       22.4481            0.805283
-79.3034      -90.734       23.5567            0.805283
-79.1834      -88.7938       24.3306            0.805283
-79.0634      -86.6996       24.691            0.805283
-78.9434      -84.5798       24.6016            0.805283
-78.8234      -82.5678       24.0783            0.805283
-78.7034      -80.7777       23.1849            0.805283
-78.5834      -79.2861       22.0168            0.805283
-78.4634      -78.127       20.6796            0.805283
-78.3434      -77.2969       19.271            0.805283
-78.2234      -76.7664       17.8698            0.805283
-78.1034      -76.4922       16.5324            0.805283
-77.9834      -76.4272       15.295            0.805283
-77.8634      -76.5261       14.1771            0.805283
-77.7434      -76.749       13.1865            0.805283
-77.6234      -77.0624       12.3236            0.805283
-77.5034      -77.439       11.5841            0.805283
-77.3834      -77.8566       10.9618            0.805283
-77.2634      -78.2972       10.4492            0.805283
-77.1434      -78.7456       10.0392            0.805283
-77.0234      -79.1887       9.72465            0.805283
-76.9034      -79.6143       9.49859            0.805283
-76.7834      -80.0102       9.35386            0.805283
-76.6634      -80.3643       9.28224            0.805283
-76.5434      -80.664       9.27352            0.805283
-76.4234      -80.897       9.31431            0.805283
-76.3034      -81.0526       9.38699            0.805283
-76.1834      -81.1236       9.46933            0.805283
-76.0634      -81.1095       9.53521            0.805283
-75.9434      -81.0187       9.55724            0.805283
-75.8234      -80.8696       9.51098            0.805283
-75.7034      -80.6895       9.37986            0.805283
-75.5834      -80.51       9.15889            0.805283
-75.4634      -80.3613       8.85548            0.805283
-75.3434      -80.2668       8.48696            0.805283
-75.2234      -80.2403       8.07591            0.805283
-75.1034      -80.2858       7.64534            0.805283
-74.9834      -80.3999       7.21508            0.805283
-74.8634      -80.5744       6.80013            0.805283
-74.7434      -80.799       6.41039            0.805283
-74.6234      -81.0633       6.05144            0.805283
-74.5034      -81.3578       5.72558            0.805283
-74.3834      -81.6744       5.43283            0.805283
-74.2634      -82.0067       5.17185            0.805283
-74.1434      -82.3496       4.94051            0.805283
-74.0234      -82.6992       4.73634            0.805283
-73.9034      -83.0529       4.55682            0.805283
-73.7834      -83.4086       4.39949            0.805283
-73.6634      -83.7649       4.26209            0.805283
-73.5434      -84.1209       4.14259            0.805283
-73.4234      -84.4761       4.03915            0.805283
-73.3034      -84.8302       3.95019            0.805283
-73.1834      -85.183       3.87429            0.805283
-73.0634      -85.5347       3.81026            0.805283
-72.9434      -85.8853       3.75706            0.805283
-72.8234      -86.2351       3.71378            0.805283
-72.7034      -86.5845       3.67967            0.805283
-72.5834      -86.9336       3.65408            0.805283
-72.4634      -87.2829       3.63645            0.805283
-72.3434      -87.6328       3.62632            0.805283
-72.2234      -87.9836       3.62331            0.805283
-72.1034      -88.3357       3.62711            0.805283
-71.9834      -88.6896       3.63746            0.805283
-71.8634      -89.0456       3.65417            0.805283
-71.7434      -89.4042       3.67709            0.805283
-71.6234      -89.7658       3.70612            0.805283
-71.5034      -90.1309       3.74121            0.805283
-71.3834      -90.4999       3.78234            0.805283
-71.2634      -90.8733       3.82954            0.805283
-71.1434      -91.2515       3.88287            0.805283
-71.0234      -91.635       3.94244            0.805283
-70.9034      -92.0244       4.00838            0.805283
-70.7834      -92.42       4.08087            0.805283
-70.6634      -92.8225       4.16011            0.805283
-70.5434      -93.2323       4.24636            0.805283
-70.4234      -93.6501       4.33992            0.805283
-70.3034      -94.0764       4.44111            0.805283
-70.1834      -94.5118       4.55032            0.805283
-70.0634      -94.957       4.66799            0.805283
-69.9434      -95.4126       4.79459            0.805283
-69.8234      -95.8793       4.93066            0.805283
-69.7034      -96.3579       5.07681            0.805283
-69.5834      -96.8491       5.23371            0.805283
-69.4634      -97.3538       5.4021            0.805283
-69.3434      -97.8728       5.58283            0.805283
-69.2234      -98.407       5.77681            0.805283
-69.1034      -98.9573       5.98508            0.805283
-68.9834      -99.5248       6.20877            0.805283
-68.8634      -100.111       6.44917            0.805283
-68.7434      -100.716       6.7077            0.805283
-68.6234      -101.341       6.98595            0.805283
-68.5034      -101.989       7.28568            0.805283
-68.3834      -102.66       7.60889            0.805283
-68.2634      -103.355       7.95781            0.805283
-68.1434      -104.076       8.33495            0.805283
-68.0234      -104.825       8.74311            0.805283
-67.9034      -105.603       9.18548            0.805283
-67.7834      -106.413       9.66565            0.805283
-67.6634      -107.255       10.1877            0.805283
-67.5434      -108.131       10.7562            0.805283
-67.4234      -109.044       11.3764            0.805283
-67.3034      -109.995       12.0544            0.805283
-67.1834      -110.986       12.7969            0.805283
-67.0634      -112.019       13.6117            0.805283
-66.9434      -113.095       14.5078            0.805283
-66.8234      -114.215       15.4955            0.805283
-66.7034      -115.38       16.5866            0.805283
-66.5834      -116.591       17.7947            0.805283
-66.4634      -117.846       19.1356            0.805283
-66.3434      -119.142       20.6272            0.805283
-66.2234      -120.477       22.2905            0.805283
-66.1034      -121.844       24.1492            0.805283
-65.9834      -123.232       26.2309            0.805283
-65.8634      -124.627       28.5666            0.805283
-65.7434      -126.008       31.1914            0.805283
-65.6234      -127.346       34.1444            0.805283
-65.5034      -128.601       37.4679            0.805283
-65.3834      -129.718       41.2065            0.805283
-65.2634      -130.626       45.4044            0.805283
-65.1434      -131.228       50.1009            0.805283
-65.0234      -131.403       55.3242            0.805283
-64.9034      -130.997       61.0799            0.805283
-64.7834      -129.827       67.3366            0.805283
-64.6634      -127.683       74.0066            0.805283
-64.5434      -124.345       80.924            0.805283
-64.4234      -119.615       87.8256            0.805283
-64.3034      -113.36       94.3438            0.805283
-64.1834      -105.568       100.024            0.805283
-64.0634      -96.4071       104.376            0.805283
-63.9434      -86.2412       106.961            0.805283
-63.8234      -75.6079       107.493            0.805283
-63.7034      -65.1311       105.908            0.805283
-63.5834      -55.4053       102.388            0.805283
-63.4634      -46.8894       97.3063            0.805283
-63.3434      -39.8496       91.1397            0.805283
-63.2234      -34.3589       84.3693            0.805283
-63.1034      -30.3386       77.4109            0.805283
-62.9834      -27.6161       70.5804            0.805283
-62.8634      -25.9774       64.0909            0.805283
-62.7434      -25.2053       58.0666            0.805283
-62.6234      -25.1017       52.5646            0.805283
-62.5034      -25.4978       47.5957            0.805283
-62.3834      -26.2563       43.1416            0.805283
-62.2634      -27.2687       39.1674            0.805283
-62.1434      -28.4517       35.6307            0.805283
-62.0234      -29.7423       32.4867            0.805283
-61.9034      -31.0937       29.6917            0.805283
-61.7834      -32.4717       27.2049            0.805283
-61.6634      -33.8515       24.9892            0.805283
-61.5434      -35.2155       23.0114            0.805283
-61.4234      -36.5517       21.2423            0.805283
-61.3034      -37.8519       19.6563            0.805283
-61.1834      -39.1109       18.2311            0.805283
-61.0634      -40.3256       16.9472            0.805283
-60.9434      -41.4945       15.7877            0.805283
-60.8234      -42.6172       14.7381            0.805283
-60.7034      -43.6942       13.7856            0.805283
-60.5834      -44.7264       12.9192            0.805283
-60.4634      -45.7152       12.1292            0.805283
-60.3434      -46.6621       11.4073            0.805283
-60.2234      -47.5689       10.7463            0.805283
-60.1034      -48.4373       10.1395            0.805283
-59.9834      -49.2692       9.58158            0.805283
-59.8634      -50.0663       9.06744            0.805283
-59.7434      -50.8305       8.59277            0.805283
-59.6234      -51.5634       8.15372            0.805283
-59.5034      -52.2666       7.7469            0.805283
-59.3834      -52.9418       7.3693            0.805283
